station,station_type,model,condition,horizon,n_eval,skill_h,phi_h,r_h,beta_h,kge_h,rmse,rmse_persistence
Pearse street dublin,unknown,xgboost_direct,lag_only,2,212,0.2782435839815237,0.859239162747722,0.7199705524635807,1.1098083428878043,0.6679036631348065,5.980006972039638,8.285353395301934
Pearse street dublin,unknown,xgboost_direct,lag_only,3,212,0.28725890343942306,0.7260373330521732,0.6417828986066308,1.104191776240676,0.5371490943640487,6.516422120499948,9.142761869556525
Pearse street dublin,unknown,xgboost_direct,lag_only,4,212,0.35572215522693695,0.7478013531899745,0.5769947495300213,1.111612286100168,0.4950298010907147,6.375372567693508,9.895377622272786
Pearse street dublin,unknown,xgboost_direct,lag_only,5,212,0.43360719680321325,0.7521074190036549,0.5515824525657486,1.1435703031865492,0.4678896162288727,6.118652733920062,10.802843361330996
Pearse street dublin,unknown,xgboost_direct,lag_only,6,212,0.3892274331891802,0.7017344978863886,0.3985518194173884,1.1531608208045503,0.3114068975753953,7.032770403892028,11.514548599675978
Pearse street dublin,unknown,xgboost_direct,lag_only,7,212,0.38056257134822025,0.646316375447333,0.4610368149710093,1.0631012614203654,0.3522691992145601,6.995987089789191,11.294098106109155
Pearse street dublin,unknown,xgboost_direct,lag_only,8,212,0.37823795407915384,0.6390055084671868,0.4926661186981581,1.0686804373217653,0.3735642949954603,7.356878906787078,11.832306193427012
Pearse street dublin,unknown,xgboost_direct,lag_only,9,212,0.3658953730963286,0.632834980148867,0.45269140801073926,1.0488514025161295,0.3391344265318832,7.900915342357621,12.459955356165333
Pearse street dublin,unknown,xgboost_direct,lag_only,10,212,0.17272844638321783,0.35770040001816533,0.2049584937960322,0.9222562368045315,-0.025028714446425404,15.017793975369033,18.153403087187186
Pearse street dublin,unknown,xgboost_direct,lag_only,11,212,0.2849989680924859,0.46547571476427835,0.35891098547600686,0.9838730554788311,0.1651518614803692,10.340991476963874,14.462904269348646
Pearse street dublin,unknown,xgboost_direct,lag_only,12,212,0.26360062488322944,0.4539901137140378,0.2890687691222142,0.9334859297892915,0.10112618655597283,10.712239128964091,14.54677922189363
