dataset,station,model,horizon,n_pairs,dm_stat,dm_pval_raw,dm_pval_bh,dm_significant
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,2,1546,-4.09546174212653,4.4314496090214206e-05,0.0002511154778445,True
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,3,1539,-3.04910244672352,0.002334434881295,0.00466886976259,True
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,4,1536,-4.69715989844058,2.873649280088486e-06,1.9540815104601707e-05,True
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,5,1533,-6.127806447369666,1.1308274316945699e-09,9.612033169403844e-09,True
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,6,1529,-6.169910742043599,8.733325174148375e-10,9.612033169403844e-09,True
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,7,1526,-7.517495649470754,9.481304630298837e-14,2.5215385335286555e-12,True
e1_rr_50008001_10_M,50008001_10_M,hgb_direct,1,1654,3.256221280326979,0.0011519161505169,0.0015666059647029,True
e1_rr_50008001_10_M,50008001_10_M,hgb_direct,2,1648,6.51538561134431,9.607670214961672e-11,1.6333039365434842e-10,True
e1_rr_50008001_10_M,50008001_10_M,hgb_direct,3,1645,7.227426567685101,7.505107646466058e-13,1.343019263051821e-12,True
e1_rr_50008001_10_M,50008001_10_M,hgb_direct,4,1642,7.538852636026465,7.7937656328686e-14,1.5392625445858558e-13,True
e1_rr_50008001_10_M,50008001_10_M,hgb_direct,5,1639,8.446014240620137,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,hgb_direct,6,1637,7.969873382347313,2.886579864025407e-15,7.010265384061703e-15,True
e1_rr_50008001_10_M,50008001_10_M,hgb_direct,7,1634,7.571819467350271,6.128431095930864e-14,1.3022916078853086e-13,True
e1_rr_50008001_10_M,50008001_10_M,ridge_direct,1,1654,5.167005876662996,2.6674402575643796e-07,4.318712797961377e-07,True
e1_rr_50008001_10_M,50008001_10_M,ridge_direct,2,1648,7.532699483389023,8.14903700074865e-14,1.5392625445858558e-13,True
e1_rr_50008001_10_M,50008001_10_M,ridge_direct,3,1645,8.165033114890745,6.661338147750939e-16,1.7421961309502456e-15,True
e1_rr_50008001_10_M,50008001_10_M,ridge_direct,4,1642,8.669226101216415,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,ridge_direct,5,1639,9.311527646779655,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,ridge_direct,6,1637,8.805295405229307,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,ridge_direct,7,1634,7.91785538837083,4.440892098500626e-15,1.0066022089934752e-14,True
e1_rr_50008001_10_M,50008001_10_M,sarima,1,120,1.7055638176599008,0.0906982370831703,0.1027913353609264,False
e1_rr_50008001_10_M,50008001_10_M,sarima,2,119,3.1741685957613193,0.001916723399024,0.0025064844448775,True
e1_rr_50008001_10_M,50008001_10_M,sarima,3,119,4.856732171477978,3.700060581035558e-06,5.71827544341859e-06,True
e1_rr_50008001_10_M,50008001_10_M,sarima,4,119,3.405886416122156,0.0009021768375481,0.0012780838531931,True
e1_rr_50008001_10_M,50008001_10_M,sarima,5,120,3.0738639782100683,0.0026206450240247,0.0033000715117348,True
e1_rr_50008001_10_M,50008001_10_M,sarima,6,119,3.946701568917198,0.0001350816854293,0.000199685969765,True
e1_rr_50008001_10_M,50008001_10_M,sarima,7,118,2.5195193269605975,0.0131003319647029,0.0153590098896517,True
e1_rr_50008001_10_M,50008001_10_M,seasonal_naive,1,1654,-9.991627725269712,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,seasonal_naive,2,1648,-2.550939749659161,0.0108330432097671,0.0131544096118601,True
e1_rr_50008001_10_M,50008001_10_M,seasonal_naive,3,1645,-0.2900495406401311,0.7718149164961661,0.7952032472990801,False
e1_rr_50008001_10_M,50008001_10_M,seasonal_naive,4,1642,0.2444168308094798,0.8069385637831537,0.8069385637831537,False
e1_rr_50008001_10_M,50008001_10_M,seasonal_naive,5,1639,1.233530899922208,0.217554729828199,0.2386084133599602,False
e1_rr_50008001_10_M,50008001_10_M,seasonal_naive,6,1637,0.7078756742085208,0.4791232994673793,0.5090685056840905,False
e1_rr_50008001_10_M,50008001_10_M,seasonal_naive,7,1634,,,,False
e1_rr_50008001_10_M,50008001_10_M,stl_ridge_direct,1,1654,-25.938226723663337,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,stl_ridge_direct,2,1648,-15.73547098655779,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,stl_ridge_direct,3,1645,-13.040102572446877,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,stl_ridge_direct,4,1642,-12.645217562800791,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,stl_ridge_direct,5,1639,-12.704121569343176,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,stl_ridge_direct,6,1637,-13.450932971908554,0.0,0.0,True
e1_rr_50008001_10_M,50008001_10_M,stl_ridge_direct,7,1634,-15.25244354523129,0.0,0.0,True
e1_rr_daily,daily,hgb_direct,1,1274,0.4918894954078345,0.6228822719174274,0.6371445407538614,False
e1_rr_daily,daily,hgb_direct,2,1251,2.24558496569819,0.0249047672450926,0.0366049207062136,True
e1_rr_daily,daily,hgb_direct,3,1241,2.231310582707462,0.0258387675573272,0.0366049207062136,True
e1_rr_daily,daily,hgb_direct,4,1234,2.365491930218502,0.0181601787808043,0.0294021942165403,True
e1_rr_daily,daily,hgb_direct,5,1228,2.53934041059246,0.0112287827655095,0.022457565531019,True
e1_rr_daily,daily,hgb_direct,6,1224,2.5823045139708305,0.009929693142832,0.022457565531019,True
e1_rr_daily,daily,hgb_direct,7,1215,2.433440889592028,0.0150996145435085,0.0256693447239644,True
e1_rr_daily,daily,ridge_direct,1,1274,1.3739023591906117,0.1697138616833315,0.2137137517493805,False
e1_rr_daily,daily,ridge_direct,2,1251,2.5453498546159796,0.0110361284075328,0.022457565531019,True
e1_rr_daily,daily,ridge_direct,3,1241,2.488477206734943,0.0129595871069663,0.0244792200909363,True
e1_rr_daily,daily,ridge_direct,4,1234,2.637531175748633,0.0084562471708502,0.0205366002720648,True
e1_rr_daily,daily,ridge_direct,5,1228,2.7765585341342365,0.0055773391979976,0.0162537396556636,True
e1_rr_daily,daily,ridge_direct,6,1224,2.867077754477329,0.0042138499705732,0.0143270898999491,True
e1_rr_daily,daily,ridge_direct,7,1215,2.7265380923517153,0.0064923972245702,0.0169801158181069,True
e1_rr_daily,daily,sarima,1,90,-0.4733189468956025,0.6371445407538614,0.6371445407538614,False
e1_rr_daily,daily,sarima,2,88,1.058837333459403,0.2926048359772246,0.3316188141075212,False
e1_rr_daily,daily,sarima,3,88,2.8325949306026916,0.0057366139961165,0.0162537396556636,True
e1_rr_daily,daily,sarima,4,88,2.1380096194776175,0.0353202324007178,0.0480355160649762,True
e1_rr_daily,daily,sarima,5,85,3.1677535299354984,0.0021423441846522,0.0080933002531305,True
e1_rr_daily,daily,sarima,6,83,2.38623761481242,0.0193251404120744,0.0298661260913877,True
e1_rr_daily,daily,sarima,7,83,2.485980216922514,0.0149505346826748,0.0256693447239644,True
e1_rr_daily,daily,seasonal_naive,1,1274,-3.665842039031088,0.0002566761659006,0.0010908737050777,True
e1_rr_daily,daily,seasonal_naive,2,1251,-1.4299739687348183,0.1529743823684528,0.2000434230972075,False
e1_rr_daily,daily,seasonal_naive,3,1241,-0.8552655007075104,0.3925694009628555,0.417104988523034,False
e1_rr_daily,daily,seasonal_naive,4,1234,-0.9571170675837756,0.338695792815247,0.3714728050231741,False
e1_rr_daily,daily,seasonal_naive,5,1228,-1.13835347406522,0.2551951273913135,0.2991942872863676,False
e1_rr_daily,daily,seasonal_naive,6,1224,-1.1762578800535408,0.2397207436913928,0.2910894744824056,False
e1_rr_daily,daily,seasonal_naive,7,1215,,,,False
e1_rr_daily,daily,stl_ridge_direct,1,1274,-9.235165482795772,0.0,0.0,True
e1_rr_daily,daily,stl_ridge_direct,2,1251,-5.668179576148985,1.7903028615151584e-08,1.0145049548585899e-07,True
e1_rr_daily,daily,stl_ridge_direct,3,1241,-4.867890837918631,1.2731691425571512e-06,6.183964406706163e-06,True
e1_rr_daily,daily,stl_ridge_direct,4,1234,-6.395716508300664,2.263285114878499e-10,1.5390338781173794e-09,True
e1_rr_daily,daily,stl_ridge_direct,5,1228,-7.788750481626611,1.4432899320127035e-14,1.226796442210798e-13,True
e1_rr_daily,daily,stl_ridge_direct,6,1224,-11.062533873309052,0.0,0.0,True
e1_rr_daily,daily,stl_ridge_direct,7,1215,-14.53867504573706,0.0,0.0,True
e1_rr_valencia_vivers,valencia_vivers,hgb_direct,1,1479,2.6510445292655804,0.0081100523301189,0.0125337172374565,True
e1_rr_valencia_vivers,valencia_vivers,hgb_direct,2,1470,4.303845626837962,1.7896212859414007e-05,3.042356186100381e-05,True
e1_rr_valencia_vivers,valencia_vivers,hgb_direct,3,1461,4.633276527744793,3.919802325391686e-06,7.014383108595648e-06,True
e1_rr_valencia_vivers,valencia_vivers,hgb_direct,4,1454,5.161610326286145,2.787153439154366e-07,6.768801209374889e-07,True
e1_rr_valencia_vivers,valencia_vivers,hgb_direct,5,1446,5.072222360466607,4.441562562185198e-07,1.006754180761978e-06,True
e1_rr_valencia_vivers,valencia_vivers,hgb_direct,6,1442,4.934874824105913,8.952761025859957e-07,1.7905522051719911e-06,True
e1_rr_valencia_vivers,valencia_vivers,hgb_direct,7,1434,5.005393535145128,6.265382352932392e-07,1.3313937499981332e-06,True
e1_rr_valencia_vivers,valencia_vivers,ridge_direct,1,1479,4.223597638988204,2.5511697169466885e-05,4.130465256008924e-05,True
e1_rr_valencia_vivers,valencia_vivers,ridge_direct,2,1470,4.865937441821405,1.261813810771173e-06,2.3834260870122157e-06,True
e1_rr_valencia_vivers,valencia_vivers,ridge_direct,3,1461,5.404873887426251,7.56499223264484e-08,1.978536430076343e-07,True
e1_rr_valencia_vivers,valencia_vivers,ridge_direct,4,1454,5.808346912994581,7.738519824940226e-09,2.923440822755197e-08,True
e1_rr_valencia_vivers,valencia_vivers,ridge_direct,5,1446,5.688286380812207,1.5507966244499016e-08,5.2727085231296657e-08,True
e1_rr_valencia_vivers,valencia_vivers,ridge_direct,6,1442,5.595674879856557,2.6265417840676264e-08,7.441868388191608e-08,True
e1_rr_valencia_vivers,valencia_vivers,ridge_direct,7,1434,5.6321187606218155,2.1392729143698833e-08,6.612298098961458e-08,True
e1_rr_valencia_vivers,valencia_vivers,sarima,1,106,-0.0785227959248919,0.9375616461909232,0.9375616461909232,False
e1_rr_valencia_vivers,valencia_vivers,sarima,2,105,1.6924451924077717,0.0935550261979467,0.1096852031286272,False
e1_rr_valencia_vivers,valencia_vivers,sarima,3,104,2.0027541441789185,0.0478313521205597,0.0602320730407049,False
e1_rr_valencia_vivers,valencia_vivers,sarima,4,102,2.076720022202253,0.0403657419222647,0.0527859702060384,False
e1_rr_valencia_vivers,valencia_vivers,sarima,5,101,2.100458748264183,0.038203974785812,0.0519574057087044,False
e1_rr_valencia_vivers,valencia_vivers,sarima,6,103,2.4930926082418345,0.014272381232292,0.0210983026912142,True
e1_rr_valencia_vivers,valencia_vivers,sarima,7,98,1.7514961091162151,0.083021302198678,0.1008115812412519,False
e1_rr_valencia_vivers,valencia_vivers,seasonal_naive,1,1479,-7.379219580270502,2.644551244657123e-13,1.1239342789792772e-12,True
e1_rr_valencia_vivers,valencia_vivers,seasonal_naive,2,1470,-2.32877359818898,0.0200061362738648,0.0283420263879751,True
e1_rr_valencia_vivers,valencia_vivers,seasonal_naive,3,1461,-1.2371388515938828,0.2162344807928118,0.24506574489852,False
e1_rr_valencia_vivers,valencia_vivers,seasonal_naive,4,1454,-0.8881228898992841,0.3746216433245246,0.410875350743027,False
e1_rr_valencia_vivers,valencia_vivers,seasonal_naive,5,1446,0.2686537023159686,0.7882345318439277,0.8374991900841732,False
e1_rr_valencia_vivers,valencia_vivers,seasonal_naive,6,1442,0.1780520827150923,0.8587070992816295,0.8847285265325879,False
e1_rr_valencia_vivers,valencia_vivers,seasonal_naive,7,1434,,,,False
e1_rr_valencia_vivers,valencia_vivers,stl_ridge_direct,1,1479,-25.198269462992048,0.0,0.0,True
e1_rr_valencia_vivers,valencia_vivers,stl_ridge_direct,2,1470,-15.69244523875069,0.0,0.0,True
e1_rr_valencia_vivers,valencia_vivers,stl_ridge_direct,3,1461,-13.196765461875977,0.0,0.0,True
e1_rr_valencia_vivers,valencia_vivers,stl_ridge_direct,4,1454,-13.026056820330304,0.0,0.0,True
e1_rr_valencia_vivers,valencia_vivers,stl_ridge_direct,5,1446,-13.195786839534977,0.0,0.0,True
e1_rr_valencia_vivers,valencia_vivers,stl_ridge_direct,6,1442,-14.40038155043642,0.0,0.0,True
e1_rr_valencia_vivers,valencia_vivers,stl_ridge_direct,7,1434,-17.07140146234943,0.0,0.0,True
e1_rr_zarra_emep,zarra_emep,hgb_direct,1,1463,1.030042189927726,0.3031605723633637,0.3324986922694957,False
e1_rr_zarra_emep,zarra_emep,hgb_direct,2,1459,3.2658607319848523,0.0011166665753568,0.002109259086785,True
e1_rr_zarra_emep,zarra_emep,hgb_direct,3,1456,3.121505111938263,0.001834697342361,0.0031189854820138,True
e1_rr_zarra_emep,zarra_emep,hgb_direct,4,1456,3.533515649290199,0.0004228999426874,0.0009585732034247,True
e1_rr_zarra_emep,zarra_emep,hgb_direct,5,1454,4.146858101581494,3.565719988607441e-05,9.325729200973306e-05,True
e1_rr_zarra_emep,zarra_emep,hgb_direct,6,1451,4.633108706310175,3.925222909595405e-06,1.4828619880693751e-05,True
e1_rr_zarra_emep,zarra_emep,hgb_direct,7,1449,4.2414148136674745,2.361972727205064e-05,6.692256060414348e-05,True
e1_rr_zarra_emep,zarra_emep,ridge_direct,1,1463,2.5496165484445235,0.0108854754596376,0.0176241031251276,True
e1_rr_zarra_emep,zarra_emep,ridge_direct,2,1459,3.316207183041799,0.0009349209105056,0.0018698418210112,True
e1_rr_zarra_emep,zarra_emep,ridge_direct,3,1456,3.2369097686595434,0.0012355217249644,0.0022109336130942,True
e1_rr_zarra_emep,zarra_emep,ridge_direct,4,1456,3.478568082151619,0.0005189641472429,0.0011027988128912,True
e1_rr_zarra_emep,zarra_emep,ridge_direct,5,1454,3.987656012880051,7.004684953870743e-05,0.0001701137774511,True
e1_rr_zarra_emep,zarra_emep,ridge_direct,6,1451,4.550078902746093,5.810198790090482e-06,1.9754675886307636e-05,True
e1_rr_zarra_emep,zarra_emep,ridge_direct,7,1449,4.293865994306238,1.8726909833954863e-05,5.788317585040594e-05,True
e1_rr_zarra_emep,zarra_emep,sarima,1,100,0.7714956480392929,0.4422507826616262,0.4556523215301603,False
e1_rr_zarra_emep,zarra_emep,sarima,2,101,1.0626626768083562,0.2904944778397873,0.3292270748850923,False
e1_rr_zarra_emep,zarra_emep,sarima,3,104,2.0189654000329584,0.0460891260057463,0.0681317514867554,False
e1_rr_zarra_emep,zarra_emep,sarima,4,101,1.8557866643697911,0.0664288984838581,0.0868685595558144,False
e1_rr_zarra_emep,zarra_emep,sarima,5,101,1.8682650926234805,0.0646526756904304,0.0868685595558144,False
e1_rr_zarra_emep,zarra_emep,sarima,6,99,1.982276926176299,0.0502485007812523,0.0711853761067741,False
e1_rr_zarra_emep,zarra_emep,sarima,7,101,1.637152408137855,0.1047418853552148,0.1318971889658261,False
e1_rr_zarra_emep,zarra_emep,seasonal_naive,1,1463,-5.710623409684176,1.3612898364101513e-08,7.713975739657523e-08,True
e1_rr_zarra_emep,zarra_emep,seasonal_naive,2,1459,-2.3755269364773306,0.0176525594038257,0.0272812281695488,True
e1_rr_zarra_emep,zarra_emep,seasonal_naive,3,1456,-1.0704666691137197,0.2845868427927056,0.3292270748850923,False
e1_rr_zarra_emep,zarra_emep,seasonal_naive,4,1456,-1.0743626183871486,0.2828383226661266,0.3292270748850923,False
e1_rr_zarra_emep,zarra_emep,seasonal_naive,5,1454,-0.9911673257339476,0.321768908660371,0.3418794654516441,False
e1_rr_zarra_emep,zarra_emep,seasonal_naive,6,1451,-0.6237271838872159,0.5329048720513274,0.5329048720513274,False
e1_rr_zarra_emep,zarra_emep,seasonal_naive,7,1449,,,,False
e1_rr_zarra_emep,zarra_emep,stl_ridge_direct,1,1463,-10.69484975497827,0.0,0.0,True
e1_rr_zarra_emep,zarra_emep,stl_ridge_direct,2,1459,-6.1627786658874895,9.231893027816795e-10,6.277687258915421e-09,True
e1_rr_zarra_emep,zarra_emep,stl_ridge_direct,3,1456,-4.696660647267376,2.8940212135619703e-06,1.2299590157638374e-05,True
e1_rr_zarra_emep,zarra_emep,stl_ridge_direct,4,1456,-5.124075865479998,3.391022542764688e-07,1.6470680921999912e-06,True
e1_rr_zarra_emep,zarra_emep,stl_ridge_direct,5,1454,-6.434721891322579,1.6754553300302175e-10,1.424137030525685e-09,True
e1_rr_zarra_emep,zarra_emep,stl_ridge_direct,6,1451,-7.012095069737564,3.588018770983581e-12,4.066421273781392e-11,True
e1_rr_zarra_emep,zarra_emep,stl_ridge_direct,7,1449,-8.389911924258552,2.220446049250313e-16,3.774758283725532e-15,True
