dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag,station_id,station_name,province,station_type,station_class,lat,lon,altitude_m,dem_code
e1_rr_44216001_10_M,ridge_direct,7,1701,0.2750255319309996,0.2629962650371363,0.0305440738351143,0.0209663164838566,0.0437142757411468,0.008400400153842,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,sarima,1,176,0.0228935506098526,-0.030311630225837,0.3067914304963427,0.1656232103490376,0.5645348536755662,0.007023545140737,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,sarima,2,173,0.0859779041474871,0.0631058771303085,0.1221562818130573,0.0690412286717261,0.2177527743435733,0.0105027410887364,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,sarima,3,174,0.0712915491603985,0.0992167194071655,0.0480868332296009,0.0267657519178669,0.0964032523800023,0.0034281848351559,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,sarima,4,174,0.0635097699465022,0.0242453392843119,0.0300165628996245,0.0193856039584527,0.0523808722181481,0.0019063450043398,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,sarima,5,174,0.0654818122472855,0.0132293912637566,0.0205832216106314,0.0100231057140768,0.052647794454669,0.0013478266529516,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,sarima,6,174,0.2131811579523137,0.1728304212833513,0.0330835446133913,0.0215751232654593,0.0525850021687783,0.0070527883498498,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,sarima,7,172,0.1847786766248785,0.1837905282279673,0.0333854206973176,0.0195932295589104,0.0588959118503428,0.0061689138550151,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,seasonal_naive,1,1715,-0.5298804010487466,-0.7621230398069962,1.0166469191397804,0.6627072969894845,1.5203787934857558,-0.5387012772387595,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,seasonal_naive,2,1711,-0.1319152568402384,-0.2427647259107932,1.0095557133800994,0.6492042926285608,1.534854800420739,-0.1331758012250659,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,seasonal_naive,3,1709,-0.0671576324218659,-0.1085553784255675,1.0045540548596343,0.6760999686872412,1.47272845066334,-0.0674634719641582,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,seasonal_naive,4,1707,-0.037878975850824,-0.0421790105804973,0.9974497608941156,0.6640334100893706,1.4958392512924634,-0.0377823754053183,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,seasonal_naive,5,1705,-0.0202409383586945,-0.0307604671033894,1.0261259861097831,0.6568895753482655,1.6088419526675024,-0.0207697528331027,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,seasonal_naive,6,1703,-0.004678418568369,-0.0181677346665727,1.0309384262584087,0.6857153579069677,1.6575965198467222,-0.0048231614762524,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,seasonal_naive,7,1701,0.0,0.0,1.0293579508285111,0.6764813028119795,1.5253137607752505,0.0,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,stl_ridge_direct,1,1715,-1.1401601018448315,-2.2198814965615385,1.61254194976722,1.1154125228196607,2.2426710267385928,-1.8385559936756568,False,True,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,stl_ridge_direct,2,1711,-0.6260709387183585,-1.3276020615774664,1.4332100951172826,0.9735471707157924,2.0783294443011338,-0.897291189630705,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,stl_ridge_direct,3,1709,-0.5306681536142857,-1.083629516861354,1.366432458348089,0.9685534123214194,1.9545745057879915,-0.7251221897102095,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,stl_ridge_direct,4,1707,-0.4867776099678345,-0.9599919386967728,1.3167199649726944,0.901100138221138,1.893815069121219,-0.640949797546339,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,stl_ridge_direct,5,1705,-0.4623634645879388,-0.9453700521969024,1.3137782738705877,0.869951284678453,1.998646719448108,-0.6074430744071668,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,stl_ridge_direct,6,1703,-0.4343459222364314,-0.9136210037696428,1.279855364435307,0.8697242455256492,2.0167192384867088,-0.5558999585948975,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,stl_ridge_direct,7,1701,-0.422329671789202,-0.8727380409219001,1.254711970858534,0.8311701954597372,1.8433757812361071,-0.5299020948426674,False,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_08019052_10_M,hgb_direct,1,1731,0.0999574863552733,0.0695787107503802,0.4446283854495581,0.3701139557567287,0.5314273794419566,0.0444439357717414,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,hgb_direct,2,1725,0.1586166165421074,0.1095101389399342,0.2279273815595763,0.1915585802395747,0.2756373661523828,0.0361530700802819,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,hgb_direct,3,1720,0.1853038395262949,0.1465637525317722,0.1793951021930146,0.149223658269307,0.2209516322242022,0.0332426012285776,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,hgb_direct,4,1716,0.2006604230219609,0.1632684673787914,0.1438399136095002,0.1197597457368905,0.1739698190220621,0.0288629779123246,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,hgb_direct,5,1713,0.1932196696590293,0.1603998683503646,0.1420174190422324,0.11748393008774,0.1685187273539862,0.027440558793168,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,hgb_direct,6,1711,0.1928103370552878,0.1500136656109074,0.1385339733596975,0.1145699805829317,0.1698505269750521,0.0267107820970915,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,hgb_direct,7,1709,0.2009361696148172,0.1687057247744124,0.1410527721448125,0.1161000433932304,0.1689568661636729,0.0283426037483302,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,ridge_direct,1,1731,0.100794494639045,0.0635389429597499,0.4496741335183056,0.3645544206352935,0.5466906812341557,0.045324677040228,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,ridge_direct,2,1725,0.1671060445667238,0.1083018061489989,0.1886691901511851,0.1508939998667056,0.2328237111634605,0.0315277620977716,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,ridge_direct,3,1720,0.1964613215895463,0.146577753066419,0.1136939722155105,0.0934506632960367,0.1407800528698445,0.0223364680382243,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,ridge_direct,4,1716,0.2165857753883291,0.1684086532920224,0.0796024494446228,0.0654375246581282,0.0981153739590259,0.0172407582357739,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,ridge_direct,5,1713,0.2089065771095802,0.1632177867512509,0.0737490248027839,0.0598024030228217,0.0904608844723986,0.0154066563367191,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,ridge_direct,6,1711,0.2077036038099634,0.1495540111883021,0.0699766671852484,0.0560393148526027,0.0868265142211046,0.0145344059569865,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,ridge_direct,7,1709,0.221331252041439,0.1747855142807207,0.0677550965539448,0.0546022166006885,0.0823070601132805,0.0149963203524732,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,sarima,1,180,0.225417232158123,0.1541395805953244,0.7978366381107133,0.595365261272419,1.04173171181671,0.179846126677259,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,sarima,2,180,0.3028664269010346,0.1865770855174454,0.40652298776083,0.2864504318804872,0.5479716781051482,0.1231221647562556,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,sarima,3,176,0.3635306557978943,0.2635735904440535,0.2966304018433697,0.2231563995244013,0.3882581362642243,0.1078342445117131,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,sarima,4,178,0.3327437167071805,0.252410460149738,0.1149175062786864,0.0807709454810428,0.1596793429177026,0.0382380781538908,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,sarima,5,180,0.2570871062658924,0.2211485219183149,0.0851224583671629,0.0605295266221141,0.1218029812335513,0.0218838864998528,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,sarima,6,180,0.2719703049404761,0.2000809681470355,0.0666365630513324,0.0473497990717497,0.0922760771321711,0.0181231663732561,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,sarima,7,179,0.3268401965305357,0.2494441107132441,0.1057172624870537,0.0806794684327191,0.1395388581478459,0.0345526508479388,True,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,seasonal_naive,1,1731,-0.4226660906422903,-0.5306020234398476,0.9869162245106438,0.772192796465755,1.2609309493290974,-0.4171360224053627,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,seasonal_naive,2,1725,-0.1470092648506853,-0.1986010688462749,0.9929140605474328,0.7888396057180481,1.2599939441520966,-0.1459675661009869,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,seasonal_naive,3,1720,-0.0658851666687303,-0.0861639250872321,0.9925306971875212,0.7744587793513454,1.2772330284470574,-0.0653930504080309,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,seasonal_naive,4,1716,-0.0213629737522804,-0.0316794151492587,0.9934469628307764,0.7905210442083996,1.2650457426622934,-0.0212229813912365,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,seasonal_naive,5,1713,-0.0305419571186007,-0.0333037603221184,1.01076141065923,0.8028061582716504,1.2901355741023466,-0.0308706316614905,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,seasonal_naive,6,1711,-0.0264110345798069,-0.0457787935452593,1.0144519334982938,0.7870391887403797,1.3127219604677094,-0.0267927250951754,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,seasonal_naive,7,1709,0.0,0.0,1.016937402337008,0.7963681952859012,1.2869357353831448,0.0,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,stl_ridge_direct,1,1731,-1.9979901739483257,-3.160755807961636,1.7906974344495048,1.445433991942364,2.2107107455198336,-3.5777958785445865,False,True,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,stl_ridge_direct,2,1725,-1.4688396735544145,-2.330949181824954,1.6171520940263626,1.33258813075912,2.0105567144638923,-2.37533715387752,False,True,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,stl_ridge_direct,3,1720,-1.3032972070423945,-2.035306058483864,1.5181198779424134,1.2294596591877482,1.8956026632706673,-1.9785613968778883,False,True,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,stl_ridge_direct,4,1716,-1.2147754731731355,-1.8970905840933172,1.4686061528880838,1.1904259312301746,1.8474365134221993,-1.7840267342796,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,stl_ridge_direct,5,1713,-1.2450785657120482,-1.925705357258008,1.4413658927554949,1.158271165876918,1.8084441660776855,-1.7946137784182774,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,stl_ridge_direct,6,1711,-1.239413422297413,-1.9765077948377017,1.3858101027922156,1.0920429588527236,1.779632087509417,-1.7175916421560296,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_08019052_10_M,stl_ridge_direct,7,1709,-1.1851703393464763,-1.8527837231344355,1.3705380834373673,1.0807608293970088,1.719920121608917,-1.624321085434734,False,False,False,False,08019052_10_M,Barcelona El Port Vell,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A
e1_rr_50008001_10_M,hgb_direct,1,1654,0.0846597532126622,0.052437248592101,0.432872242323901,0.3854174446310152,0.4906601748002929,0.0366468572077531,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,hgb_direct,2,1648,0.1670035556514706,0.1444820710606057,0.225581201831729,0.1938708092482366,0.261226358568877,0.0376728627940307,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,hgb_direct,3,1645,0.1988231978650368,0.1789696823619762,0.1715873705065659,0.1452875210346656,0.2000383651520749,0.0341155497173683,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,hgb_direct,4,1642,0.2061545569068243,0.188367270811484,0.1588697375123192,0.1335745266961816,0.1860670470514822,0.0327517203427556,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,hgb_direct,5,1639,0.2210477892411335,0.204187571931889,0.157997717084472,0.1317116021281213,0.1862787520548361,0.0349250460666686,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,hgb_direct,6,1637,0.2114337080941231,0.1976429591802294,0.145932343014624,0.1266601961856605,0.1687918469855544,0.0308550164144454,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,hgb_direct,7,1634,0.2095606027768186,0.1919625233465122,0.1420807853693969,0.1229518235450638,0.1640089845959375,0.0297745350250146,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,ridge_direct,1,1654,0.1059603614978836,0.0686559737292972,0.4175368143953776,0.366566836457835,0.4727099031580823,0.0442423517920089,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,ridge_direct,2,1648,0.1878363144274183,0.161416195167287,0.1750717102833572,0.1518303504996641,0.1996837439823743,0.0328848248201305,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,ridge_direct,3,1645,0.2229593657752616,0.2018930531004239,0.1119357999049645,0.0976896033523865,0.1275262128965374,0.0249571349543574,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,ridge_direct,4,1642,0.2314734407010295,0.2112039488345978,0.0935955092405453,0.0809458199342856,0.1066315057257148,0.021664874558074,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,ridge_direct,5,1639,0.2390790125694282,0.2209994326159795,0.0837018230282301,0.0721556110407436,0.0961120083251264,0.0200113491998502,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,ridge_direct,6,1637,0.2307674704489263,0.2092948230202916,0.078326572667953,0.0685748678789617,0.0900772020000903,0.0180752250435175,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,ridge_direct,7,1634,0.2282345519486226,0.2074647783920927,0.0767109231644982,0.0668542371991586,0.0882155355216272,0.0175080831780144,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,sarima,1,174,0.0843731339435583,0.0499436391635946,0.4555358478862475,0.3040794781034349,0.6870984955857301,0.0384349871097987,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,sarima,2,175,0.1339127840841226,0.1576568985917067,0.157973594626209,0.0915883022972671,0.2869523007293574,0.0211546838681722,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,sarima,3,176,0.2550870112436245,0.2545051932299758,0.1205610695719694,0.0843852015446188,0.1834734628287698,0.0307535629094483,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,sarima,4,173,0.2076539480198088,0.2189399397952088,0.0547151344105457,0.0375228743528115,0.0837474810600372,0.0113618136767843,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,sarima,5,176,0.2141559040956496,0.2019104555006192,0.02456882094914,0.0170504126676648,0.0368084545761052,0.0052615580629272,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,sarima,6,174,0.2159494494037475,0.1802642415217459,0.0270007863183342,0.0192782924339372,0.0380528514329628,0.0058308049389125,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,sarima,7,174,0.1719703737327858,0.1464363726597515,0.0337263693592652,0.0251462561622837,0.0477050570454664,0.0057999363433628,True,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,seasonal_naive,1,1654,-0.4542819177939778,-0.5445454545454547,0.9920133925120616,0.846660959709326,1.1604356520032937,-0.4506537464276894,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,seasonal_naive,2,1648,-0.0988469281936628,-0.1162892943504068,0.9997813584215014,0.862181945536441,1.1670999956405903,-0.0988253161452527,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,seasonal_naive,3,1645,-0.0104451906971025,-0.0118519499437197,0.9743238693501788,0.8376325212662421,1.1233858971778892,-0.0101769986161014,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,seasonal_naive,4,1642,0.0061734964084948,0.0104881522724328,0.9821481584941124,0.8438868363224944,1.146809065513973,0.0060632881290731,False,False,True,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,seasonal_naive,5,1639,0.0215743195368932,0.0250737463126844,0.988322475370984,0.8396302036234272,1.1520450548389434,0.0213223848891468,False,False,True,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,seasonal_naive,6,1637,0.0076283491589894,0.0096329080968496,0.9955002916141974,0.8598288487758543,1.1583672580734488,0.0075940238123088,False,False,True,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,seasonal_naive,7,1634,0.0,0.0,1.0005973581401912,0.8627276013046873,1.165191581191941,0.0,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,stl_ridge_direct,1,1654,-1.5770204627131492,-2.155446952089734,1.7798855086703778,1.5463208823161807,2.027623806468296,-2.806915868459788,False,True,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,stl_ridge_direct,2,1648,-0.9727806008019416,-1.3244398049207593,1.6494318536043893,1.4447230538625735,1.897879045688704,-1.604535309531138,False,True,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,stl_ridge_direct,3,1645,-0.8119718622900411,-1.1065072179517972,1.5446812319558,1.3484156301586196,1.7771990018735744,-1.254237696555626,False,True,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,stl_ridge_direct,4,1642,-0.7772349668460992,-1.0617534851604606,1.4726645500494773,1.2767130329935952,1.7127011823434486,-1.144606382733131,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,stl_ridge_direct,5,1639,-0.7489442276330229,-1.0344945069701224,1.4187819405739974,1.2246353124186324,1.627627179905851,-1.062588544662874,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,stl_ridge_direct,6,1637,-0.7631393700244054,-1.056415860492713,1.3465655237612384,1.1713168670645164,1.5596216968313286,-1.0276171654997348,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_50008001_10_M,stl_ridge_direct,7,1634,-0.7703892884850547,-1.0731902784661522,1.303947013027621,1.1213866368690897,1.5132604657599318,-1.0045468115885612,False,False,False,False,50008001_10_M,Alagon,Zaragoza,Suburban/Traffic,urban,41.7628,-1.1433,235,ES1418A
e1_rr_08019045_10_M,hgb_direct,1,1486,0.0981343420721223,0.0648147981309918,0.4360918645718678,0.351762472210798,0.5298781065139108,0.0427955882127653,True,False,False,False,08019045_10_M,Barcelona Zona Universitaria,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A
e1_rr_08019045_10_M,hgb_direct,2,1476,0.1507049702509407,0.1345487266764223,0.2263860517111045,0.1805703617788714,0.2816902377852308,0.0341175031883499,True,False,False,False,08019045_10_M,Barcelona Zona Universitaria,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A
e1_rr_08019045_10_M,hgb_direct,3,1467,0.1821960317857415,0.156394498492723,0.1443859922189581,0.1143032945924439,0.1840324582565714,0.0263065548277411,True,False,False,False,08019045_10_M,Barcelona Zona Universitaria,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A
e1_rr_08019045_10_M,hgb_direct,4,1459,0.2167163652989592,0.1914457973283838,0.0954931110293624,0.0755869804117155,0.1190607245660257,0.0206949199333733,True,False,False,False,08019045_10_M,Barcelona Zona Universitaria,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A
e1_rr_08019045_10_M,hgb_direct,5,1454,0.2181701627557102,0.1970116536365469,0.0890719463894342,0.0716490132546555,0.1117214785466407,0.0194328410407507,True,False,False,False,08019045_10_M,Barcelona Zona Universitaria,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A
e1_rr_08019045_10_M,hgb_direct,6,1451,0.2119144262615816,0.1822374295541527,0.0810139061455848,0.065658799261354,0.0991571038040271,0.0171680154400512,True,False,False,False,08019045_10_M,Barcelona Zona Universitaria,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A
