dataset,model,horizon,n_recomputed,n_canonical,n_match,alpha_recomputed,alpha_canonical,alpha_abs_diff,alpha_within_tol,skill_recomputed,skill_canonical,skill_abs_diff,skill_within_tol,collapse_flag_recomputed,collapse_flag_canonical,collapse_match,near_ideal_flag_recomputed,near_ideal_flag_canonical,near_ideal_match
e1_rr_22125001_10_M,sarima,3,165,165,True,0.1449874713767845,0.1449874713767845,0.0,True,0.22610811688386512,0.1794296071239648,0.046678509759900316,False,True,True,True,False,False,True
e1_rr_22125001_10_M,sarima,4,164,164,True,0.05592950317907359,0.0559295031790735,9.020562075079397e-17,True,0.07626963274988052,0.2298152657230086,0.15354563297312807,False,True,True,True,False,False,True
e1_rr_22125001_10_M,sarima,5,163,163,True,0.04901971383621099,0.0490197138362109,9.020562075079397e-17,True,0.24202199303128724,0.3339968187699137,0.09197482573862648,False,True,True,True,False,False,True
e1_rr_22125001_10_M,sarima,6,169,169,True,0.03059632771565967,0.0305963277156596,6.938893903907228e-17,True,0.2933668359744923,0.3371266868999995,0.04375985092550716,False,True,True,True,False,False,True
e1_rr_22125001_10_M,sarima,7,163,163,True,0.031163581610148865,0.0311635816101488,6.591949208711867e-17,True,0.20788402870285894,0.2416453535293454,0.03376132482648647,False,True,True,True,False,False,True
e1_rr_22125001_10_M,seasonal_naive,1,1499,1499,True,1.0089158549297432,1.0089158549297432,0.0,True,-0.6219167266933707,-0.6219167266933707,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,seasonal_naive,2,1488,1488,True,1.0031998683691996,1.0031998683691996,0.0,True,-0.21850803808552066,-0.2185080380855206,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_22125001_10_M,seasonal_naive,3,1480,1480,True,1.0217641125071335,1.0217641125071335,0.0,True,-0.11000611310736086,-0.1100061131073608,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_22125001_10_M,seasonal_naive,4,1475,1475,True,1.0096249978419383,1.0096249978419385,2.220446049250313e-16,True,-0.042653666784745026,-0.042653666784745,2.7755575615628914e-17,True,False,False,True,False,False,True
e1_rr_22125001_10_M,seasonal_naive,5,1476,1476,True,1.0082847449434178,1.0082847449434178,0.0,True,-0.016751440629600323,-0.0167514406296003,2.42861286636753e-17,True,False,False,True,False,False,True
e1_rr_22125001_10_M,seasonal_naive,6,1474,1474,True,1.01311059664435,1.01311059664435,0.0,True,-0.0063009753792186984,-0.0063009753792186,9.80118763926896e-17,True,False,False,True,False,False,True
e1_rr_22125001_10_M,seasonal_naive,7,1473,1473,True,1.0142524541961861,1.014252454196186,2.220446049250313e-16,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,stl_ridge_direct,1,1499,1499,True,1.7691529178559247,1.7691529178559249,2.220446049250313e-16,True,-1.6566203307545484,-1.6566203307545484,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,stl_ridge_direct,2,1488,1488,True,1.5818234520741539,1.581823452074154,2.220446049250313e-16,True,-1.016607839183413,-1.016607839183413,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,stl_ridge_direct,3,1480,1480,True,1.5032139478641224,1.5032139478641224,0.0,True,-0.8352210916413987,-0.8352210916413987,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,stl_ridge_direct,4,1475,1475,True,1.4017498357595455,1.4017498357595457,2.220446049250313e-16,True,-0.7125130310509078,-0.7125130310509078,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,stl_ridge_direct,5,1476,1476,True,1.3168979002075991,1.3168979002075991,0.0,True,-0.6582253557761379,-0.6582253557761379,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,stl_ridge_direct,6,1474,1474,True,1.2540037402205562,1.2540037402205562,0.0,True,-0.6349028276566273,-0.6349028276566269,4.440892098500626e-16,True,False,False,True,False,False,True
e1_rr_22125001_10_M,stl_ridge_direct,7,1473,1473,True,1.2146075508045262,1.2146075508045262,0.0,True,-0.6188295002731432,-0.6188295002731432,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,hgb_direct,1,1513,1513,True,0.4472329047300538,0.4472329047300538,0.0,True,0.08250956743803117,0.0825095674380311,6.938893903907228e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,hgb_direct,2,1506,1506,True,0.22034925154365256,0.2203492515436525,5.551115123125783e-17,True,0.1491276983719101,0.1491276983719101,0.0,True,True,True,True,False,False,True
e1_rr_43004005_10_M,hgb_direct,3,1499,1499,True,0.15715930756701266,0.1571593075670126,5.551115123125783e-17,True,0.1614387247026361,0.1614387247026361,0.0,True,True,True,True,False,False,True
e1_rr_43004005_10_M,hgb_direct,4,1491,1491,True,0.12542876787840287,0.1254287678784028,8.326672684688674e-17,True,0.19736354939637824,0.1973635493963782,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,hgb_direct,5,1482,1482,True,0.0941318370262501,0.0941318370262501,0.0,True,0.21223940695683752,0.2122394069568375,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,hgb_direct,6,1474,1474,True,0.09508316959017772,0.0950831695901777,2.7755575615628914e-17,True,0.20388316083509128,0.2038831608350912,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,hgb_direct,7,1469,1469,True,0.08754792238315547,0.0875479223831554,6.938893903907228e-17,True,0.2178902670666233,0.2178902670666233,0.0,True,True,True,True,False,False,True
e1_rr_43004005_10_M,ridge_direct,1,1513,1513,True,0.41579310715636714,0.415793107156367,1.1102230246251565e-16,True,0.10437712667529075,0.1043771266752907,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,ridge_direct,2,1506,1506,True,0.17098169642034863,0.1709816964203485,1.3877787807814457e-16,True,0.17378512872790775,0.1737851287279077,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,ridge_direct,3,1499,1499,True,0.09853088890471652,0.0985308889047165,2.7755575615628914e-17,True,0.18958728579580797,0.1895872857958079,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,ridge_direct,4,1491,1491,True,0.04917298630089583,0.0491729863008958,2.7755575615628914e-17,True,0.22034888418268617,0.2203488841826861,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,ridge_direct,5,1482,1482,True,0.03266423247119017,0.0326642324711901,6.938893903907228e-17,True,0.23432991652137714,0.2343299165213771,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,ridge_direct,6,1474,1474,True,0.030564543618283792,0.0305645436182837,9.020562075079397e-17,True,0.2296002117316347,0.2296002117316347,0.0,True,True,True,True,False,False,True
e1_rr_43004005_10_M,ridge_direct,7,1469,1469,True,0.026375047385708034,0.026375047385708,3.469446951953614e-17,True,0.24194756032595244,0.2419475603259524,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_43004005_10_M,sarima,1,165,165,True,0.26743665810982015,0.2674366581098201,5.551115123125783e-17,True,0.08471989045774375,0.0222567812982883,0.06246310915945545,False,True,True,True,False,False,True
e1_rr_43004005_10_M,sarima,2,168,168,True,0.11963339373489532,0.1196333937348953,1.3877787807814457e-17,True,0.1957932720239829,0.0418672969534698,0.1539259750705131,False,True,True,True,False,False,True
e1_rr_43004005_10_M,sarima,3,162,162,True,0.06914564518544572,0.0691456451854457,1.3877787807814457e-17,True,0.24798444721957158,0.0415278060949625,0.2064566411246091,False,True,True,True,False,False,True
e1_rr_43004005_10_M,sarima,4,161,161,True,0.04152086783849873,0.0415208678384987,3.469446951953614e-17,True,0.29454926649401103,0.170385188531993,0.12416407796201803,False,True,True,True,False,False,True
e1_rr_43004005_10_M,sarima,5,159,159,True,0.03161412815889434,0.0316141281588943,4.163336342344337e-17,True,0.2304836319844643,0.1350599014555196,0.0954237305289447,False,True,True,True,False,False,True
e1_rr_43004005_10_M,sarima,6,160,160,True,0.031121151493601257,0.0311211514936012,5.551115123125783e-17,True,0.28633235987294814,0.2015098283533729,0.08482253151957525,False,True,True,True,False,False,True
e1_rr_43004005_10_M,sarima,7,159,159,True,0.02877838886405545,0.0287783888640554,5.204170427930421e-17,True,0.29740084057420424,0.1887875480506626,0.10861329252354163,False,True,True,True,False,False,True
e1_rr_43004005_10_M,seasonal_naive,1,1513,1513,True,1.022647862590112,1.022647862590112,0.0,True,-0.4705907946525709,-0.4705907946525709,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,seasonal_naive,2,1506,1506,True,1.0465578891700649,1.0465578891700649,0.0,True,-0.1746273090153716,-0.1746273090153716,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,seasonal_naive,3,1499,1499,True,1.0475739169886649,1.0475739169886649,0.0,True,-0.11883392215145916,-0.1188339221514591,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_43004005_10_M,seasonal_naive,4,1491,1491,True,1.036204510488659,1.036204510488659,0.0,True,-0.0473076693024721,-0.0473076693024721,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,seasonal_naive,5,1482,1482,True,1.0331211093894197,1.0331211093894197,0.0,True,-0.014939700675386636,-0.0149397006753866,3.642919299551295e-17,True,False,False,True,False,False,True
e1_rr_43004005_10_M,seasonal_naive,6,1474,1474,True,1.034870113048145,1.034870113048145,0.0,True,-0.019182779448659204,-0.0191827794486592,3.469446951953614e-18,True,False,False,True,False,False,True
e1_rr_43004005_10_M,seasonal_naive,7,1469,1469,True,1.0383755755133606,1.0383755755133606,0.0,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,stl_ridge_direct,1,1513,1513,True,1.7382910333109234,1.7382910333109234,0.0,True,-1.736948984690982,-1.736948984690982,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,stl_ridge_direct,2,1506,1506,True,1.596631303724902,1.596631303724902,0.0,True,-1.233310025332366,-1.2333100253323654,4.440892098500626e-16,True,False,False,True,False,False,True
e1_rr_43004005_10_M,stl_ridge_direct,3,1499,1499,True,1.496335833112137,1.4963358331121368,2.220446049250313e-16,True,-1.122676075447314,-1.122676075447314,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,stl_ridge_direct,4,1491,1491,True,1.4034827909733105,1.4034827909733103,2.220446049250313e-16,True,-0.984541186056348,-0.984541186056348,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,stl_ridge_direct,5,1482,1482,True,1.32142698702763,1.32142698702763,0.0,True,-0.9170455140463598,-0.9170455140463598,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,stl_ridge_direct,6,1474,1474,True,1.2563150394097653,1.2563150394097653,0.0,True,-0.9125925903309258,-0.9125925903309258,0.0,True,False,False,True,False,False,True
e1_rr_43004005_10_M,stl_ridge_direct,7,1469,1469,True,1.2344458382197823,1.2344458382197825,2.220446049250313e-16,True,-0.8708483180589193,-0.8708483180589193,0.0,True,False,False,True,False,False,True
e1_rr_43004006_10_M,hgb_direct,1,1591,1591,True,0.376074242659997,0.376074242659997,0.0,True,0.10372858049687406,0.103728580496874,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,hgb_direct,2,1576,1576,True,0.1861569334216844,0.1861569334216844,0.0,True,0.18795894002857005,0.18795894002857,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,hgb_direct,3,1564,1564,True,0.15185570397214473,0.1518557039721447,2.7755575615628914e-17,True,0.20462299088865787,0.2046229908886579,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,hgb_direct,4,1555,1555,True,0.12512086862313423,0.1251208686231342,2.7755575615628914e-17,True,0.21559086092964708,0.215590860929647,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,hgb_direct,5,1545,1545,True,0.11214461794211039,0.1121446179421103,9.71445146547012e-17,True,0.21862482619758228,0.2186248261975821,1.6653345369377348e-16,True,True,True,True,False,False,True
e1_rr_43004006_10_M,hgb_direct,6,1536,1536,True,0.11067346351995953,0.1106734635199595,2.7755575615628914e-17,True,0.2081437289157878,0.2081437289157878,0.0,True,True,True,True,False,False,True
e1_rr_43004006_10_M,hgb_direct,7,1531,1531,True,0.10455486530119201,0.104554865301192,1.3877787807814457e-17,True,0.21309631285976405,0.2130963128597638,2.498001805406602e-16,True,True,True,True,False,False,True
e1_rr_43004006_10_M,ridge_direct,1,1591,1591,True,0.34514399893741615,0.3451439989374161,5.551115123125783e-17,True,0.12862591650867605,0.128625916508676,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,ridge_direct,2,1576,1576,True,0.1267397598758236,0.1267397598758236,0.0,True,0.20468052533618708,0.204680525336187,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,ridge_direct,3,1564,1564,True,0.08788952564673293,0.0878895256467329,2.7755575615628914e-17,True,0.22137983036526354,0.2213798303652635,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,ridge_direct,4,1555,1555,True,0.06086370447088377,0.0608637044708837,6.938893903907228e-17,True,0.23655466684523008,0.23655466684523,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,ridge_direct,5,1545,1545,True,0.047680184278394475,0.0476801842783944,7.632783294297951e-17,True,0.24278212883789285,0.2427821288378928,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,ridge_direct,6,1536,1536,True,0.04575048952075605,0.045750489520756,4.85722573273506e-17,True,0.2324532409952339,0.232453240995234,1.1102230246251565e-16,True,True,True,True,False,False,True
e1_rr_43004006_10_M,ridge_direct,7,1531,1531,True,0.03563621520083286,0.0356362152008328,6.245004513516506e-17,True,0.23804607135361822,0.2380460713536182,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_43004006_10_M,sarima,1,139,139,True,0.40090166189813303,0.400901661898133,5.551115123125783e-17,True,0.2567484752429775,0.1732234237266809,0.0835250515162966,False,True,True,True,False,False,True
e1_rr_43004006_10_M,sarima,2,140,140,True,0.06861821678191325,0.0686182167819132,5.551115123125783e-17,True,0.11946073285110115,0.1070412537572573,0.012419479093843847,False,True,True,True,False,False,True
e1_rr_43004006_10_M,sarima,3,139,139,True,0.03624294141818979,0.0362429414181897,9.020562075079397e-17,True,0.19058288711467508,0.1411739429638495,0.049408944150825584,False,True,True,True,False,False,True
e1_rr_43004006_10_M,sarima,4,139,139,True,0.029664638828573855,0.0296646388285738,5.551115123125783e-17,True,0.2906007948334659,0.2783017057520477,0.01229908908141819,False,True,True,True,False,False,True
e1_rr_43004006_10_M,sarima,5,138,138,True,0.0182730867821913,0.0182730867821913,0.0,True,0.34573717525209147,0.3046558772964027,0.04108129795568877,False,True,True,True,False,False,True
e1_rr_43004006_10_M,sarima,6,135,135,True,0.011679161252006997,0.0116791612520069,9.71445146547012e-17,True,0.1745803381149892,0.195033387928608,0.020453049813618812,False,True,True,True,False,False,True
e1_rr_43004006_10_M,sarima,7,137,137,True,0.0073894960256389326,0.0073894960256389,3.2959746043559335e-17,True,0.19240494718346712,0.1777609772683028,0.014643969915164312,False,True,True,True,False,False,True
e1_rr_43004006_10_M,seasonal_naive,1,1591,1591,True,0.9931952863887789,0.9931952863887789,0.0,True,-0.3267573734019842,-0.3267573734019842,0.0,True,False,False,True,False,False,True
e1_rr_43004006_10_M,seasonal_naive,2,1576,1576,True,0.9979459719152047,0.9979459719152048,1.1102230246251565e-16,True,-0.08803560236713404,-0.088035602367134,4.163336342344337e-17,True,False,False,True,False,False,True
e1_rr_43004006_10_M,seasonal_naive,3,1564,1564,True,0.9996567411127206,0.9996567411127206,0.0,True,-0.04619027718797719,-0.0461902771879771,9.020562075079397e-17,True,False,False,True,False,False,True
e1_rr_43004006_10_M,seasonal_naive,4,1555,1555,True,1.0030419413945857,1.0030419413945857,0.0,True,-0.01462496976311578,-0.0146249697631157,7.979727989493313e-17,True,False,False,True,False,False,True
e1_rr_43004006_10_M,seasonal_naive,5,1545,1545,True,1.0136178496111714,1.0136178496111714,0.0,True,-0.001627748608815427,-0.0016277486088154,2.688821387764051e-17,True,False,False,True,False,False,True
e1_rr_43004006_10_M,seasonal_naive,6,1536,1536,True,1.0121771626439202,1.0121771626439202,0.0,True,-0.012009112121636134,-0.0120091121216361,3.469446951953614e-17,True,False,False,True,False,False,True
e1_rr_43004006_10_M,seasonal_naive,7,1531,1531,True,1.016447213758479,1.016447213758479,0.0,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_43004006_10_M,stl_ridge_direct,1,1591,1591,True,1.6562655347887043,1.6562655347887043,0.0,True,-1.701669355329821,-1.701669355329821,0.0,True,False,False,True,False,False,True
e1_rr_43004006_10_M,stl_ridge_direct,2,1576,1576,True,1.5213711031585424,1.5213711031585424,0.0,True,-1.2309873925324215,-1.2309873925324215,0.0,True,False,False,True,False,False,True
e1_rr_43004006_10_M,stl_ridge_direct,3,1564,1564,True,1.4709249873761485,1.4709249873761483,2.220446049250313e-16,True,-1.1443500610402517,-1.1443500610402515,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_43004006_10_M,stl_ridge_direct,4,1555,1555,True,1.3991661173639582,1.3991661173639582,0.0,True,-1.0815538526023283,-1.0815538526023285,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_43004006_10_M,stl_ridge_direct,5,1545,1545,True,1.3401640848422014,1.3401640848422014,0.0,True,-1.0537849889006274,-1.0537849889006274,0.0,True,False,False,True,False,False,True
e1_rr_43004006_10_M,stl_ridge_direct,6,1536,1536,True,1.2789331684329437,1.2789331684329437,0.0,True,-1.07024958819381,-1.07024958819381,0.0,True,False,False,True,False,False,True
e1_rr_43004006_10_M,stl_ridge_direct,7,1531,1531,True,1.2389146522285046,1.2389146522285048,2.220446049250313e-16,True,-1.0415742825236487,-1.0415742825236487,0.0,True,False,False,True,False,False,True
e1_rr_44013007_10_M,hgb_direct,1,1603,1603,True,0.2549308919802796,0.2549308919802796,0.0,True,0.17751779967836134,0.1775177996783613,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44013007_10_M,hgb_direct,2,1594,1594,True,0.17900677204405624,0.1790067720440561,1.3877787807814457e-16,True,0.255330757399563,0.255330757399563,0.0,True,True,True,True,False,False,True
e1_rr_44013007_10_M,hgb_direct,3,1586,1586,True,0.17226486213920023,0.1722648621392002,2.7755575615628914e-17,True,0.2812110307095371,0.2812110307095371,0.0,True,True,True,True,False,False,True
e1_rr_44013007_10_M,hgb_direct,4,1578,1578,True,0.16396150758821756,0.1639615075882175,5.551115123125783e-17,True,0.30316806329459245,0.3031680632945924,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44013007_10_M,hgb_direct,5,1570,1570,True,0.15254658581024788,0.1525465858102478,8.326672684688674e-17,True,0.30821084241879304,0.308210842418793,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44013007_10_M,hgb_direct,6,1561,1561,True,0.15672314045074687,0.1567231404507468,5.551115123125783e-17,True,0.24511340003398008,0.24511340003398,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_44013007_10_M,hgb_direct,7,1557,1557,True,0.1549100925947006,0.1549100925947006,0.0,True,0.1973628481456341,0.1973628481456341,0.0,True,True,True,True,False,False,True
e1_rr_44013007_10_M,ridge_direct,1,1603,1603,True,0.2217177026388804,0.2217177026388803,1.1102230246251565e-16,True,0.1752973486195908,0.1752973486195908,0.0,True,True,True,True,False,False,True
e1_rr_44013007_10_M,ridge_direct,2,1594,1594,True,0.1072560413397015,0.1072560413397015,0.0,True,0.2664130977185105,0.2664130977185105,0.0,True,True,True,True,False,False,True
e1_rr_44013007_10_M,ridge_direct,3,1586,1586,True,0.10664523790781538,0.1066452379078153,8.326672684688674e-17,True,0.2881627091350546,0.2881627091350546,0.0,True,True,True,True,False,False,True
e1_rr_44013007_10_M,ridge_direct,4,1578,1578,True,0.10399984722695822,0.1039998472269582,2.7755575615628914e-17,True,0.30887337081884636,0.3088733708188462,1.6653345369377348e-16,True,True,True,True,False,False,True
e1_rr_44013007_10_M,ridge_direct,5,1570,1570,True,0.09901282202757723,0.0990128220275772,2.7755575615628914e-17,True,0.31293068881794694,0.3129306888179469,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44013007_10_M,ridge_direct,6,1561,1561,True,0.09623178113706013,0.0962317811370601,2.7755575615628914e-17,True,0.24937388786943326,0.2493738878694332,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44013007_10_M,ridge_direct,7,1557,1557,True,0.0954568783902243,0.0954568783902243,0.0,True,0.19758529261492908,0.197585292614929,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_44013007_10_M,sarima,1,169,169,True,0.31608871319128146,0.3160887131912814,5.551115123125783e-17,True,0.17443766902115332,0.2827535876450319,0.10831591862387857,False,True,True,True,False,False,True
e1_rr_44013007_10_M,sarima,2,168,168,True,0.16932797485227605,0.169327974852276,5.551115123125783e-17,True,0.19571359469449467,0.2498636860340478,0.05415009133955312,False,True,True,True,False,False,True
e1_rr_44013007_10_M,sarima,3,167,167,True,0.09511257465272632,0.0951125746527263,2.7755575615628914e-17,True,0.2134870716009193,0.2254989150616876,0.012011843460768307,False,True,True,True,False,False,True
e1_rr_44013007_10_M,sarima,4,165,165,True,0.12922075121023777,0.1292207512102377,5.551115123125783e-17,True,0.3222871376614168,0.3456940523163669,0.023406914654950095,False,True,True,True,False,False,True
e1_rr_44013007_10_M,sarima,5,166,166,True,0.17270535949170637,0.1727053594917063,8.326672684688674e-17,True,0.45889488914046495,0.4255155230163081,0.03337936612415687,False,True,True,True,False,False,True
e1_rr_44013007_10_M,sarima,6,164,164,True,0.14738928093129447,0.1473892809312945,2.7755575615628914e-17,True,0.3559537589081011,0.3727806481608267,0.016826889252725574,False,True,True,True,False,False,True
e1_rr_44013007_10_M,sarima,7,162,162,True,0.2247738108580405,0.2247738108580405,0.0,True,0.24228038953293574,0.2950720028002277,0.05279161326729198,False,True,True,True,False,False,True
e1_rr_44013007_10_M,seasonal_naive,1,1603,1603,True,0.9561430660924822,0.9561430660924822,0.0,True,-0.10438039757694906,-0.104380397576949,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_44013007_10_M,seasonal_naive,2,1594,1594,True,0.9562178400490232,0.9562178400490232,0.0,True,0.08127943045135766,0.0812794304513576,5.551115123125783e-17,True,False,False,True,True,True,True
e1_rr_44013007_10_M,seasonal_naive,3,1586,1586,True,0.958138617666905,0.958138617666905,0.0,True,0.11467498433683665,0.1146749843368366,5.551115123125783e-17,True,False,False,True,True,True,True
e1_rr_44013007_10_M,seasonal_naive,4,1578,1578,True,0.9711118253489697,0.9711118253489696,1.1102230246251565e-16,True,0.14161524329363095,0.1416152432936309,5.551115123125783e-17,True,False,False,True,True,True,True
e1_rr_44013007_10_M,seasonal_naive,5,1570,1570,True,0.9676357823094123,0.9676357823094124,1.1102230246251565e-16,True,0.14764077710097434,0.1476407771009743,2.7755575615628914e-17,True,False,False,True,True,True,True
e1_rr_44013007_10_M,seasonal_naive,6,1561,1561,True,0.9626560300122128,0.9626560300122128,0.0,True,0.0700515760710263,0.0700515760710263,0.0,True,False,False,True,True,True,True
e1_rr_44013007_10_M,seasonal_naive,7,1557,1557,True,0.9865587802590254,0.9865587802590254,0.0,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_44013007_10_M,stl_ridge_direct,1,1603,1603,True,1.3266581079910795,1.3266581079910795,0.0,True,-0.8425952129837566,-0.8425952129837566,0.0,True,False,False,True,False,False,True
e1_rr_44013007_10_M,stl_ridge_direct,2,1594,1594,True,1.2608645996195706,1.2608645996195706,0.0,True,-0.5350037841217283,-0.5350037841217283,0.0,True,False,False,True,False,False,True
e1_rr_44013007_10_M,stl_ridge_direct,3,1586,1586,True,1.2448063087216623,1.2448063087216623,0.0,True,-0.48080670987668817,-0.4808067098766881,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_44013007_10_M,stl_ridge_direct,4,1578,1578,True,1.2583480959650586,1.2583480959650586,0.0,True,-0.4452792700300121,-0.4452792700300121,0.0,True,False,False,True,False,False,True
e1_rr_44013007_10_M,stl_ridge_direct,5,1570,1570,True,1.2035493991443058,1.2035493991443058,0.0,True,-0.43195041010583934,-0.4319504101058393,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_44013007_10_M,stl_ridge_direct,6,1561,1561,True,1.1635577969715523,1.1635577969715525,2.220446049250313e-16,True,-0.5570212652415933,-0.5570212652415933,0.0,True,False,False,True,False,False,True
e1_rr_44013007_10_M,stl_ridge_direct,7,1557,1557,True,1.1597385721543234,1.1597385721543234,0.0,True,-0.6688362634208787,-0.6688362634208787,0.0,True,False,False,True,False,False,True
e1_rr_44216001_10_M,hgb_direct,1,1715,1715,True,0.32974921520338374,0.3297492152033837,5.551115123125783e-17,True,0.08907652657943987,0.0890765265794398,6.938893903907228e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,hgb_direct,2,1711,1711,True,0.1506270846127895,0.1506270846127895,0.0,True,0.19423454321910116,0.1942345432191011,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,hgb_direct,3,1709,1709,True,0.10697563141951295,0.1069756314195129,5.551115123125783e-17,True,0.22104886318191685,0.2210488631819168,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,hgb_direct,4,1707,1707,True,0.08778311337277371,0.0877831133727737,1.3877787807814457e-17,True,0.23235645952529793,0.2323564595252979,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,hgb_direct,5,1705,1705,True,0.07934101165182096,0.0793410116518209,5.551115123125783e-17,True,0.2489036207464984,0.2489036207464984,0.0,True,True,True,True,False,False,True
e1_rr_44216001_10_M,hgb_direct,6,1703,1703,True,0.06903792759657469,0.0690379275965746,9.71445146547012e-17,True,0.2580962179906262,0.2580962179906262,0.0,True,True,True,True,False,False,True
e1_rr_44216001_10_M,hgb_direct,7,1701,1701,True,0.0629724631361665,0.0629724631361665,0.0,True,0.2645383767963849,0.2645383767963849,0.0,True,True,True,True,False,False,True
e1_rr_44216001_10_M,ridge_direct,1,1715,1715,True,0.4082926859463594,0.4082926859463594,0.0,True,0.11042534591879394,0.1104253459187939,4.163336342344337e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,ridge_direct,2,1711,1711,True,0.1474327422244373,0.1474327422244373,0.0,True,0.19546394611907458,0.1954639461190745,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,ridge_direct,3,1709,1709,True,0.08793642595491903,0.087936425954919,2.7755575615628914e-17,True,0.22582782205370544,0.2258278220537054,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,ridge_direct,4,1707,1707,True,0.060178777969650134,0.0601787779696501,3.469446951953614e-17,True,0.24204924958293395,0.2420492495829339,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,ridge_direct,5,1705,1705,True,0.04682951657613755,0.0468295165761375,4.85722573273506e-17,True,0.2584146780694506,0.2584146780694506,0.0,True,True,True,True,False,False,True
e1_rr_44216001_10_M,ridge_direct,6,1703,1703,True,0.035694727954201984,0.0356947279542019,8.326672684688674e-17,True,0.2703207399425587,0.2703207399425587,0.0,True,True,True,True,False,False,True
e1_rr_44216001_10_M,ridge_direct,7,1701,1701,True,0.030544073835114358,0.0305440738351143,5.898059818321144e-17,True,0.27502553193099966,0.2750255319309996,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_44216001_10_M,sarima,1,176,176,True,0.3067914304963427,0.3067914304963427,0.0,True,0.3024989634749762,0.0228935506098526,0.2796054128651236,False,True,True,True,False,False,True
