dataset,station,model,horizon,threshold_type,threshold_value,recall,precision,f1,flag_rate,base_rate,station_id,station_name,station_type,province
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,3,p75,28.8628037084399,0.1440217391304347,0.4453781512605042,0.2176591375770021,0.0760869565217391,0.2352941176470588,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,3,p90,37.75687546035805,0.0,0.0,,0.0025575447570332,0.0933503836317135,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,4,abs_50,50.0,0.0,,,0.0,0.0218649517684887,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,4,p75,28.862620578778134,0.0901639344262295,0.4342105263157895,0.1493212669683258,0.0488745980707395,0.2353697749196141,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,4,p90,37.75545577491962,0.0,,,0.0,0.0945337620578778,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,5,abs_50,50.0,0.0,,,0.0,0.0220064724919093,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,5,p75,28.862168284789647,0.0655737704918032,0.4285714285714285,0.1137440758293838,0.0362459546925566,0.2368932038834951,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,5,p90,37.75309469902913,0.0,,,0.0,0.0938511326860841,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,6,abs_50,50.0,0.0,,,0.0,0.0221354166666666,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,6,p75,28.86178385416667,0.0712328767123287,0.490566037735849,0.124401913875598,0.0345052083333333,0.2376302083333333,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,6,p90,37.75159242187501,0.0,,,0.0,0.0930989583333333,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,7,abs_50,50.0,0.0,,,0.0,0.0222077073807968,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,7,p75,28.861136512083608,0.0384615384615384,0.358974358974359,0.0694789081885856,0.0254735467015022,0.2377531025473546,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,ridge_direct,7,p90,37.75196689092097,0.0,,,0.0,0.0920966688438928,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,1,abs_50,50.0,0.0,,,0.0,0.0071942446043165,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,1,p75,29.125000000000004,0.4137931034482758,0.48,0.4444444444444445,0.181159420289855,0.2101449275362318,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,1,p90,38.023707173913046,0.125,0.3333333333333333,0.1818181818181818,0.0217391304347826,0.0579710144927536,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,2,abs_50,50.0,0.0,,,0.0,0.0142857142857142,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,2,p75,29.130755395683455,0.0666666666666666,0.3333333333333333,0.1111111111111111,0.0431654676258992,0.2158273381294964,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,2,p90,38.03864453237411,0.0,,,0.0,0.0863309352517985,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,3,abs_50,50.0,0.0,,,0.0,0.014388489208633,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,3,p75,29.131702898550724,0.0,,,0.0,0.1956521739130435,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,3,p90,38.04617094202899,0.0,,,0.0,0.0869565217391304,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,4,abs_50,50.0,0.0,,,0.0,0.0215827338129496,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,4,p75,29.131702898550724,0.0,,,0.0,0.2028985507246377,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,4,p90,38.04617094202899,0.0,,,0.0,0.0797101449275362,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,5,abs_50,50.0,0.0,,,0.0,0.0144927536231884,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,5,p75,29.132664233576644,0.0,,,0.0,0.1532846715328467,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,5,p90,38.03847875912409,0.0,,,0.0,0.0656934306569343,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,6,abs_50,50.0,0.0,,,0.0,0.0222222222222222,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,6,p75,29.128171641791045,0.0,,,0.0,0.2537313432835821,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,6,p90,37.99605664179105,0.0,,,0.0,0.0970149253731343,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,7,abs_50,50.0,0.0,,,0.0,0.0145985401459854,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,7,p75,29.140992647058823,0.0,,,0.0,0.213235294117647,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,sarima,7,p90,38.05223911764706,0.0,,,0.0,0.1029411764705882,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,1,abs_50,50.0,0.0,0.0,,0.0219987429289754,0.0219987429289754,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,1,p75,28.860637963544946,0.327027027027027,0.3235294117647059,0.3252688172043011,0.2350722815839095,0.2325581395348837,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,1,p90,37.753537115022,0.08,0.0845070422535211,0.0821917808219178,0.0892520427404148,0.0942803268384663,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,2,abs_50,50.0,0.0,0.0,,0.0222081218274111,0.0215736040609137,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,2,p75,28.861659263959396,0.3189189189189189,0.3206521739130434,0.3197831978319783,0.233502538071066,0.2347715736040609,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,2,p90,37.75503235406091,0.081081081081081,0.0845070422535211,0.0827586206896551,0.0901015228426396,0.0939086294416243,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,3,abs_50,50.0,0.0,0.0,,0.0223785166240409,0.0223785166240409,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,3,p75,28.8628037084399,0.3179347826086957,0.319672131147541,0.3188010899182562,0.2340153452685422,0.2352941176470588,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,3,p90,37.75687546035805,0.0821917808219178,0.0851063829787234,0.0836236933797909,0.0901534526854219,0.0933503836317135,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,4,abs_50,50.0,0.0,0.0,,0.022508038585209,0.0218649517684887,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,4,p75,28.862620578778134,0.3224043715846995,0.3224043715846995,0.3224043715846995,0.2353697749196141,0.2353697749196141,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,4,p90,37.75545577491962,0.0816326530612244,0.0851063829787234,0.0833333333333333,0.0906752411575562,0.0945337620578778,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,5,abs_50,50.0,0.0,0.0,,0.0233009708737864,0.0220064724919093,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,5,p75,28.862168284789647,0.3251366120218579,0.3269230769230769,0.3260273972602739,0.2355987055016181,0.2368932038834951,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,5,p90,37.75309469902913,0.0827586206896551,0.0845070422535211,0.0836236933797909,0.0919093851132686,0.0938511326860841,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,6,abs_50,50.0,0.0,0.0,,0.0234375,0.0221354166666666,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,6,p75,28.86178385416667,0.3232876712328767,0.3286908077994429,0.3259668508287293,0.2337239583333333,0.2376302083333333,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,6,p90,37.75159242187501,0.0839160839160839,0.0845070422535211,0.0842105263157894,0.0924479166666666,0.0930989583333333,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,7,abs_50,50.0,0.0,0.0,,0.023514043109079,0.0222077073807968,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,7,p75,28.861136512083608,0.3269230769230769,0.3305555555555555,0.3287292817679558,0.2351404310907903,0.2377531025473546,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,seasonal_naive,7,p90,37.75196689092097,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.0920966688438928,0.0920966688438928,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,1,abs_50,50.0,0.6571428571428571,0.0389830508474576,0.0736,0.370835952231301,0.0219987429289754,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,1,p75,28.860637963544946,0.991891891891892,0.242885506287227,0.3902179691653376,0.9497171590194846,0.2325581395348837,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,1,p90,37.753537115022,0.9133333333333332,0.1112012987012987,0.1982633863965267,0.7743557510999372,0.0942803268384663,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,2,abs_50,50.0,0.5882352941176471,0.0337268128161888,0.0637958532695374,0.3762690355329949,0.0215736040609137,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,2,p75,28.861659263959396,0.9891891891891892,0.2417437252311756,0.3885350318471337,0.9606598984771574,0.2347715736040609,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,2,p90,37.75503235406091,0.8648648648648649,0.1033091202582728,0.1845710165825523,0.7861675126903553,0.0939086294416243,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,3,abs_50,50.0,0.5428571428571428,0.032312925170068,0.0609951845906902,0.3759590792838874,0.0223785166240409,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,3,p75,28.8628037084399,0.9891304347826086,0.2405816259087904,0.3870281765018606,0.967391304347826,0.2352941176470588,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,3,p90,37.75687546035805,0.863013698630137,0.1014492753623188,0.1815561959654179,0.7941176470588235,0.0933503836317135,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,4,abs_50,50.0,0.5588235294117647,0.0327022375215146,0.0617886178861788,0.3736334405144694,0.0218649517684887,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,4,p75,28.862620578778134,0.9918032786885246,0.2394459102902374,0.385759829968119,0.97491961414791,0.2353697749196141,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,4,p90,37.75545577491962,0.891156462585034,0.1042993630573248,0.1867426942266571,0.8077170418006431,0.0945337620578778,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,5,abs_50,50.0,0.5,0.0299295774647887,0.0564784053156146,0.3676375404530744,0.0220064724919093,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,5,p75,28.862168284789647,0.9918032786885246,0.2394459102902374,0.385759829968119,0.9812297734627832,0.2368932038834951,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,5,p90,37.75309469902913,0.8827586206896552,0.1015873015873015,0.1822064056939501,0.8155339805825242,0.0938511326860841,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,6,abs_50,50.0,0.4411764705882353,0.0275229357798165,0.0518134715025906,0.3548177083333333,0.0221354166666666,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,6,p75,28.86178385416667,0.9917808219178084,0.2387862796833773,0.3849016480595428,0.9869791666666666,0.2376302083333333,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,6,p90,37.75159242187501,0.8881118881118881,0.1005542359461599,0.1806543385490754,0.822265625,0.0930989583333333,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,7,abs_50,50.0,0.4705882352941176,0.0293577981651376,0.0552677029360967,0.3559764859568909,0.0222077073807968,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,7,p75,28.861136512083608,0.9917582417582418,0.2381266490765171,0.3840425531914893,0.9902024820378836,0.2377531025473546,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_43004006_10_M,43004006_10_M,stl_ridge_direct,7,p90,37.75196689092097,0.8936170212765957,0.0995260663507109,0.1791044776119403,0.8269105160026127,0.0920966688438928,43004006_10_M,Alcanar Montecarlo,Rural Remote/Industrial,Tarragona
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,1,abs_50,50.0,0.0285714285714285,0.6,0.0545454545454545,0.0031191515907673,0.0655021834061135,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,1,p75,29.580474111041795,0.4820627802690583,0.4908675799086758,0.4864253393665158,0.2732376793512164,0.2782283218964441,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,1,p90,41.90754834684966,0.1354166666666666,0.4,0.2023346303501945,0.040548970679975,0.1197754210854647,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,2,abs_50,50.0,0.019047619047619,0.5,0.036697247706422,0.0025094102885821,0.0658720200752823,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,2,p75,29.577478042659976,0.3431151241534989,0.3917525773195876,0.3658243080625752,0.2434127979924717,0.2779171894604768,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,2,p90,41.90803011292347,0.0366492146596858,0.2916666666666667,0.0651162790697674,0.015056461731493,0.1198243412797992,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,3,abs_50,50.0,0.0192307692307692,0.5,0.037037037037037,0.0025220680958385,0.0655737704918032,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,3,p75,29.576450189155107,0.3438914027149321,0.4053333333333333,0.372093023255814,0.2364438839848676,0.2786885245901639,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,3,p90,41.909962168978566,0.0317460317460317,0.2068965517241379,0.055045871559633,0.0182849936948297,0.1191677175283732,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,4,abs_50,50.0,0.0097087378640776,0.25,0.0186915887850467,0.0025348542458808,0.0652724968314321,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,4,p75,29.577471482889734,0.3066361556064073,0.391812865497076,0.3440308087291399,0.2167300380228136,0.2769328263624842,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,4,p90,41.913244613434735,0.0268817204301075,0.3333333333333333,0.0497512437810945,0.0095057034220532,0.11787072243346,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,5,abs_50,50.0,0.0,0.0,,0.0006369426751592,0.0643312101910828,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,5,p75,29.578503184713377,0.2702078521939954,0.3577981651376147,0.3078947368421053,0.20828025477707,0.275796178343949,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,5,p90,41.91656050955414,0.0218579234972677,0.25,0.0402010050251256,0.0101910828025477,0.1165605095541401,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,6,abs_50,50.0,0.0,0.0,,0.0006406149903907,0.0640614990390775,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,6,p75,29.580237027546445,0.2651162790697674,0.3701298701298701,0.3089430894308943,0.1973094170403587,0.2754644458680333,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,6,p90,41.921460602178094,0.0276243093922651,0.3125,0.0507614213197969,0.0102498398462524,0.1159513132607303,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,7,abs_50,50.0,0.0,,,0.0,0.0642260757867694,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,7,p75,29.579158638407193,0.2976744186046511,0.3914373088685015,0.3381770145310436,0.210019267822736,0.2761721258831085,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,hgb_direct,7,p90,41.92241490044959,0.0166666666666666,0.3333333333333333,0.0317460317460317,0.0057803468208092,0.1156069364161849,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,1,abs_50,50.0,0.3238095238095238,0.3269230769230769,0.3253588516746412,0.06487835308796,0.0655021834061135,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,1,p75,29.580474111041795,0.5224215246636771,0.5247747747747747,0.5235955056179775,0.2769806612601372,0.2782283218964441,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,1,p90,41.90754834684966,0.3802083333333333,0.3862433862433862,0.3832020997375328,0.1179039301310043,0.1197754210854647,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,2,abs_50,50.0,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.0658720200752823,0.0658720200752823,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,2,p75,29.577478042659976,0.3476297968397291,0.346067415730337,0.3468468468468468,0.2791718946047679,0.2779171894604768,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,2,p90,41.90803011292347,0.2408376963350785,0.2421052631578947,0.2414698162729658,0.1191969887076537,0.1198243412797992,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,3,abs_50,50.0,0.0961538461538461,0.0961538461538461,0.0961538461538461,0.0655737704918032,0.0655737704918032,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,3,p75,29.576450189155107,0.2941176470588235,0.2947845804988662,0.2944507361268403,0.2780580075662043,0.2786885245901639,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,3,p90,41.909962168978566,0.1957671957671957,0.1957671957671957,0.1957671957671957,0.1191677175283732,0.1191677175283732,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,4,abs_50,50.0,0.1067961165048543,0.1067961165048543,0.1067961165048543,0.0652724968314321,0.0652724968314321,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,4,p75,29.577471482889734,0.2654462242562929,0.2660550458715596,0.265750286368843,0.2762991128010139,0.2769328263624842,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,4,p90,41.913244613434735,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.11787072243346,0.11787072243346,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,5,abs_50,50.0,0.0891089108910891,0.087378640776699,0.088235294117647,0.0656050955414012,0.0643312101910828,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,5,p75,29.578503184713377,0.2748267898383372,0.2748267898383372,0.2748267898383372,0.275796178343949,0.275796178343949,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,5,p90,41.91656050955414,0.1475409836065573,0.1443850267379679,0.1459459459459459,0.119108280254777,0.1165605095541401,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,6,abs_50,50.0,0.17,0.1666666666666666,0.1683168316831683,0.065342729019859,0.0640614990390775,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,6,p75,29.580237027546445,0.3441860465116279,0.3441860465116279,0.3441860465116279,0.2754644458680333,0.2754644458680333,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,6,p90,41.921460602178094,0.1933701657458563,0.1891891891891892,0.1912568306010929,0.1185137732222934,0.1159513132607303,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,7,abs_50,50.0,0.18,0.1782178217821782,0.1791044776119403,0.0648683365446371,0.0642260757867694,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,7,p75,29.579158638407193,0.3883720930232558,0.3883720930232558,0.3883720930232558,0.2761721258831085,0.2761721258831085,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,persistence,7,p90,41.92241490044959,0.1888888888888888,0.1857923497267759,0.18732782369146,0.117533718689788,0.1156069364161849,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,1,abs_50,50.0,0.0761904761904762,0.4444444444444444,0.1300813008130081,0.0112289457267623,0.0655021834061135,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
e1_rr_44013007_10_M,44013007_10_M,ridge_direct,1,p75,29.580474111041795,0.4237668161434977,0.5178082191780822,0.4660912453760789,0.2276980661260137,0.2782283218964441,44013007_10_M,Alcaniz Capuchinos,Urban/Industrial,Teruel
