dataset,model,horizon,mse,bias_sq,cond_bias_sq,irreducible_sq,rho,std_pred_ug,std_true_ug,alpha
e1_rr_08019045_10_M,sarima,7,70.40757910775542,0.09396353538070355,0.03177631189017184,70.28183926048455,0.1620475863302026,1.198450962387315,8.495714796071827,0.019899432345612422
e1_rr_08019045_10_M,seasonal_naive,1,132.00226783310904,0.13406636457995344,54.240537117091165,77.62766435143789,0.16014081269061173,8.79421067117112,8.92585173130824,0.9707209297825611
e1_rr_08019045_10_M,seasonal_naive,2,133.10955284552847,0.09114181006308575,54.9413050799978,78.07710595546757,0.16186896396337008,8.861649053240354,8.954210848597704,0.9794323854265088
e1_rr_08019045_10_M,seasonal_naive,3,132.83560327198364,0.0938856385586275,54.54823766521825,78.19347996820676,0.16383464788466362,8.854263584002336,8.963828643748863,0.975703361566131
e1_rr_08019045_10_M,seasonal_naive,4,132.72222755311859,0.10223337832207001,54.29233431096853,78.327659863828,0.16637421321891546,8.861605705700752,8.975384259558037,0.9748072326737032
e1_rr_08019045_10_M,seasonal_naive,5,133.52169876203575,0.08612246915495846,55.01165569156162,78.42392060131921,0.16480117126633062,8.896650396931523,8.978492771200301,0.9818523299688945
e1_rr_08019045_10_M,seasonal_naive,6,134.5627567195038,0.13081357898091422,55.06652994222735,79.36541319829553,0.15760489686978962,8.842511204570888,9.021474925866107,0.960718480241115
e1_rr_08019045_10_M,seasonal_naive,7,134.6252729785764,0.09461895043912903,55.706629822504766,78.82402420563245,0.15821257219222543,8.886261646757346,8.991537224062297,0.9767204926369417
e1_rr_08019045_10_M,stl_ridge_direct,1,578.3711315536268,439.0467237266596,70.10903460414227,69.21537322282484,0.3622611979832179,11.606603535017346,8.92585173130824,1.6908728965334368
e1_rr_08019045_10_M,stl_ridge_direct,2,595.5355839579406,444.3504840563141,75.90710667970188,75.27799322192466,0.24721011353362046,10.926039941243758,8.954210848597704,1.488918527754045
e1_rr_08019045_10_M,stl_ridge_direct,3,599.5998616096438,445.8632167323074,76.76462089973055,76.97202397760601,0.20504497544394654,10.59953017719457,8.963828643748863,1.3982542231729098
e1_rr_08019045_10_M,stl_ridge_direct,4,599.6486536096435,445.7173851267158,76.15498470872271,77.77628377420515,0.18580871989781556,10.39438700246384,8.975384259558037,1.3411941884614695
e1_rr_08019045_10_M,stl_ridge_direct,5,601.7879819322184,448.25369313630927,75.47055831361651,78.06373048229258,0.1778413534430059,10.284126560929344,8.978492771200301,1.311982223246466
e1_rr_08019045_10_M,stl_ridge_direct,6,598.5606453145074,447.1357528780075,72.31727708568081,79.1076153508192,0.16735249843582586,10.01372292320544,9.021474925866107,1.232071886929962
e1_rr_08019045_10_M,stl_ridge_direct,7,601.6545238944296,450.7624262762361,72.20600155665929,78.68609606153413,0.1635152636959824,9.96766504235014,8.991537224062297,1.228906885544433
e1_rr_08019052_10_M,hgb_direct,1,65.88762809004362,0.3422483497641417,0.4134264490102905,65.1319532912692,0.603263371675941,6.747487045386842,10.11913679497682,0.444628385449558
e1_rr_08019052_10_M,hgb_direct,2,88.85640891252285,0.6805982976628987,0.8883821011549748,87.28742851370498,0.38427921540517884,4.831370511439513,10.119803822485249,0.22792738155957631
e1_rr_08019052_10_M,hgb_direct,3,96.92655144601076,1.2030056469301798,1.7242120524960367,93.99933374658455,0.2941048438405349,4.296480512862057,10.143960640016203,0.1793951021930147
e1_rr_08019052_10_M,hgb_direct,4,102.02286072166623,1.5172305126060184,2.540579047029884,97.96505116203033,0.2222511069556255,3.8501297994501926,10.151627285221519,0.1438399136095002
e1_rr_08019052_10_M,hgb_direct,5,101.27850046955272,1.727043460214109,2.6579999900810005,96.8934570192576,0.21510239028217265,3.7984384423673427,10.079390815554406,0.1420174190422324
e1_rr_08019052_10_M,hgb_direct,6,101.96819088063467,1.6893658971500671,2.9716640701508594,97.30716091333377,0.20101442153188023,3.74806371173925,10.069984900789583,0.13853397335969758
e1_rr_08019052_10_M,hgb_direct,7,105.25473585899162,1.8667393994185406,4.724951238828572,98.66304522074451,0.15953542341911264,3.778908302043609,10.061796758843434,0.1410527721448125
e1_rr_08019052_10_M,persistence,1,81.33506643558637,7.50910854866864e-05,16.198495092200982,65.13649625229988,0.6032265987352208,10.128867877453676,10.11913679497682,1.0019242276547602
e1_rr_08019052_10_M,persistence,2,125.51652173913044,0.0,38.46171784349022,87.0548038956402,0.3872234611014236,10.12037665348902,10.119803822485249,1.0001132131069643
e1_rr_08019052_10_M,persistence,3,146.03313953488373,7.605462412117395e-05,51.70176703227874,94.33129644798086,0.2885681656969501,10.117618195249069,10.143960640016203,0.9948130238510762
e1_rr_08019052_10_M,persistence,4,159.67424242424244,7.640960438165581e-05,61.75229537294716,97.9218706416909,0.2231917493412787,10.124022324926036,10.151627285221519,0.9945688652812306
e1_rr_08019052_10_M,persistence,5,155.59894921190894,0.00041746624231641326,59.735690200059175,95.86284154560744,0.2375152175552521,10.122895439813261,10.079390815554406,1.0086510211370567
e1_rr_08019052_10_M,persistence,6,156.49970777323202,0.0012710412666554734,60.58192167556795,95.91651505639743,0.2326384153019384,10.126104265763498,10.069984900789583,1.011176926340473
e1_rr_08019052_10_M,persistence,7,164.84610883557636,0.004142869419837307,67.36261604810893,97.47934991804757,0.1927266258222018,10.146649321945917,10.061796758843434,1.0169374023370077
e1_rr_08019052_10_M,ridge_direct,1,65.76513865963742,0.5056158567449651,0.43082446823909276,64.8286983346533,0.6057130166966399,6.785665076969958,10.11913679497682,0.4496741335183056
e1_rr_08019052_10_M,ridge_direct,2,87.0723601294892,1.3253209018124281,0.0914331471849273,85.65560608049182,0.4044807269260812,4.395644751226744,10.119803822485249,0.18866919015118508
e1_rr_08019052_10_M,ridge_direct,3,94.28986087399383,1.8760575485829376,0.03144028660258563,92.38236303880832,0.3197055985863909,3.4203950987071186,10.143960640016203,0.11369397221551053
e1_rr_08019052_10_M,ridge_direct,4,97.99812581852999,2.289949655143505,0.02233593777929914,95.6858402256072,0.26741707342836357,2.8641705845251124,10.151627285221519,0.07960244944462282
e1_rr_08019052_10_M,ridge_direct,5,97.37830424856476,2.62168093328213,0.014313957534523584,94.7423093577481,0.2596978573147755,2.737237150418851,10.079390815554406,0.07374902480278393
e1_rr_08019052_10_M,ridge_direct,6,98.240121738005,2.806867518661304,0.04455906488265004,95.38869515446109,0.24356871891308618,2.6638235036311935,10.069984900789583,0.06997666718524839
e1_rr_08019052_10_M,ridge_direct,7,99.95032007961284,3.0140903045781826,0.2381022960289943,96.69812747900568,0.21180205464740365,2.6190664956182674,10.061796758843434,0.06775509655394488
e1_rr_08019052_10_M,sarima,1,52.234791739262036,0.24723012158744362,4.982595491300289,47.0049661263743,0.6441943022684099,8.006557766443931,8.963731792859546,0.7978366381107133
e1_rr_08019052_10_M,sarima,2,71.23069922691296,0.03047507920297209,4.02422843508739,67.17599571262258,0.41489513084751767,5.743420691857381,9.007993706552194,0.4065229877608301
e1_rr_08019052_10_M,sarima,3,72.93289236203259,0.05442223336402756,2.8872460873817105,69.99122404128684,0.35474218986025213,4.873429204029134,8.948017636778504,0.2966304018433699
e1_rr_08019052_10_M,sarima,4,96.84773629147364,0.8831955037293499,1.6643353766355755,94.3002054111087,0.2090802726999221,3.3663219146899053,9.930304087758039,0.11491750627868642
e1_rr_08019052_10_M,sarima,5,107.97999719606439,2.0618228174773705,0.26149049538657543,105.65668388320043,0.243506558954289,3.0920317387320546,10.597949953169081,0.08512245836716294
e1_rr_08019052_10_M,sarima,6,105.36352550190551,0.5301993669946654,1.1657128692046832,103.66761326570615,0.1533538060267215,2.659779214388992,10.303607183295291,0.06663656305133242
e1_rr_08019052_10_M,sarima,7,84.13291462317446,0.23566340478033448,1.125502891918097,82.77174832647603,0.21116228039492507,3.026349042094981,9.307778963187308,0.10571726248705371
e1_rr_08019052_10_M,seasonal_naive,1,164.6204506065858,0.0037498819401268974,65.95118600663514,98.66551471801057,0.19089444710700743,10.052720578997382,10.11913679497682,0.9869162245106438
e1_rr_08019052_10_M,seasonal_naive,2,165.13333333333333,0.004140642722117463,66.45174304549208,98.67744964511911,0.190921889614878,10.083885922773405,10.119803822485249,0.9929140605474327
e1_rr_08019052_10_M,seasonal_naive,3,165.90988372093022,0.003180435370470601,66.75373694256028,99.15296634299952,0.19082383412061377,10.106005475650495,10.143960640016203,0.9925306971875213
e1_rr_08019052_10_M,seasonal_naive,4,166.56934731934732,0.0038880602691791326,67.19935454354471,99.3661047155334,0.18920999765644098,10.118310618706358,10.151627285221519,0.9934469628307762
e1_rr_08019052_10_M,seasonal_naive,5,165.24868651488617,0.004665057462098078,67.36001467169157,97.88400678573251,0.19109936781242365,10.133479918078141,10.079390815554406,1.01076141065923
e1_rr_08019052_10_M,seasonal_naive,6,164.87551139684396,0.0020782088326608467,67.24169928137522,97.63173390663607,0.19288863534020972,10.142489259473194,10.069984900789583,1.0144519334982935
e1_rr_08019052_10_M,seasonal_naive,7,164.84610883557636,0.004142869419837307,67.36261604810893,97.47934991804757,0.1927266258222018,10.146649321945917,10.061796758843434,1.0169374023370077
e1_rr_08019052_10_M,stl_ridge_direct,1,731.0351104525847,549.9670400883704,93.61448226987535,87.45358809433868,0.3820149789413127,13.541119558854868,10.11913679497682,1.7906974344495044
e1_rr_08019052_10_M,stl_ridge_direct,2,765.0444541790793,569.4607997454167,101.09462643635906,94.48902799730332,0.27811788436079304,12.869080789372024,10.119803822485249,1.6171520940263624
e1_rr_08019052_10_M,stl_ridge_direct,3,774.7318026317068,577.8717783902587,100.16246561091701,96.69755863053106,0.24551135832087873,12.498577539322882,10.143960640016203,1.518119877942414
e1_rr_08019052_10_M,stl_ridge_direct,4,783.2389474885672,584.2643398409451,100.99407327277119,97.98053437485092,0.2219128502297037,12.30235729642774,10.151627285221519,1.4686061528880836
e1_rr_08019052_10_M,stl_ridge_direct,5,784.2774840548493,588.9636972640025,98.46382985376945,96.84995693707702,0.21609538057025507,12.1010040218858,10.079390815554406,1.4413658927554949
e1_rr_08019052_10_M,stl_ridge_direct,6,784.8417269794514,593.4453454932367,94.53513038888235,96.86125109733274,0.21166986337013793,11.854430120032514,10.069984900789583,1.3858101027922152
e1_rr_08019052_10_M,stl_ridge_direct,7,787.1351273704395,595.9647128375371,94.22537104347589,96.94504348942688,0.20596404273588412,11.779343718439167,10.061796758843434,1.3705380834373673
e1_rr_08019054_10_M,hgb_direct,1,43.839275189789596,0.03872336622949406,0.5771047253464987,43.223447098213605,0.5991960303719615,5.680202782793292,8.211884661862298,0.4784559928007614
e1_rr_08019054_10_M,hgb_direct,2,61.28319763996732,0.13617362382263584,1.779634430704744,59.367389585439945,0.35547540334774685,4.264369061849328,8.243438611393099,0.2676040929025354
e1_rr_08019054_10_M,hgb_direct,3,66.92213534201346,0.36528405456061164,2.5384362679811883,64.01841501947165,0.2450520847301061,3.615607728100395,8.252778780368255,0.19193854769948857
e1_rr_08019054_10_M,hgb_direct,4,69.82507186146609,0.6471477559162205,2.852067326184309,66.32585677936554,0.16945542471293373,3.089114580926559,8.263577890809236,0.13974355417764414
e1_rr_08019054_10_M,hgb_direct,5,72.13481476378809,0.7492579216913418,3.0591004527219323,68.32645638937478,0.1494275401456727,2.9982188317625345,8.359840491692124,0.12862656538597614
e1_rr_08019054_10_M,hgb_direct,6,71.11584915435805,0.7507107131050936,2.234935661135413,68.13020278011753,0.15951940187507993,2.8287387456734234,8.361168669848807,0.11445946433681893
e1_rr_08019054_10_M,hgb_direct,7,72.02937508908418,0.7846743309523372,2.7095299717630295,68.53517078636882,0.13684368120398704,2.789697249410613,8.357216373704762,0.11142710712610267
e1_rr_08019054_10_M,persistence,1,52.15266993693062,4.910797813154852e-07,10.12048476379516,42.03218468205573,0.613759898459124,8.221396431524312,8.211884661862298,1.0023179279209762
e1_rr_08019054_10_M,persistence,2,84.63241525423729,1.795461074405591e-05,26.341869695178648,58.2905276044479,0.3771069114171556,8.241090790683083,8.243438611393099,0.9994304594288184
e1_rr_08019054_10_M,persistence,3,102.15704125177811,0.00034196058752461347,38.3482805336636,63.80841875752696,0.25126438542960566,8.266228239679442,8.252778780368255,1.0032620330399051
e1_rr_08019054_10_M,persistence,4,115.1619957081545,0.0017034809589010446,48.61578269008913,66.54450953710648,0.1597283953144924,8.29242993208149,8.263577890809236,1.0069951320565016
e1_rr_08019054_10_M,persistence,5,120.1397764960346,0.0005490524070197656,51.45073533111458,68.688492112513,0.13095145437384104,8.267650064543867,8.359840491692124,0.9780660648570412
e1_rr_08019054_10_M,persistence,6,119.30523567802757,2.726066591960032e-05,50.77863315779598,68.52657525956566,0.14062935780056568,8.301738575211946,8.361168669848807,0.9858347830786093
e1_rr_08019054_10_M,persistence,7,120.99551020408161,0.0004654523200367661,52.32020973828319,68.67483501347839,0.12933099667815648,8.31411814925372,8.357216373704762,0.9897125804566119
e1_rr_08019054_10_M,ridge_direct,1,43.190718632598255,0.09224502764571325,0.6719854675885184,42.42648813736401,0.6089778764397095,5.820603280314179,8.211884661862298,0.5024007945076104
e1_rr_08019054_10_M,ridge_direct,2,59.43496804038816,0.2770590872121068,0.5769409056933933,58.58096804748268,0.3713967770282988,3.8211527934575287,8.243438611393099,0.2148681236988795
e1_rr_08019054_10_M,ridge_direct,3,64.58796745842521,0.5100235526368924,0.3246707704515109,63.7532731353368,0.25287045340547365,2.6566827980157903,8.252778780368255,0.10362844940356795
e1_rr_08019054_10_M,ridge_direct,4,67.23157504934288,0.6990049465870961,0.3923333788584041,66.14023672389736,0.1772946312750966,2.091453207207648,8.263577890809236,0.06405603529186635
e1_rr_08019054_10_M,ridge_direct,5,69.0553916005236,0.7399421496800062,0.2938826988149139,68.02156675202868,0.1633744247985361,1.9078936214304434,8.359840491692124,0.052084959405375365
e1_rr_08019054_10_M,ridge_direct,6,69.01152536142216,0.7462622008600267,0.27871099352803014,67.98655216703409,0.1658350333915648,1.9145055461134803,8.361168669848807,0.05242993128093065
e1_rr_08019054_10_M,ridge_direct,7,69.27916251711106,0.7509636634763617,0.30492110176718124,68.22327775186753,0.15228860576681236,1.8249054447786441,8.357216373704762,0.047682326910121156
e1_rr_08019054_10_M,sarima,1,50.79796180656112,0.0020452119161783544,0.313848094506115,50.48206850013882,0.6496321161018888,6.631502851903997,9.345722343864642,0.5034984906442423
e1_rr_08019054_10_M,sarima,2,71.24151373381542,0.006260089857210343,2.802783978743591,68.43246966521463,0.3163324217057773,4.432629762257565,8.720187542679547,0.2583873606121182
e1_rr_08019054_10_M,sarima,3,72.23982331539115,0.028867675021640515,3.306344661263369,68.90461097910614,0.17771153863575648,3.317358374029948,8.435145523525264,0.15466769837725752
e1_rr_08019054_10_M,sarima,4,56.662290169093644,0.055815031109632984,1.8379647781438804,54.76851035984013,0.1433842735133618,2.4279206644588487,7.477842875318539,0.10541837368433793
e1_rr_08019054_10_M,sarima,5,87.24965291188303,0.008834115490149896,2.5731651129589377,84.66765368343397,0.038760643920909145,1.9610332155690955,9.208422704574726,0.04535230925915346
e1_rr_08019054_10_M,sarima,6,89.96087810958703,0.0016563902624142852,3.322337341768935,86.6368843775557,0.01695060322728202,1.980525077749857,9.309231133506792,0.04526192964306994
e1_rr_08019054_10_M,sarima,7,66.945583936787,0.04755848946149597,3.4265829039322306,63.471442543393294,0.0149779305924626,1.9704441711323992,7.967790460388354,0.06115788531726433
e1_rr_08019054_10_M,seasonal_naive,1,120.87355290819902,0.008045851137021285,54.36656724809687,66.49893980896512,0.11782042256650374,8.340896506503354,8.211884661862298,1.0316675800192843
e1_rr_08019054_10_M,seasonal_naive,2,121.00622175141243,0.009076060718503257,54.06582516318313,66.93132052751082,0.1226932966457467,8.364361358258328,8.243438611393099,1.0295531170014134
e1_rr_08019054_10_M,seasonal_naive,3,121.4886984352774,0.010358780394529525,54.41705946621317,67.06128018866967,0.12399072260738994,8.400059953997143,8.252778780368255,1.0360109936512827
e1_rr_08019054_10_M,seasonal_naive,4,121.98407010014304,0.010802316204837218,54.70552914805387,67.26773863588433,0.12215602758300566,8.405764470081905,8.263577890809236,1.034708897782465
e1_rr_08019054_10_M,seasonal_naive,5,120.00620043258833,3.16254186443369e-05,51.41263407805842,68.59353472911123,0.13604047973741065,8.307537102249187,8.359840491692124,0.9875261325216845
e1_rr_08019054_10_M,seasonal_naive,6,120.05738941261785,0.00021457257179461448,51.47431463386801,68.58286020617803,0.1377370704890023,8.326203118204033,8.361168669848807,0.9916536929600754
e1_rr_08019054_10_M,seasonal_naive,7,120.99551020408161,0.0004654523200367661,52.32020973828319,68.67483501347839,0.12933099667815648,8.31411814925372,8.357216373704762,0.9897125804566119
e1_rr_08019054_10_M,stl_ridge_direct,1,504.5444778086595,382.9006453234576,62.45424176361023,59.18959072159169,0.34967499450602535,10.774290339575431,8.211884661862298,1.7214391156878546
e1_rr_08019054_10_M,stl_ridge_direct,2,527.2156495796256,390.59410252496554,71.82586026039867,64.79568679426156,0.2155948834858113,10.252257066603907,8.243438611393099,1.5467572424206821
e1_rr_08019054_10_M,stl_ridge_direct,3,535.723418968428,394.9001654396516,74.54780340590025,66.27545012287605,0.16404767036552487,9.987956116657,8.252778780368255,1.4647140366755793
e1_rr_08019054_10_M,stl_ridge_direct,4,539.219168173607,397.60778028082285,74.75691402991497,66.85447386286913,0.14482403310679406,9.842972750362797,8.263577890809236,1.4187841090073938
e1_rr_08019054_10_M,stl_ridge_direct,5,533.4506465493566,395.0615015105142,70.10727016872563,68.28187487011662,0.1515470190351033,9.639917336117403,8.359840491692124,1.3296907189402547
e1_rr_08019054_10_M,stl_ridge_direct,6,532.5934248166951,397.4234342190001,66.90249391393395,68.26749668376101,0.15324016773290386,9.460661360515177,8.361168669848807,1.2802919822079486
e1_rr_08019054_10_M,stl_ridge_direct,7,534.7113644855527,399.4121365971775,66.8419546946893,68.45727319368575,0.14085991731088543,9.352889725670547,8.357216373704762,1.2524728915193892
e1_rr_08263007_10_M,hgb_direct,1,62.05604533620415,0.03244730234390959,0.04127236601414099,61.9823256678461,0.5988340764730385,6.0899213500836575,9.830378008513131,0.3837805239824233
e1_rr_08263007_10_M,hgb_direct,2,81.03664328246172,0.16412067713002998,0.8535756088983166,80.01894699643339,0.42573509888386685,5.1327111932755365,9.886005751972428,0.2695578219795431
e1_rr_08263007_10_M,hgb_direct,3,89.16953581930203,0.14167664323136805,1.5283266379180256,87.49953253815261,0.33717028465480026,4.586355430681569,9.935929994564741,0.21306806946825668
e1_rr_08263007_10_M,hgb_direct,4,94.49648253748136,0.3442154056153479,2.2966949196351827,91.85557221223083,0.2795490139819629,4.30597224571796,9.982103537494178,0.18607940645167306
e1_rr_08263007_10_M,hgb_direct,5,97.05280711030353,0.4084960898666309,2.592616749003516,94.05169427143339,0.2556051261811107,4.174199576390191,10.031250709400187,0.1731554836469668
e1_rr_08263007_10_M,hgb_direct,6,95.77965003132334,0.37816457763159206,2.318441226301922,93.08304422738985,0.2664568400967908,4.189833919518131,10.009842779377937,0.17520201803318164
e1_rr_08263007_10_M,hgb_direct,7,94.7495651770296,0.6386673309503129,2.3438405147893464,91.76705733128993,0.2597766376125052,4.107966029729261,9.920081353169094,0.17148384777114165
e1_rr_08263007_10_M,persistence,1,74.68682860010772,0.0021710334166483007,14.127206965614304,60.5574506010767,0.6110212476402438,9.765187529000066,9.830378008513131,0.986780910553468
e1_rr_08263007_10_M,persistence,2,110.87386903072357,0.006344349440875944,30.913033966610392,79.95449071467229,0.42650895381127635,9.776419068129773,9.886005751972428,0.9779528151888685
e1_rr_08263007_10_M,persistence,3,129.19044620341282,0.006147564043798414,41.80653134432356,87.37776729504543,0.3389944063385421,9.834021728525311,9.935929994564741,0.979592116092201
e1_rr_08263007_10_M,persistence,4,141.8127874309306,0.0005287756729098285,49.766721348123255,92.0455373071344,0.27611805910951326,9.810792289792643,9.982103537494178,0.9659708519171583
e1_rr_08263007_10_M,persistence,5,147.44993228070072,0.0002838296074586544,52.97546719897209,94.47418125212116,0.24725572489137315,9.758708940282819,10.031250709400187,0.9463996272624785
e1_rr_08263007_10_M,persistence,6,146.74813562441994,0.013421932294595615,52.98024132826094,93.7544723638644,0.2535708268290773,9.81695684162935,10.009842779377937,0.961832064316748
e1_rr_08263007_10_M,persistence,7,146.09647328160034,0.03730972730834879,53.83998771621165,92.21917583808039,0.25077794032890277,9.825311263733587,9.920081353169094,0.9809845504734415
e1_rr_08263007_10_M,ridge_direct,1,59.938335680792974,0.10180313123132204,0.1674625797696783,59.669069969792005,0.6184981765416552,5.670848953027976,9.830378008513131,0.3327788550361783
e1_rr_08263007_10_M,ridge_direct,2,78.03750318282192,0.18856918793487792,0.009524467079569889,77.83940952780748,0.4511665837693142,4.362642066033735,9.886005751972428,0.1947410232754328
e1_rr_08263007_10_M,ridge_direct,3,85.55441150115547,0.29458977495648686,0.0031427123159872565,85.25667901388299,0.36932711951406705,3.725668303943643,9.935929994564741,0.14060194492373018
e1_rr_08263007_10_M,ridge_direct,4,90.62458550081625,0.4640730642171456,0.03687406522419377,90.1236383713749,0.3090778986207263,3.2772737949156245,9.982103537494178,0.10779070449299247
e1_rr_08263007_10_M,ridge_direct,5,92.78571345960918,0.5471116217085248,0.06773285710147559,92.1708689807992,0.2898710540018189,3.1680245851059823,10.031250709400187,0.09973943801754262
e1_rr_08263007_10_M,ridge_direct,6,92.10033628449848,0.5397652072814859,0.06167803798381692,91.49889303923318,0.2946347240163764,3.1975978999082124,10.009842779377937,0.10204534247462943
e1_rr_08263007_10_M,ridge_direct,7,91.09663645984926,0.8025433410206788,0.05489490251644082,90.23919821631215,0.2881139713745806,3.0924106472803174,9.920081353169094,0.09717708159636636
e1_rr_08263007_10_M,sarima,1,85.42277476314902,0.14879057695340048,1.2167290740133014,84.05725511218228,0.46330487204192033,5.896228855676828,10.345616279071544,0.3248148910055473
e1_rr_08263007_10_M,sarima,2,90.73461627018844,0.12303013686336461,1.6833014940207898,88.92828463930431,0.2925642991280998,4.182593182246613,9.861668348744367,0.17988314189115273
e1_rr_08263007_10_M,sarima,3,88.45169002324072,0.0006970225516916814,1.220976092048563,87.23001690864047,0.26290204620218915,3.6499293584496972,9.68022701127567,0.14216668410352415
e1_rr_08263007_10_M,sarima,4,97.25893548905213,0.053150100090116906,0.6344411454583739,96.57134424350365,0.2311251793076024,3.131010586106927,10.100554402109585,0.09609010053111891
e1_rr_08263007_10_M,sarima,5,110.90707708680593,0.21262807971658432,0.00018210997196384373,110.69426689711739,0.25162722039734964,2.7489127678408716,10.870914326126735,0.06394252335185344
e1_rr_08263007_10_M,sarima,6,81.03176787132487,0.94055114847761,0.7220391840590933,79.36917753878815,0.13295645862112537,2.044840085618735,8.988741197304288,0.05175126229946802
e1_rr_08263007_10_M,sarima,7,96.63482077604564,2.7576917800026854,0.7535719685486738,93.12355702749427,0.13790373074836018,2.2117011792944163,9.743144299639107,0.05152934590200146
e1_rr_08263007_10_M,seasonal_naive,1,142.91437585720894,0.007573838763456845,52.35743699706725,90.54936502137821,0.25097487538454344,9.703021799255856,9.830378008513131,0.9742570966080997
e1_rr_08263007_10_M,seasonal_naive,2,144.20319276672313,0.0012738252083260033,52.70208096548147,91.49983797603335,0.25254406798482765,9.756271999977884,9.886005751972428,0.9739262733215929
e1_rr_08263007_10_M,seasonal_naive,3,145.95707099262742,0.00011783413947120882,53.2788349008803,92.67811825760764,0.24744277587941765,9.757809325922143,9.935929994564741,0.9644675252676356
e1_rr_08263007_10_M,seasonal_naive,4,148.63948215539614,0.005823428163404288,54.57356627015911,94.06009245707362,0.23669248026525297,9.750081230921458,9.982103537494178,0.9540526178044146
e1_rr_08263007_10_M,seasonal_naive,5,149.7543244179948,0.014896614485971432,54.64133100022219,95.09809680328668,0.23438227652642146,9.743124853306558,10.031250709400187,0.9433793511724222
e1_rr_08263007_10_M,seasonal_naive,6,148.38322561108163,0.03516758277934365,54.11181814135649,94.23623988694578,0.24390563516874342,9.797530615689045,10.009842779377937,0.9580291995023578
e1_rr_08263007_10_M,seasonal_naive,7,146.09647328160034,0.03730972730834879,53.83998771621165,92.21917583808039,0.25077794032890277,9.825311263733587,9.920081353169094,0.9809845504734415
e1_rr_08263007_10_M,stl_ridge_direct,1,692.8408632003924,524.3691046442226,87.2452792396899,81.22647931647998,0.3993273189853251,13.26605664096247,9.830378008513131,1.8211396846394465
e1_rr_08263007_10_M,stl_ridge_direct,2,712.2179354006053,531.2477016483045,94.16041305947621,86.80982069282467,0.3343149930811232,13.008668804923635,9.886005751972428,1.7315059814131324
e1_rr_08263007_10_M,stl_ridge_direct,3,721.0446758551565,536.7641401285466,94.46697018091369,89.81356554569622,0.30040651843073307,12.704230165598526,9.935929994564741,1.6348565847589545
e1_rr_08263007_10_M,stl_ridge_direct,4,729.3676981374414,542.0884952122404,94.99105348016384,92.28814944503716,0.2716732486318407,12.458205883429766,9.982103537494178,1.5576391957728777
e1_rr_08263007_10_M,stl_ridge_direct,5,731.6901057083782,545.9628663714473,92.01456493534742,93.71267440158341,0.2621127408581489,12.221740883993824,10.031250709400187,1.4844171874046594
e1_rr_08263007_10_M,stl_ridge_direct,6,731.6403413127188,551.4718363260963,87.12445020938112,93.04405477724127,0.2671860320796135,12.008538074492366,10.009842779377937,1.439215296820355
e1_rr_08263007_10_M,stl_ridge_direct,7,726.0206465632688,553.8532145446968,81.17131236875768,90.99611964981396,0.2744412431604735,11.73199178572756,9.920081353169094,1.3986628282688447
e1_rr_22125001_10_M,hgb_direct,1,43.17456178227027,0.03173009237102817,0.5843873064063684,42.55844438349286,0.6484162939017386,6.32092227884586,8.569294200846775,0.544090062862485
e1_rr_22125001_10_M,hgb_direct,2,63.66740086738541,0.14820535197921297,1.3848384378808267,62.134357077525365,0.37835046578220477,4.398658095753925,8.515561101974448,0.26681723102728516
e1_rr_22125001_10_M,hgb_direct,3,70.02059375774542,0.29232305672714426,1.6509233695113754,68.07734733150691,0.2518661216887967,3.4322307823190026,8.525752249766432,0.16206437078042035
e1_rr_22125001_10_M,hgb_direct,4,73.94790680705754,0.4275696156681222,2.107722767406611,71.41261442398282,0.16563603875873706,2.8711287517918214,8.568961955316938,0.11226617011846322
e1_rr_22125001_10_M,hgb_direct,5,75.85303998012435,0.4943715929064686,2.4461529474359556,72.91251543978194,0.10553064349761224,2.4701920052325415,8.586830986745316,0.08275525741568675
e1_rr_22125001_10_M,hgb_direct,6,76.5677911900252,0.41898190444949196,3.1129709953041362,73.03583829027158,0.07446502244587169,2.4025187049393084,8.569893995377228,0.07859278075720905
e1_rr_22125001_10_M,hgb_direct,7,77.56101824840573,0.28204800645682976,3.9433669492235803,73.33560329272535,0.05779491435363901,2.481553681313497,8.577959178376078,0.08369112357553524
e1_rr_22125001_10_M,persistence,1,49.47898599066044,0.0001606585844866157,8.438577453768383,41.04024787830757,0.6641673935193122,8.596368762322783,8.569294200846775,1.0063289535132638
e1_rr_22125001_10_M,persistence,2,87.43346774193549,0.0004918379292403466,26.79945252292258,60.63352338108366,0.4047789641516625,8.623738766763388,8.515561101974448,1.0255684346471143
e1_rr_22125001_10_M,persistence,3,105.47027027027028,0.0005277574872169308,38.52710436255828,66.94263815022478,0.281153209685305,8.604063180499365,8.525752249766432,1.0184548131558795
e1_rr_22125001_10_M,persistence,4,119.53762711864407,0.001340304510198274,48.76096079588284,70.77532601825105,0.19003814136990874,8.61133450012395,8.568961955316938,1.009914225023329
e1_rr_22125001_10_M,persistence,5,125.52032520325203,0.01005427398447426,53.266026674980445,72.24424425428711,0.1421268032511098,8.518776644928458,8.586830986745316,0.984211949226615
e1_rr_22125001_10_M,persistence,6,127.45658073270013,0.0028724945643068887,55.31421015456472,72.13949808357113,0.1332276074288242,8.579098834789491,8.569893995377228,1.0021493341297505
