station,period,resolution,support_type,horizon,p,model,n_cases,l_persistence,l_ar1,l_arp,l_model,delta_ar1,delta_mem,delta_res,delta_total,code_commit,config_sha256,input_manifest_sha256,generated_at_utc,decision_id,canon_version
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,1,7,hgb_direct,1479,84.93238674780257,69.21323843834074,69.37255045419805,72.87422992395693,15.71914830946183,-0.15931201585731003,-3.5016794697588836,12.058156823845636,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,2,7,ridge_direct,1470,139.08503401360545,94.65304225334197,94.1614426468915,94.6207021703295,44.431991760263486,0.49159960645046397,-0.4592595234379928,44.46433184327596,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,2,7,hgb_direct,1470,139.08503401360545,94.65304225334197,94.1614426468915,94.10348751024858,44.431991760263486,0.49159960645046397,0.05795513664291718,44.98154650335687,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,3,7,ridge_direct,1461,159.02121834360028,100.77810307600717,100.53344500822199,100.85279091680471,58.24311526759311,0.2446580677851813,-0.3193459085827186,58.168427426795574,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,3,7,hgb_direct,1461,159.02121834360028,100.77810307600717,100.53344500822199,103.39910163815453,58.24311526759311,0.2446580677851813,-2.8656566299325448,55.62211670544575,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,4,7,ridge_direct,1454,171.67469050894084,103.86600111811983,103.36025036849021,103.30351015661799,67.80868939082102,0.5057507496296125,0.05674021187222422,68.37118035232285,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,4,7,hgb_direct,1454,171.67469050894084,103.86600111811983,103.36025036849021,107.18565626037149,67.80868939082102,0.5057507496296125,-3.8254058918812746,64.48903424856935,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,5,7,ridge_direct,1446,184.28423236514521,107.35592110873978,106.08792832226375,106.01925220366354,76.92831125640544,1.2679927864760288,0.06867611860020872,78.26498016148167,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,5,7,hgb_direct,1446,184.28423236514521,107.35592110873978,106.08792832226375,110.0378471193965,76.92831125640544,1.2679927864760288,-3.949918797132753,74.24638524574871,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,6,7,ridge_direct,1442,182.39320388349515,105.39684820982092,104.13857156453058,104.29718307626734,76.99635567367423,1.2582766452903371,-0.15861151173676546,78.0960208072278,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,6,7,hgb_direct,1442,182.39320388349515,105.39684820982092,104.13857156453058,108.95149838878788,76.99635567367423,1.2582766452903371,-4.812926824257303,73.44170549470726,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,7,7,ridge_direct,1434,185.47071129707112,105.40536220368334,103.24873989440098,103.52863882560506,80.06534909338778,2.156622309282355,-0.27989893120407316,81.94207247146606,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p7,7,7,hgb_direct,1434,185.47071129707112,105.40536220368334,103.24873989440098,109.25279935153253,80.06534909338778,2.156622309282355,-6.004059457131547,76.21791194553859,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,1,14,ridge_direct,1315,87.49125475285172,71.19164691998874,71.73032242910345,71.38674616220756,16.299607832862975,-0.5386755091147108,0.3435762668958944,16.10450859064416,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,1,14,hgb_direct,1315,87.49125475285172,71.19164691998874,71.73032242910345,74.86546019233954,16.299607832862975,-0.5386755091147108,-3.135137763236088,12.625794560512176,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,2,14,ridge_direct,1306,143.6937212863706,97.3426134394888,96.45017076669342,97.14248072389468,46.35110784688179,0.8924426727953829,-0.6923099572012603,46.55124056247591,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,2,14,hgb_direct,1306,143.6937212863706,97.3426134394888,96.45017076669342,96.44026176337641,46.35110784688179,0.8924426727953829,0.009909003317005727,47.25345952299418,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,3,14,ridge_direct,1297,160.8064764841943,102.44493854255252,101.77714263893476,102.83376823568373,58.36153794164177,0.6677959036177583,-1.0566255967489724,57.97270824851056,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,3,14,hgb_direct,1297,160.8064764841943,102.44493854255252,101.77714263893476,105.52182180783649,58.36153794164177,0.6677959036177583,-3.744679168901726,55.2846546763578,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,4,14,ridge_direct,1289,173.5477114041893,106.31081645237423,105.72268571427288,106.22885998775023,67.23689495181507,0.5881307381013414,-0.5061742734773418,67.31885141643907,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,4,14,hgb_direct,1289,173.5477114041893,106.31081645237423,105.72268571427288,110.50353847892139,67.23689495181507,0.5881307381013414,-4.7808527646485,63.044172925267915,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,5,14,ridge_direct,1281,188.9047619047619,110.70269431357433,109.19618918652473,109.58215479929532,78.20206759118757,1.5065051270495928,-0.3859656127705904,79.32260710546657,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,5,14,hgb_direct,1281,188.9047619047619,110.70269431357433,109.19618918652473,113.25286287619926,78.20206759118757,1.5065051270495928,-4.0566736896745255,75.65189902856264,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,6,14,ridge_direct,1277,189.11041503523884,108.7230067883897,106.84961536828861,107.49032108326126,80.38740824684915,1.8733914201010862,-0.640705714972654,81.62009395197758,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,6,14,hgb_direct,1277,189.11041503523884,108.7230067883897,106.84961536828861,112.02899196048668,80.38740824684915,1.8733914201010862,-5.179376592198068,77.08142307475217,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,7,14,ridge_direct,1272,192.22327044025158,109.45906136892037,107.20105402141192,107.68666746747427,82.76420907133121,2.258007347508453,-0.48561344606234513,84.53660297277732,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p14,7,14,hgb_direct,1272,192.22327044025158,109.45906136892037,107.20105402141192,113.25910370402518,82.76420907133121,2.258007347508453,-6.058049682613259,78.9641667362264,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,1,21,ridge_direct,1180,91.43559322033899,74.48917754288935,74.7440672001127,74.78976761650006,16.946415677449636,-0.25488965722334456,-0.045700416387362,16.64582560383893,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,1,21,hgb_direct,1180,91.43559322033899,74.48917754288935,74.7440672001127,77.96124150957408,16.946415677449636,-0.25488965722334456,-3.2171743094613845,13.474351710764907,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,2,21,ridge_direct,1171,145.27754056362085,97.14154938928837,96.70036375301362,97.09883085457896,48.135991174332474,0.4411856362747528,-0.3984671015653447,48.17870970904188,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,2,21,hgb_direct,1171,145.27754056362085,97.14154938928837,96.70036375301362,94.2036514596588,48.135991174332474,0.4411856362747528,2.4967122933548183,51.073889103962046,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,3,21,ridge_direct,1163,158.60791057609632,99.080481582416,99.66716700098178,99.90061689316269,59.52742899368032,-0.5866854185657786,-0.23344989218091428,58.707293682933624,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,3,21,hgb_direct,1163,158.60791057609632,99.080481582416,99.66716700098178,100.60799222211068,59.52742899368032,-0.5866854185657786,-0.9408252211289039,57.999918353985635,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,4,21,ridge_direct,1155,167.75670995670995,98.61213964782365,98.94295906173737,98.79106018491436,69.1445703088863,-0.3308194139137157,0.15189887682301162,68.9656497717956,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,4,21,hgb_direct,1155,167.75670995670995,98.61213964782365,98.94295906173737,100.99368456539462,69.1445703088863,-0.3308194139137157,-2.0507255036572474,66.76302539131534,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,5,21,ridge_direct,1147,178.79860505666957,98.2279535625905,97.66315411113405,97.15125984809431,80.57065149407907,0.5647994514564516,0.5118942630397356,81.64734520857526,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,5,21,hgb_direct,1147,178.79860505666957,98.2279535625905,97.66315411113405,99.79049083885927,80.57065149407907,0.5647994514564516,-2.127336727725222,79.0081142178103,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,6,21,ridge_direct,1143,182.3429571303587,98.29500886119433,97.38196719302422,97.02501286082831,84.04794826916438,0.9130416681701092,0.35695433219591166,85.3179442695304,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,6,21,hgb_direct,1143,182.3429571303587,98.29500886119433,97.38196719302422,101.28301284109385,84.04794826916438,0.9130416681701092,-3.9010456480696263,81.05994428926486,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,7,21,ridge_direct,1138,188.07644991212655,98.79606309613361,97.18094651699148,96.45061005154177,89.28038681599294,1.615116579142125,0.7303364654497102,91.62583986058478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,ORDER_SPECIFIC_p21,7,21,hgb_direct,1138,188.07644991212655,98.79606309613361,97.18094651699148,101.78925666482176,89.28038681599294,1.615116579142125,-4.608310147830281,86.28719324730478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,daily,GLOBAL_COMMON,1,7,ridge_direct,1019,80.63984298331698,67.21217975575334,66.14323656090376,67.16947432284388,13.427663227563642,1.068943194849581,-1.0262377619401235,13.470368660473099,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,daily,GLOBAL_COMMON,1,7,hgb_direct,1019,80.63984298331698,67.21217975575334,66.14323656090376,70.91933545272897,13.427663227563642,1.068943194849581,-4.776098891825214,9.720507530588009,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,daily,GLOBAL_COMMON,1,14,ridge_direct,1019,80.63984298331698,67.21217975575334,66.4595429780782,67.16947432284388,13.427663227563642,0.7526367776751357,-0.7099313447656783,13.470368660473099,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,daily,GLOBAL_COMMON,1,14,hgb_direct,1019,80.63984298331698,67.21217975575334,66.4595429780782,70.91933545272897,13.427663227563642,0.7526367776751357,-4.459792474650769,9.720507530588009,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,daily,GLOBAL_COMMON,1,21,ridge_direct,1019,80.63984298331698,67.21217975575334,66.71423319807572,67.16947432284388,13.427663227563642,0.4979465576776221,-0.4552411247681647,13.470368660473099,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,daily,GLOBAL_COMMON,1,21,hgb_direct,1019,80.63984298331698,67.21217975575334,66.71423319807572,70.91933545272897,13.427663227563642,0.4979465576776221,-4.205102254653255,9.720507530588009,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,daily,GLOBAL_COMMON,2,7,ridge_direct,1016,153.36614173228347,99.52767975892277,98.54745402545673,101.03842405135826,53.838461973360694,0.9802257334660425,-2.4909700259015324,52.327717680925204,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
