station,support_type,horizon,p,model,quantity,ci_lower_block7,ci_lower_block14,ci_lower_block21,ci_upper_block7,ci_upper_block14,ci_upper_block21,excludes_zero_block7,excludes_zero_block14,excludes_zero_block21,sign_conclusion_stable_across_blocks,code_commit,config_sha256,input_manifest_sha256,generated_at_utc,decision_id,canon_version
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,hgb_direct,delta_total,2.185215703180169,5.581124323776291,10.045542071320845,53.25123544017487,50.8137556315997,51.633872381390276,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,hgb_direct,pi_linear,0.9433266413498433,0.9825487147198924,1.0039969455695086,2.530281018705885,2.470676636166435,2.1269456048054676,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,ridge_direct,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,ridge_direct,delta_mem,-5.928041649451236,-5.701503087794083,-4.388018516179535,6.751089130285193,5.78095920930191,4.148344604904374,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,ridge_direct,delta_res,-1.8776430581417662,-1.7240065915670488,-1.4936006379500493,1.9115445238412945,1.6238401819012178,1.555250499098907,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,ridge_direct,delta_total,11.141980763187664,16.241388203065387,19.354425363991965,58.06007728646241,53.49387907808047,53.57273351007564,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,ridge_direct,pi_linear,0.9070588260876372,0.934587104021748,0.9456057664618972,1.0539442672309047,1.0427504854638245,1.0404785547374344,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,sarima,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,sarima,delta_mem,-5.928041649451236,-5.701503087794083,-4.388018516179535,6.751089130285193,5.78095920930191,4.148344604904374,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,sarima,delta_res,-14.403610789486866,-11.763554613932197,-10.108754309525184,6.011255429117185,5.979659128062944,5.674366077216676,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,sarima,delta_total,13.066758519408504,19.096437818782537,22.39171493231631,50.25101036512763,45.98548111022874,45.91129597995906,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,7,sarima,pi_linear,0.696252079534323,0.7476154652147333,0.7923240787065415,1.4688039516616922,1.3272500320536724,1.2592700035120223,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,hgb_direct,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,hgb_direct,delta_mem,-8.688261082751477,-8.16612269537136,-6.211444517656197,6.2543462040202815,5.694633086322415,3.663941021960266,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,hgb_direct,delta_res,-11.897794335969648,-12.08533442614191,-11.997982439778761,3.868087986358807,3.0929235381996154,1.848649064914307,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,hgb_direct,delta_total,2.185215703180169,5.581124323776291,10.045542071320845,53.25123544017487,50.8137556315997,51.633872381390276,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,hgb_direct,pi_linear,0.89263077561625,0.9063486067927579,0.9520708519262226,2.2547427001871228,2.263314875203465,2.0702763090378364,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,ridge_direct,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,ridge_direct,delta_mem,-8.688261082751477,-8.16612269537136,-6.211444517656197,6.2543462040202815,5.694633086322415,3.663941021960266,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,ridge_direct,delta_res,-2.025057937614371,-1.7814353417827884,-1.1530209798798297,7.321352351377012,6.3981480082993585,5.443846683626717,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,ridge_direct,delta_total,11.141980763187664,16.241388203065387,19.354425363991965,58.06007728646241,53.49387907808047,53.57273351007564,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,ridge_direct,pi_linear,0.7303279157335641,0.7759214556030393,0.8250560384521097,1.064523383665879,1.0403546182032293,1.0335131848554195,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,sarima,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,sarima,delta_mem,-8.688261082751477,-8.16612269537136,-6.211444517656197,6.2543462040202815,5.694633086322415,3.663941021960266,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,sarima,delta_res,-12.153468435573636,-10.947082185103966,-9.228590708348822,7.411470609501351,7.53046643872358,5.787160286633996,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,sarima,delta_total,13.066758519408504,19.096437818782537,22.39171493231631,50.25101036512763,45.98548111022874,45.91129597995906,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,14,sarima,pi_linear,0.621114684562894,0.6716832785530771,0.7804611263751561,1.3862861081684863,1.273731999757561,1.2204409480808642,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,hgb_direct,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,hgb_direct,delta_mem,-9.423007172317593,-9.769380621424586,-7.83794974700257,4.3094842288152195,2.9300161164967866,0.5643493746845316,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,hgb_direct,delta_res,-13.26890752764381,-13.945932825825714,-13.79149478939435,8.078428631228578,7.307694087535892,8.181151059806677,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,hgb_direct,delta_total,2.185215703180169,5.581124323776291,10.045542071320845,53.25123544017487,50.8137556315997,51.633872381390276,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,hgb_direct,pi_linear,0.7825825042594682,0.8315253259015866,0.8278479524560954,2.576242002216165,2.5351485716732682,2.315516627670627,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,ridge_direct,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,ridge_direct,delta_mem,-9.423007172317593,-9.769380621424586,-7.83794974700257,4.3094842288152195,2.9300161164967866,0.5643493746845316,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,ridge_direct,delta_res,-2.3877905121642686,-2.517900186554151,-2.7577812878979304,9.472744697197474,9.699970185897747,9.84239389582294,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,ridge_direct,delta_total,11.141980763187664,16.241388203065387,19.354425363991965,58.06007728646241,53.49387907808047,53.57273351007564,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,ridge_direct,pi_linear,0.7331351694308486,0.7679578420084586,0.7931401114937773,1.1287718321388356,1.1224642708461443,1.1296620619490392,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,sarima,delta_ar1,15.16293591338266,20.80566043724057,22.656369225741724,54.32754341322598,49.90778534364003,50.52839494781066,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,sarima,delta_mem,-9.423007172317593,-9.769380621424586,-7.83794974700257,4.3094842288152195,2.9300161164967866,0.5643493746845316,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,sarima,delta_res,-7.949290788679362,-5.070533016452844,-3.223759701313271,7.022741049870519,6.0585659812136905,4.989118560177647,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,sarima,delta_total,13.066758519408504,19.096437818782537,22.39171493231631,50.25101036512763,45.98548111022874,45.91129597995906,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON_WITH_SARIMA,7,21,sarima,pi_linear,0.6768979418302655,0.7758132738897506,0.8420065035684028,1.2698288954082637,1.1412682948545265,1.0992156988692807,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,hgb_direct,delta_ar1,5.413939704033034,5.563120141453497,5.742472237577219,24.16946031081515,22.79719968724944,22.872672432410873,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,hgb_direct,delta_mem,-1.1130266506533602,-1.147848170319638,-1.1750843161068456,3.9540728252306345,4.005256654804859,4.074736390757295,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,hgb_direct,delta_res,-21.1787471957645,-19.563849590689646,-20.02159652087385,5.093759267807298,5.373935444343153,5.306463959927624,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,hgb_direct,delta_total,-2.9151012071553724,-0.954680035471736,0.353883068310547,21.75972290267854,19.865462280165524,20.74002602055392,False,False,True,False,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,hgb_direct,pi_linear,0.6686935187186527,0.6449646235968752,0.6483908999555861,6.9446538173037045,7.193818155629405,7.512038107796144,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,ridge_direct,delta_ar1,5.413939704033034,5.563120141453497,5.742472237577219,24.16946031081515,22.79719968724944,22.872672432410873,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,ridge_direct,delta_mem,-1.1130266506533602,-1.147848170319638,-1.1750843161068456,3.9540728252306345,4.005256654804859,4.074736390757295,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,ridge_direct,delta_res,-3.2105660883854723,-3.0907769214470777,-3.1036206335428083,0.663677967716433,0.6840611897443758,0.7040743607249024,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,GLOBAL_COMMON,1,7,ridge_direct,delta_total,5.515596409792217,5.572173911156397,5.716206705964791,24.29238429944607,23.330556289555574,23.21319760062308,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
