station,period,support_type,horizon,p,method,n_cases,mse_calendar_aware,mse_compressed_time,difference,relative_difference,primary_estimator,note,code_commit,config_sha256,input_manifest_sha256,generated_at_utc,decision_id,canon_version
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,5,7,ar7,1147,97.29941105396247,96.8394283644667,-0.45998268949577437,-0.0047274971607039525,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,5,14,ar14,1147,97.53280883341935,96.92744861894757,-0.6053602144717871,-0.006206734141182265,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,5,21,ar21,1147,97.66315411113405,96.76394267696564,-0.8992114341684072,-0.009207274149114266,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,6,1,ar1,1143,98.29500886119433,97.90501556727861,-0.38999329391572246,-0.003967579823574206,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,6,7,ar7,1143,97.12015071675337,96.74608855607852,-0.3740621606748533,-0.003851540158393999,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,6,14,ar14,1143,97.04399603420961,96.675915030712,-0.36808100349760764,-0.0037929291717114883,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,6,21,ar21,1143,97.38196719302422,97.11027709992399,-0.27169009310023284,-0.0027899425420489436,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,7,1,ar1,1138,98.79606309613361,98.53392085709179,-0.26214223904182177,-0.002653367258032782,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,7,7,ar7,1138,96.64165094645038,96.53253205958566,-0.10911888686472082,-0.0011291082653915353,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,7,14,ar14,1138,96.65994839518704,96.27462679385296,-0.3853216013340841,-0.00398636258069087,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,GLOBAL_COMMON,7,21,ar21,1138,97.18094651699148,97.21537465025119,0.03442813325970917,0.0003542683467657894,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,1,1,ar1,1019,67.21217975575334,67.20608656631646,-0.006093189436882085,-9.065603078228556e-05,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,1,7,ar7,1019,66.14323656090376,66.07192625263733,-0.07131030826643325,-0.0010781194264778944,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,1,14,ar14,1019,66.4595429780782,66.3387145797445,-0.12082839833369974,-0.0018180744693588277,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,1,21,ar21,1019,66.71423319807572,66.81506246490235,0.1008292668266364,0.0015113606496423718,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,2,1,ar1,1016,99.52767975892277,99.45341322177138,-0.07426653715138798,-0.000746189776866871,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,2,7,ar7,1016,98.54745402545673,98.30030997888021,-0.24714404657652267,-0.002507868407363224,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,2,14,ar14,1016,97.94330981954418,97.99126836587773,0.04795854633354679,0.0004896561737795884,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,2,21,ar21,1016,98.49457378385749,98.87846679392413,0.3838930100666431,0.003897605678350174,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,3,1,ar1,1014,108.53110319472405,108.38321002084183,-0.147893173882224,-0.0013626800938057121,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,3,7,ar7,1014,107.05243340219101,106.67030436992621,-0.38212903226479966,-0.003569550173877493,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,3,14,ar14,1014,106.24229740675605,106.28986200363707,0.047564596881016996,0.0004476992501292834,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,3,21,ar21,1014,106.98433411617107,107.47435953430691,0.49002541813584344,0.00458034741426478,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,4,1,ar1,1014,117.01348447688561,116.88988104726317,-0.12360342962243465,-0.0010563178267445816,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,4,7,ar7,1014,115.87914226162218,115.58059733483132,-0.29854492679085354,-0.002576347399231036,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,4,14,ar14,1014,115.02566311544838,115.15555960177686,0.1298964863284766,0.0011292826558026686,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,4,21,ar21,1014,115.42937084474862,116.01764796316782,0.5882771184191995,0.005096424888345156,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,5,1,ar1,1013,134.45063246774745,134.4126180046298,-0.03801446311766199,-0.00028273919147818845,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,5,7,ar7,1013,134.28698600203256,134.07350490130383,-0.21348110072872828,-0.001589737822587641,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,5,14,ar14,1013,132.24283791916778,132.23536819342587,-0.00746972574191318,-5.6484917137659895e-05,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,5,21,ar21,1013,132.5328883001966,133.78858759060944,1.2556992904128492,0.00947462404628653,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,6,1,ar1,1012,140.7986371293056,140.84043648931086,0.04179936000525686,0.0002968733281620437,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,6,7,ar7,1012,141.29061889587445,141.24084378468714,-0.04977511118730149,-0.00035228886090437304,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,6,14,ar14,1012,138.35355468897404,138.37293045658691,0.019375767612871186,0.00014004531836156228,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,6,21,ar21,1012,138.85856009730887,139.91564411233952,1.0570840150306537,0.007612667265812592,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,7,1,ar1,1011,154.7223256855082,154.81960471226228,0.09727902675408018,0.0006287329661254675,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,7,7,ar7,1011,154.6977265374423,154.52485917085477,-0.17286736658752488,-0.0011174525344151383,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,7,14,ar14,1011,151.6484240701082,151.73846487200802,0.09004080189981778,0.000593747033323546,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Zarra EMEP,2017-01-01..2024-12-30,GLOBAL_COMMON,7,21,ar21,1011,151.87287468994532,153.03120908102886,1.1583343910835424,0.007626999840809818,CALENDAR_ALIGNED_TRAIN_ONLY,compressed-time estimation drops gaps before lagging and is invalid as a primary estimator,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
