station,station_id,station_name,dataset,model,h,n,Skill_h,phi_h,r_h,alpha_h,beta_h,KGE_h,KGE_persistence_h,KGE_skill_h,mae_skill,skill_vp,alpha_source,province,station_type,station_class,lat,lon,altitude_m,dem_code,phi_source_sqrt_alpha,abs_alpha_h_minus_phi_source_sqrt_alpha,abs_alpha_h_minus_phi_h
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,hgb_direct,2,1476,0.1507049702509407,0.4758004326512372,0.3780494337342607,0.4758004326512372,1.0004679678219175,0.186607159927759,0.3958071475680005,0.52854019672371,0.1345487266764223,0.0341175031883499,0.2263860517111045,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.4758004326512372,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,hgb_direct,3,1467,0.1821960317857415,0.3799815682621437,0.2201355450104477,0.3799815682621437,1.0061574606492811,0.003682109880350559,0.2653359677046304,0.9861228392358421,0.156394498492723,0.0263065548277411,0.1443859922189581,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.3799815682621436,1.1102230246251565e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,hgb_direct,4,1459,0.2167163652989592,0.30901959651349376,0.1357956847121871,0.30901959651349376,1.0072843043559854,-0.1065062483575967,0.17374710950141148,1.6129957998336166,0.1914457973283838,0.0206949199333733,0.0954931110293624,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.30901959651349364,1.1102230246251565e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,hgb_direct,5,1454,0.2181701627557102,0.29844923586672867,0.09575630262685139,0.29844923586672867,1.0071337007319774,-0.1445003401402607,0.154709178260108,1.9340127183489821,0.1970116536365469,0.0194328410407507,0.0890719463894342,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.2984492358667286,5.551115123125783e-17,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,hgb_direct,6,1451,0.2119144262615816,0.28462941897418964,0.07439464380619076,0.28462941897418964,1.005104143270906,-0.1698403292289099,0.15805495966623495,2.0745650094597607,0.1822374295541527,0.0171680154400512,0.0810139061455848,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.2846294189741897,5.551115123125783e-17,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,hgb_direct,7,1447,0.2070338077574712,0.28126606910043656,0.05745497955262064,0.28126606910043656,1.0068078041196082,-0.18533367673133294,0.15800781926316965,2.172939906364069,0.1737863908797117,0.016378569088866,0.0791106016272115,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.28126606910043644,1.1102230246251565e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,ridge_direct,1,1486,0.0941855775586321,0.6658754060037522,0.6033956585749191,0.6658754060037522,1.0024114005741638,0.4814056857204191,0.6088830555549363,0.20936264964432993,0.0723799475184064,0.0417609485383159,0.4433900563206617,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.6658754060037521,1.1102230246251565e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,ridge_direct,2,1476,0.1609789723725999,0.4199339959765631,0.3936492636972986,0.4199339959765631,1.0033620104952832,0.160864082789256,0.3958071475680005,0.5935796415560706,0.1445649526167536,0.0283877662095496,0.1763445609768441,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.41993399597656306,5.551115123125783e-17,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,ridge_direct,3,1467,0.2035490639221941,0.29113335282845304,0.27136137870009747,0.29113335282845304,1.0056776110771808,-0.01658172282881276,0.2653359677046304,1.0624933097923286,0.1758641196945819,0.0172525396185641,0.0847586291291365,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.291133352828453,5.551115123125783e-17,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,ridge_direct,4,1459,0.2360155704601227,0.2183318958699469,0.1953845161132296,0.2183318958699469,1.006862046076521,-0.12181022887160786,0.17374710950141148,1.7010777285513248,0.2144438700517079,0.0112505829793933,0.0476688167541653,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.21833189586994683,5.551115123125783e-17,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,ridge_direct,5,1454,0.2413268123381637,0.20799175821724888,0.1720260391818171,0.20799175821724888,1.0068214637178403,-0.14580297922985364,0.154709178260108,1.9424326395472113,0.2218807673748132,0.0104399358167166,0.0432605714863025,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.20799175821724886,2.7755575615628914e-17,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,ridge_direct,6,1451,0.2358624863847505,0.19189473585489691,0.1572833981846953,0.19189473585489691,1.005596649719458,-0.16757728283923212,0.15805495966623495,2.060246911537009,0.2115094316942306,0.0086853034121826,0.0368235896488206,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.19189473585489675,1.6653345369377348e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,ridge_direct,7,1447,0.2329908239005792,0.1842691249075991,0.1483809917046268,0.1842691249075991,1.0079243439309964,-0.17929410712330185,0.15800781926316965,2.134716673892441,0.2047108981047585,0.0079112291463826,0.0339551103942123,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.18426912490759895,1.6653345369377348e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,sarima,1,170,0.152067846604338,0.8721462823158331,0.45850939637461846,0.8721462823158331,0.9992028032832415,0.4436194805145962,0.6088830555549363,0.27142088046729884,0.0435699774968315,0.1156687557217374,0.7606391377573289,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.8721462823158331,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,sarima,2,166,0.2279081871399637,0.5415812705218158,0.2413993559124579,0.5415812705218158,1.020052097761279,0.11341962836353403,0.3958071475680005,0.7134472455577667,0.1165709933049941,0.0668478124932419,0.2933102725800243,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.5415812705218158,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,sarima,3,167,0.3007737474075614,0.4131048078206636,0.2566399094960913,0.4131048078206636,1.004905410389024,0.0528705189847144,0.2653359677046304,0.8007412284053047,0.1742267524220502,0.0513287189877118,0.1706555822445473,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.41310480782066344,1.6653345369377348e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,sarima,4,168,0.3269467632766175,0.282366512754197,0.15536519466968285,0.282366512754197,0.9724843133140512,-0.1086761878049669,0.17374710950141148,1.6254848677300386,0.1894174790512893,0.0260677425315891,0.0797308475249661,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.282366512754197,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,sarima,5,169,0.3685045295534584,0.25914745636995573,0.16436046713661892,0.25914745636995573,0.9939107917644471,-0.1167779540912206,0.154709178260108,1.7548224055258395,0.2525272964494319,0.0247478076197543,0.0671574041430181,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.25914745636995573,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,sarima,6,170,0.2941841202772949,0.22128572693361173,0.20968685889624705,0.22128572693361173,1.0053380511370351,-0.10951308007996707,0.15805495966623495,1.6928797445599058,0.2174316058352218,0.0144054235319788,0.0489673729445369,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.22128572693361157,1.6653345369377348e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,sarima,7,170,0.2974094654665165,0.14106534778467894,0.1620475863302026,0.14106534778467894,0.9856983553459241,-0.20005729921162718,0.15800781926316965,2.266122778888696,0.161755793760071,0.0059182795369956,0.0198994323456124,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.14106534778467886,8.326672684688674e-17,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,seasonal_naive,1,1486,-0.4576093599344706,0.9852517088452885,0.16014081269061173,0.9852517088452885,0.9826940203562342,0.15983307400767044,0.6088830555549363,0.7374979110528892,-0.5879205102236336,-0.4442109833527919,0.970720929782561,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.9852517088452885,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,seasonal_naive,2,1476,-0.1754867510055717,0.9896627634838591,0.16186896396337008,0.9896627634838591,0.9857476867177781,0.16168405689709098,0.3958071475680005,0.591507990973525,-0.192098500407666,-0.1718774071481348,0.9794323854265083,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.9896627634838588,2.220446049250313e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,seasonal_naive,3,1467,-0.0636489062014111,0.9877769796700726,0.16383464788466362,0.9877769796700726,0.9855411377950477,0.16362032724341513,0.2653359677046304,0.3833465976781716,-0.0726697670936771,-0.0621024517407241,0.9757033615661312,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.9877769796700727,1.1102230246251565e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,seasonal_naive,4,1459,0.000513310917791,0.987323266551388,0.16637421321891546,0.987323266551388,0.9849364035300157,0.16614176031179018,0.17374710950141148,0.04377252209516336,0.002256920050583,0.000500379195273,0.9748072326737028,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.9873232665513878,2.220446049250313e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,seasonal_naive,5,1454,0.0096181391011882,0.9908846199073303,0.16480117126633062,0.9908846199073303,0.9861986654720818,0.16463741374952723,0.154709178260108,-0.06417353903029066,0.0234296031999723,0.0094435922864665,0.9818523299688944,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.9908846199073302,1.1102230246251565e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,seasonal_naive,6,1451,0.0057623139017154,0.9801624764502643,0.15760489686978962,0.9801624764502643,0.9830554443425591,0.15720099959434453,0.15805495966623495,0.005402931193641325,0.0111527410240955,0.0055359614543282,0.9607184802411152,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.9801624764502644,1.1102230246251565e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,seasonal_naive,7,1447,0.0,0.9882917042234756,0.15821257219222543,0.9882917042234756,0.9855890799480675,0.15800781926316965,0.15800781926316965,0.0,0.0,0.0,0.9767204926369416,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,0.9882917042234756,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,stl_ridge_direct,1,1486,-2.0510811305465904,1.300335686095493,0.3622611979832179,1.300335686095493,1.9903566962829276,-0.21561453175448908,0.6088830555549363,1.3541148497850344,-3.3562576569765596,-3.46811749223239,1.690872896533437,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,1.300335686095493,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,stl_ridge_direct,2,1476,-1.486377026514044,1.2202124928691909,0.24721011353362046,1.2202124928691909,1.995151871766805,-0.26708855375727536,0.3958071475680005,1.6747946705823167,-2.3129556865726046,-2.2130942940047253,1.488918527754045,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,1.2202124928691909,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,stl_ridge_direct,3,1467,-1.259809414325558,1.1824780011369809,0.20504497544394654,1.1824780011369809,1.9964037632208558,-0.2876615127146367,0.2653359677046304,2.084140665900444,-1.996955679818485,-1.7615338339737017,1.3982542231729098,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,1.1824780011369809,0.0,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,stl_ridge_direct,4,1459,-1.1244847357631755,1.1580993862624527,0.18580871989781556,1.1580993862624527,1.9946312587908936,-0.29506532557047316,0.17374710950141148,2.6982459530820346,-1.7978436389014787,-1.5081523926192018,1.341194188461469,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,1.1580993862624525,2.220446049250313e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,stl_ridge_direct,5,1454,-1.102560533528839,1.1454179251463048,0.1778413534430059,1.1454179251463048,1.995691465538745,-0.29942014283640317,0.154709178260108,2.935374140072006,-1.752373694310042,-1.4465398200429755,1.3119822232464655,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,1.1454179251463046,2.220446049250313e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,stl_ridge_direct,6,1451,-1.0969200028271249,1.1099873363827004,0.16735249843582586,1.1099873363827004,1.9906573576878195,-0.2987690619839367,0.15805495966623495,2.890285901909362,-1.7770469793924455,-1.3514842976944357,1.2320718869299625,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,1.1099873363827006,2.220446049250313e-16,0.0
08019045_10_M,08019045_10_M,Barcelona Zona Universitaria,e1_rr_08019045_10_M,stl_ridge_direct,7,1447,-1.1140258564241523,1.10856072704405,0.1635152636959824,1.10856072704405,1.994664228677644,-0.30416604515561074,0.15800781926316965,2.9250062849675023,-1.814980919669016,-1.3690340456341743,1.2289068855444327,Barcelona,Urban/Background,urban,41.3849,2.1196,24,ES0567A,1.10856072704405,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,hgb_direct,1,1731,0.0999574863552733,0.6668046081496123,0.603263371675941,0.6668046081496123,1.0258782976869942,0.4812622939331934,0.6032252482107708,0.20218476371692384,0.0695787107503802,0.0444439357717414,0.4446283854495581,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.6668046081496124,1.1102230246251565e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,hgb_direct,2,1725,0.1586166165421074,0.47741740810277994,0.38427921540517884,0.47741740810277994,1.036485926665124,0.1915843440527074,0.38722345848699535,0.5052356982676409,0.1095101389399342,0.0361530700802819,0.2279273815595763,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.4774174081027799,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,hgb_direct,3,1720,0.1853038395262949,0.42355058988627875,0.2941048438405349,0.42355058988627875,1.0484531594283104,0.08735023006169673,0.2885633218869388,0.6972926791578827,0.1465637525317722,0.0332426012285776,0.1793951021930146,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.42355058988627864,1.1102230246251565e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,hgb_direct,4,1716,0.2006604230219609,0.37926232822348727,0.2222511069556255,0.37926232822348727,1.0544487026793077,0.00341921601019457,0.2231868937799708,0.9846800322712255,0.1632684673787914,0.0288629779123246,0.1438399136095002,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.37926232822348727,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,hgb_direct,5,1713,0.1932196696590293,0.37685198558881494,0.21510239028217265,0.37685198558881494,1.0581954255751536,-0.003874699931836423,0.23750246449493506,1.016314356737629,0.1603998683503646,0.027440558793168,0.1420174190422324,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.37685198558881494,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,hgb_direct,6,1711,0.1928103370552878,0.37220152251125677,0.20101442153188023,0.37220152251125677,1.0575866868402735,-0.017754935845786024,0.2326165532650757,1.0763270523811501,0.1500136656109074,0.0267107820970915,0.1385339733596975,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.37220152251125665,1.1102230246251565e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,hgb_direct,7,1709,0.2009361696148172,0.37556992976649833,0.15953542341911264,0.37556992976649833,1.0606205930561192,-0.04879381834638097,0.19267752776126634,1.2532408367146899,0.1687057247744124,0.0283426037483302,0.1410527721448125,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.37556992976649833,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,ridge_direct,1,1731,0.100794494639045,0.6705774627276894,0.6057130166966399,0.6705774627276894,1.03145396257946,0.4852468698226876,0.6032252482107708,0.19557931094233771,0.0635389429597499,0.045324677040228,0.4496741335183056,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.6705774627276894,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,ridge_direct,2,1725,0.1671060445667238,0.43436066828292025,0.4044807269260812,0.43436066828292025,1.0509143818421904,0.17708850265280318,0.38722345848699535,0.5426710371712912,0.1083018061489989,0.0315277620977716,0.1886691901511851,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.4343606682829203,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,ridge_direct,3,1720,0.1964613215895463,0.3371853677363692,0.3197055985863909,0.3371853677363692,1.0605077976763393,0.04827267407249802,0.2885633218869388,0.8327137567004734,0.146577753066419,0.0223364680382243,0.1136939722155105,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.33718536773636915,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,ridge_direct,4,1716,0.2165857753883291,0.2821390604730632,0.26741707342836357,0.2821390604730632,1.0668920829544035,-0.027850486970132593,0.2231868937799708,1.1247854947862173,0.1684086532920224,0.0172407582357739,0.0796024494446228,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.2821390604730632,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,ridge_direct,5,1713,0.2089065771095802,0.2715677167904608,0.2596978573147755,0.2715677167904608,1.0717013170334113,-0.0410580831781302,0.23750246449493506,1.1728743458112865,0.1632177867512509,0.0154066563367191,0.0737490248027839,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.27156771679046077,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,ridge_direct,6,1711,0.2077036038099634,0.2645310325561982,0.24356871891308618,0.2645310325561982,1.0742285861909835,-0.0576449158803507,0.2326165532650757,1.2478108933832497,0.1495540111883021,0.0145344059569865,0.0699766671852484,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.26453103255619825,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,ridge_direct,7,1709,0.221331252041439,0.26029809172167373,0.21180205464740365,0.26029809172167373,1.0770293909245658,-0.083673586111086,0.19267752776126634,1.4342674887066242,0.1747855142807207,0.0149963203524732,0.0677550965539448,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.26029809172167356,1.6653345369377348e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,sarima,1,180,0.225417232158123,0.8932170162456117,0.6441943022684099,0.8932170162456117,1.021396135113838,0.6279004236020105,0.6032252482107708,-0.04090540882436344,0.1541395805953244,0.179846126677259,0.7978366381107133,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.8932170162456117,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,sarima,2,180,0.3028664269010346,0.6375915524541006,0.41489513084751767,0.6375915524541006,1.0074040535540116,0.3117105181919434,0.38722345848699535,0.19501127485949565,0.1865770855174454,0.1231221647562556,0.40652298776083,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.6375915524541005,1.1102230246251565e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,sarima,3,176,0.3635306557978943,0.544637863027691,0.35474218986025213,0.544637863027691,0.9901915219632532,0.21018450029406976,0.2885633218869388,0.27161740820123503,0.2635735904440535,0.1078342445117131,0.2966304018433697,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.5446378630276908,2.220446049250313e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,sarima,4,178,0.3327437167071805,0.3389948469795469,0.2090802726999221,0.3389948469795469,0.9613578892204208,-0.03149165778377627,0.2231868937799708,1.1410999420728638,0.252410460149738,0.0382380781538908,0.1149175062786864,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.33899484697954685,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,sarima,5,180,0.2570871062658924,0.2917575335225518,0.243506558954289,0.2917575335225518,0.9413650458335726,-0.0379440136719027,0.23750246449493506,1.159762610264248,0.2211485219183149,0.0218838864998528,0.0851224583671629,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.29175753352255174,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,sarima,6,180,0.2719703049404761,0.25814058776436616,0.1533538060267215,0.25814058776436616,0.9698974225226856,-0.12608673309954965,0.2326165532650757,1.5420368040440735,0.2000809681470355,0.0181231663732561,0.0666365630513324,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.2581405877643661,5.551115123125783e-17,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,sarima,7,179,0.3268401965305357,0.32514191130497727,0.21116228039492507,0.32514191130497727,0.9799038242737316,-0.03831702481836197,0.19267752776126634,1.1988660808739355,0.2494441107132441,0.0345526508479388,0.1057172624870537,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.32514191130497727,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,seasonal_naive,1,1731,-0.4226660906422903,0.9934365729681205,0.19089444710700743,0.9934365729681205,1.0027087805376675,0.19086329227461252,0.6032252482107708,0.6835953189281566,-0.5306020234398476,-0.4171360224053627,0.9869162245106438,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.9934365729681205,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,seasonal_naive,2,1725,-0.1470092648506853,0.9964507316207022,0.190921889614878,0.9964507316207022,1.0028458619628757,0.19090909970467496,0.38722345848699535,0.5069795088070923,-0.1986010688462749,-0.1459675661009869,0.9929140605474328,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.9964507316207023,1.1102230246251565e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,seasonal_naive,3,1720,-0.0658851666687303,0.9962583486162218,0.19082383412061377,0.9962583486162218,1.0024913317066906,0.1908113482530699,0.2885633218869388,0.3387539795240119,-0.0861639250872321,-0.0653930504080309,0.9925306971875212,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.9962583486162218,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,seasonal_naive,4,1716,-0.0213629737522804,0.9967180959683516,0.18920999765644098,0.9967180959683516,1.0027563111798041,0.18919867042187133,0.2231868937799708,0.15228592854384548,-0.0316794151492587,-0.0212229813912365,0.9934469628307764,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,0.9967180959683517,1.1102230246251565e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,seasonal_naive,5,1713,-0.0305419571186007,1.0053663067057848,0.19109936781242365,1.0053663067057848,1.0030245844427783,0.19107591325750928,0.23750246449493506,0.1954781872944138,-0.0333037603221184,-0.0308706316614905,1.01076141065923,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,1.0053663067057848,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,seasonal_naive,6,1711,-0.0264110345798069,1.007200046414958,0.19288863534020972,1.007200046414958,1.0020197835206381,0.1928539939039302,0.2326165532650757,0.17093606969506803,-0.0457787935452593,-0.0267927250951754,1.0144519334982938,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,1.0072000464149582,2.220446049250313e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,seasonal_naive,7,1709,0.0,1.0084331422246136,0.1927266258222018,1.0084331422246136,1.0028558076743341,0.19267752776126634,0.19267752776126634,0.0,0.0,0.0,1.016937402337008,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,1.0084331422246138,2.220446049250313e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,stl_ridge_direct,1,1731,-1.9979901739483257,1.3381694341336243,0.3820149789413127,1.3381694341336243,2.037369211797471,-0.25395332210591803,0.6032252482107708,1.4209925278478812,-3.160755807961636,-3.5777958785445865,1.7906974344495048,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,1.3381694341336245,2.220446049250313e-16,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,stl_ridge_direct,2,1725,-1.4688396735544145,1.2716729508904254,0.27811788436079304,1.2716729508904254,2.05538731142641,-0.3071963732527394,0.38722345848699535,1.7933309992453785,-2.330949181824954,-2.37533715387752,1.6171520940263626,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,1.2716729508904254,0.0,0.0
08019052_10_M,08019052_10_M,Barcelona El Port Vell,e1_rr_08019052_10_M,stl_ridge_direct,3,1720,-1.3032972070423945,1.232120074482359,0.24551135832087873,1.232120074482359,2.0619498563694196,-0.32320457104845746,0.2885633218869388,2.1200473051633755,-2.035306058483864,-1.9785613968778883,1.5181198779424134,Barcelona,Suburban/Industrial,industrial,41.37494,2.18684,1,ES1870A,1.2321200744823588,2.220446049250313e-16,0.0
