date,pm10
2024-08-14,31.0
2024-08-15,15.0
2024-08-16,21.0
2024-08-17,24.0
2024-08-18,23.0
2024-08-19,30.0
2024-08-20,30.0
2024-08-21,30.0
2024-08-22,33.0
2024-08-23,34.0
2024-08-24,31.0
2024-08-25,29.0
2024-08-26,25.0
2024-08-27,33.0
2024-08-28,24.0
2024-08-29,23.0
2024-08-30,26.0
2024-08-31,24.0
2024-09-01,27.0
2024-09-02,31.0
2024-09-03,37.0
2024-09-04,18.0
2024-09-05,17.0
2024-09-06,20.0
2024-09-07,26.0
2024-09-08,28.0
2024-09-09,26.0
2024-09-10,24.0
2024-09-11,23.0
2024-09-14,21.0
2024-09-15,23.0
2024-09-16,24.0
2024-09-17,26.0
2024-09-18,15.0
2024-09-19,15.0
2024-09-20,16.0
2024-09-21,13.0
2024-09-22,17.0
2024-09-23,22.0
2024-09-24,25.0
2024-09-25,18.0
2024-09-26,18.0
2024-09-27,16.0
2024-09-28,15.0
2024-09-29,20.0
2024-09-30,23.0
2024-10-01,25.0
2024-10-02,34.0
2024-10-03,17.0
2024-10-04,21.0
2024-10-05,21.0
2024-10-06,45.0
2024-10-07,41.0
2024-10-08,16.0
2024-10-09,19.0
2024-10-10,12.0
2024-10-11,17.0
2024-10-12,21.0
2024-10-13,14.0
2024-10-14,19.0
2024-10-15,39.0
2024-10-16,29.0
2024-10-17,15.0
2024-10-18,17.0
2024-10-19,14.0
2024-10-20,15.0
2024-10-21,17.0
2024-10-22,19.0
2024-10-23,10.0
2024-10-24,16.0
2024-10-25,23.0
2024-10-26,9.0
2024-10-27,7.0
2024-10-28,11.0
2024-10-29,24.0
2024-10-30,80.0
2024-10-31,63.0
2024-11-01,19.0
2024-11-02,19.0
2024-11-03,20.0
2024-11-04,23.0
2024-11-05,32.0
2024-11-06,23.0
2024-11-07,14.0
2024-11-08,19.0
2024-11-09,22.0
2024-11-10,18.0
2024-11-11,15.0
2024-11-12,14.0
2024-11-13,5.0
2024-11-14,11.0
2024-11-15,13.0
2024-11-16,17.0
2024-11-17,22.0
2024-11-18,31.0
2024-11-19,34.0
2024-11-20,22.0
2024-11-21,17.0
2024-11-22,10.0
2024-11-23,12.0
2024-11-24,16.0
2024-11-25,53.0
2024-11-26,16.0
2024-11-27,21.0
2024-11-28,26.0
2024-11-29,36.0
2024-11-30,33.0
2024-12-01,36.0
2024-12-02,57.0
2024-12-03,33.0
2024-12-04,18.0
2024-12-05,24.0
2024-12-06,15.0
2024-12-07,15.0
2024-12-08,11.0
2024-12-09,11.0
2024-12-10,40.0
2024-12-11,12.0
2024-12-12,19.0
2024-12-13,24.0
2024-12-14,15.0
2024-12-15,14.0
2024-12-16,21.0
2024-12-17,27.0
2024-12-18,41.0
2024-12-19,43.0
2024-12-20,21.0
2024-12-21,19.0
2024-12-22,15.0
2024-12-23,31.0
2024-12-24,25.0
2024-12-25,16.0
2024-12-26,26.0
2024-12-27,25.0
2024-12-28,21.0
2024-12-29,20.0
2024-12-30,22.0
2024-12-31,16.0
