station_id,horizon,expected_keys,xgboost_keys,sarima_keys,persistence_keys,common_keys,removed_keys,duplicate_xgboost_keys,duplicate_sarima_keys,y_true_mismatch_keys,y_persistence_mismatch_keys,reason
33044030_10_49,7,856,856,856,856,856,0,0,0,0,0,OK
33044032_10_49,all,6879,6879,6879,6879,6879,0,0,0,0,0,OK
33044032_10_49,1,989,989,989,989,989,0,0,0,0,0,OK
33044032_10_49,2,987,987,987,987,987,0,0,0,0,0,OK
33044032_10_49,3,985,985,985,985,985,0,0,0,0,0,OK
33044032_10_49,4,982,982,982,982,982,0,0,0,0,0,OK
33044032_10_49,5,981,981,981,981,981,0,0,0,0,0,OK
33044032_10_49,6,978,978,978,978,978,0,0,0,0,0,OK
33044032_10_49,7,977,977,977,977,977,0,0,0,0,0,OK
33044033_10_49,all,6506,6506,6506,6506,6506,0,0,0,0,0,OK
33044033_10_49,1,933,933,933,933,933,0,0,0,0,0,OK
33044033_10_49,2,931,931,931,931,931,0,0,0,0,0,OK
33044033_10_49,3,929,929,929,929,929,0,0,0,0,0,OK
33044033_10_49,4,927,927,927,927,927,0,0,0,0,0,OK
33044033_10_49,5,928,928,928,928,928,0,0,0,0,0,OK
33044033_10_49,6,929,929,929,929,929,0,0,0,0,0,OK
33044033_10_49,7,929,929,929,929,929,0,0,0,0,0,OK
33060003_10_49,all,6137,6137,6137,6137,6137,0,0,0,0,0,OK
33060003_10_49,1,885,885,885,885,885,0,0,0,0,0,OK
33060003_10_49,2,882,882,882,882,882,0,0,0,0,0,OK
33060003_10_49,3,879,879,879,879,879,0,0,0,0,0,OK
33060003_10_49,4,876,876,876,876,876,0,0,0,0,0,OK
33060003_10_49,5,874,874,874,874,874,0,0,0,0,0,OK
33060003_10_49,6,871,871,871,871,871,0,0,0,0,0,OK
33060003_10_49,7,870,870,870,870,870,0,0,0,0,0,OK
33066004_10_49,all,6580,6580,6580,6580,6580,0,0,0,0,0,OK
33066004_10_49,1,944,944,944,944,944,0,0,0,0,0,OK
33066004_10_49,2,940,940,940,940,940,0,0,0,0,0,OK
33066004_10_49,3,939,939,939,939,939,0,0,0,0,0,OK
33066004_10_49,4,939,939,939,939,939,0,0,0,0,0,OK
33066004_10_49,5,939,939,939,939,939,0,0,0,0,0,OK
33066004_10_49,6,940,940,940,940,940,0,0,0,0,0,OK
33066004_10_49,7,939,939,939,939,939,0,0,0,0,0,OK
34023003_10_49,all,6099,6099,6099,6099,6099,0,0,0,0,0,OK
34023003_10_49,1,880,880,880,880,880,0,0,0,0,0,OK
34023003_10_49,2,877,877,877,877,877,0,0,0,0,0,OK
34023003_10_49,3,874,874,874,874,874,0,0,0,0,0,OK
34023003_10_49,4,871,871,871,871,871,0,0,0,0,0,OK
34023003_10_49,5,868,868,868,868,868,0,0,0,0,0,OK
34023003_10_49,6,865,865,865,865,865,0,0,0,0,0,OK
34023003_10_49,7,864,864,864,864,864,0,0,0,0,0,OK
34080004_10_49,all,7231,7231,7231,7231,7231,0,0,0,0,0,OK
34080004_10_49,1,1036,1036,1036,1036,1036,0,0,0,0,0,OK
34080004_10_49,2,1035,1035,1035,1035,1035,0,0,0,0,0,OK
34080004_10_49,3,1034,1034,1034,1034,1034,0,0,0,0,0,OK
34080004_10_49,4,1033,1033,1033,1033,1033,0,0,0,0,0,OK
34080004_10_49,5,1032,1032,1032,1032,1032,0,0,0,0,0,OK
34080004_10_49,6,1031,1031,1031,1031,1031,0,0,0,0,0,OK
34080004_10_49,7,1030,1030,1030,1030,1030,0,0,0,0,0,OK
34120008_10_49,all,7476,7476,7476,7476,7476,0,0,0,0,0,OK
34120008_10_49,1,1071,1071,1071,1071,1071,0,0,0,0,0,OK
34120008_10_49,2,1070,1070,1070,1070,1070,0,0,0,0,0,OK
34120008_10_49,3,1069,1069,1069,1069,1069,0,0,0,0,0,OK
34120008_10_49,4,1068,1068,1068,1068,1068,0,0,0,0,0,OK
34120008_10_49,5,1067,1067,1067,1067,1067,0,0,0,0,0,OK
34120008_10_49,6,1066,1066,1066,1066,1066,0,0,0,0,0,OK
34120008_10_49,7,1065,1065,1065,1065,1065,0,0,0,0,0,OK
35002001_10_A,all,5733,5733,5733,5733,5733,0,0,0,0,0,OK
35002001_10_A,1,835,835,835,835,835,0,0,0,0,0,OK
35002001_10_A,2,827,827,827,827,827,0,0,0,0,0,OK
35002001_10_A,3,821,821,821,821,821,0,0,0,0,0,OK
35002001_10_A,4,817,817,817,817,817,0,0,0,0,0,OK
35002001_10_A,5,813,813,813,813,813,0,0,0,0,0,OK
35002001_10_A,6,811,811,811,811,811,0,0,0,0,0,OK
35002001_10_A,7,809,809,809,809,809,0,0,0,0,0,OK
35004001_10_49,all,6964,6964,6964,6964,6964,0,0,0,0,0,OK
35004001_10_49,1,1002,1002,1002,1002,1002,0,0,0,0,0,OK
35004001_10_49,2,998,998,998,998,998,0,0,0,0,0,OK
35004001_10_49,3,995,995,995,995,995,0,0,0,0,0,OK
35004001_10_49,4,994,994,994,994,994,0,0,0,0,0,OK
35004001_10_49,5,993,993,993,993,993,0,0,0,0,0,OK
35004001_10_49,6,992,992,992,992,992,0,0,0,0,0,OK
35004001_10_49,7,990,990,990,990,990,0,0,0,0,0,OK
35006001_10_49,all,3859,3859,3859,3859,3859,0,0,0,0,0,OK
35006001_10_49,1,565,565,565,565,565,0,0,0,0,0,OK
35006001_10_49,2,560,560,560,560,560,0,0,0,0,0,OK
35006001_10_49,3,555,555,555,555,555,0,0,0,0,0,OK
35006001_10_49,4,551,551,551,551,551,0,0,0,0,0,OK
35006001_10_49,5,546,546,546,546,546,0,0,0,0,0,OK
35006001_10_49,6,543,543,543,543,543,0,0,0,0,0,OK
35006001_10_49,7,539,539,539,539,539,0,0,0,0,0,OK
35016010_10_49,all,6807,6807,6807,6807,6807,0,0,0,0,0,OK
35016010_10_49,1,979,979,979,979,979,0,0,0,0,0,OK
35016010_10_49,2,975,975,975,975,975,0,0,0,0,0,OK
35016010_10_49,3,972,972,972,972,972,0,0,0,0,0,OK
35016010_10_49,4,971,971,971,971,971,0,0,0,0,0,OK
35016010_10_49,5,971,971,971,971,971,0,0,0,0,0,OK
35016010_10_49,6,970,970,970,970,970,0,0,0,0,0,OK
35016010_10_49,7,969,969,969,969,969,0,0,0,0,0,OK
35016012_10_49,all,4380,4380,4380,4380,4380,0,0,0,0,0,OK
35016012_10_49,1,636,636,636,636,636,0,0,0,0,0,OK
35016012_10_49,2,633,633,633,633,633,0,0,0,0,0,OK
35016012_10_49,3,629,629,629,629,629,0,0,0,0,0,OK
35016012_10_49,4,625,625,625,625,625,0,0,0,0,0,OK
35016012_10_49,5,624,624,624,624,624,0,0,0,0,0,OK
35016012_10_49,6,618,618,618,618,618,0,0,0,0,0,OK
35016012_10_49,7,615,615,615,615,615,0,0,0,0,0,OK
35017001_10_47,all,5834,5834,5834,5834,5834,0,0,0,0,0,OK
35017001_10_47,1,844,844,844,844,844,0,0,0,0,0,OK
35017001_10_47,2,840,840,840,840,840,0,0,0,0,0,OK
35017001_10_47,3,835,835,835,835,835,0,0,0,0,0,OK
35017001_10_47,4,832,832,832,832,832,0,0,0,0,0,OK
35017001_10_47,5,829,829,829,829,829,0,0,0,0,0,OK
35017001_10_47,6,828,828,828,828,828,0,0,0,0,0,OK
35017001_10_47,7,826,826,826,826,826,0,0,0,0,0,OK
35017002_10_47,all,6770,6770,6770,6770,6770,0,0,0,0,0,OK
35017002_10_47,1,979,979,979,979,979,0,0,0,0,0,OK
35017002_10_47,2,973,973,973,973,973,0,0,0,0,0,OK
35017002_10_47,3,967,967,967,967,967,0,0,0,0,0,OK
35017002_10_47,4,964,964,964,964,964,0,0,0,0,0,OK
35017002_10_47,5,963,963,963,963,963,0,0,0,0,0,OK
35017002_10_47,6,962,962,962,962,962,0,0,0,0,0,OK
35017002_10_47,7,962,962,962,962,962,0,0,0,0,0,OK
35017003_10_49,all,4325,4325,4325,4325,4325,0,0,0,0,0,OK
35017003_10_49,1,625,625,625,625,625,0,0,0,0,0,OK
35017003_10_49,2,621,621,621,621,621,0,0,0,0,0,OK
35017003_10_49,3,620,620,620,620,620,0,0,0,0,0,OK
35017003_10_49,4,618,618,618,618,618,0,0,0,0,0,OK
35017003_10_49,5,615,615,615,615,615,0,0,0,0,0,OK
35017003_10_49,6,613,613,613,613,613,0,0,0,0,0,OK
35017003_10_49,7,613,613,613,613,613,0,0,0,0,0,OK
35017004_10_49,all,5372,5372,5372,5372,5372,0,0,0,0,0,OK
35017004_10_49,1,778,778,778,778,778,0,0,0,0,0,OK
35017004_10_49,2,772,772,772,772,772,0,0,0,0,0,OK
35017004_10_49,3,767,767,767,767,767,0,0,0,0,0,OK
35017004_10_49,4,765,765,765,765,765,0,0,0,0,0,OK
35017004_10_49,5,764,764,764,764,764,0,0,0,0,0,OK
35017004_10_49,6,763,763,763,763,763,0,0,0,0,0,OK
35017004_10_49,7,763,763,763,763,763,0,0,0,0,0,OK
35017005_10_49,all,5260,5260,5260,5260,5260,0,0,0,0,0,OK
35017005_10_49,1,763,763,763,763,763,0,0,0,0,0,OK
35017005_10_49,2,758,758,758,758,758,0,0,0,0,0,OK
35017005_10_49,3,751,751,751,751,751,0,0,0,0,0,OK
35017005_10_49,4,749,749,749,749,749,0,0,0,0,0,OK
35017005_10_49,5,746,746,746,746,746,0,0,0,0,0,OK
35017005_10_49,6,745,745,745,745,745,0,0,0,0,0,OK
35017005_10_49,7,748,748,748,748,748,0,0,0,0,0,OK
35019001_10_A,all,5897,5897,5897,5897,5897,0,0,0,0,0,OK
35019001_10_A,1,861,861,861,861,861,0,0,0,0,0,OK
35019001_10_A,2,851,851,851,851,851,0,0,0,0,0,OK
35019001_10_A,3,843,843,843,843,843,0,0,0,0,0,OK
35019001_10_A,4,840,840,840,840,840,0,0,0,0,0,OK
35019001_10_A,5,836,836,836,836,836,0,0,0,0,0,OK
35019001_10_A,6,834,834,834,834,834,0,0,0,0,0,OK
35019001_10_A,7,832,832,832,832,832,0,0,0,0,0,OK
35019004_10_47,all,6319,6319,6319,6319,6319,0,0,0,0,0,OK
35019004_10_47,1,912,912,912,912,912,0,0,0,0,0,OK
35019004_10_47,2,908,908,908,908,908,0,0,0,0,0,OK
35019004_10_47,3,904,904,904,904,904,0,0,0,0,0,OK
35019004_10_47,4,901,901,901,901,901,0,0,0,0,0,OK
35019004_10_47,5,899,899,899,899,899,0,0,0,0,0,OK
35019004_10_47,6,898,898,898,898,898,0,0,0,0,0,OK
35019004_10_47,7,897,897,897,897,897,0,0,0,0,0,OK
35022003_10_49,all,3509,3509,3509,3509,3509,0,0,0,0,0,OK
35022003_10_49,1,513,513,513,513,513,0,0,0,0,0,OK
35022003_10_49,2,510,510,510,510,510,0,0,0,0,0,OK
35022003_10_49,3,506,506,506,506,506,0,0,0,0,0,OK
35022003_10_49,4,499,499,499,499,499,0,0,0,0,0,OK
35022003_10_49,5,496,496,496,496,496,0,0,0,0,0,OK
35022003_10_49,6,493,493,493,493,493,0,0,0,0,0,OK
35022003_10_49,7,492,492,492,492,492,0,0,0,0,0,OK
35024001_10_49,all,6363,6363,6363,6363,6363,0,0,0,0,0,OK
35024001_10_49,1,918,918,918,918,918,0,0,0,0,0,OK
35024001_10_49,2,914,914,914,914,914,0,0,0,0,0,OK
35024001_10_49,3,910,910,910,910,910,0,0,0,0,0,OK
35024001_10_49,4,908,908,908,908,908,0,0,0,0,0,OK
35024001_10_49,5,906,906,906,906,906,0,0,0,0,0,OK
35024001_10_49,6,905,905,905,905,905,0,0,0,0,0,OK
35024001_10_49,7,902,902,902,902,902,0,0,0,0,0,OK
35024002_10_49,all,6560,6560,6560,6560,6560,0,0,0,0,0,OK
35024002_10_49,1,945,945,945,945,945,0,0,0,0,0,OK
35024002_10_49,2,941,941,941,941,941,0,0,0,0,0,OK
35024002_10_49,3,937,937,937,937,937,0,0,0,0,0,OK
35024002_10_49,4,936,936,936,936,936,0,0,0,0,0,OK
35024002_10_49,5,935,935,935,935,935,0,0,0,0,0,OK
35024002_10_49,6,934,934,934,934,934,0,0,0,0,0,OK
35024002_10_49,7,932,932,932,932,932,0,0,0,0,0,OK
35026001_10_49,all,7131,7131,7131,7131,7131,0,0,0,0,0,OK
35026001_10_49,1,1027,1027,1027,1027,1027,0,0,0,0,0,OK
35026001_10_49,2,1023,1023,1023,1023,1023,0,0,0,0,0,OK
35026001_10_49,3,1019,1019,1019,1019,1019,0,0,0,0,0,OK
35026001_10_49,4,1017,1017,1017,1017,1017,0,0,0,0,0,OK
35026001_10_49,5,1016,1016,1016,1016,1016,0,0,0,0,0,OK
35026001_10_49,6,1015,1015,1015,1015,1015,0,0,0,0,0,OK
35026001_10_49,7,1014,1014,1014,1014,1014,0,0,0,0,0,OK
35026003_10_49,all,3904,3904,3904,3904,3904,0,0,0,0,0,OK
35026003_10_49,1,572,572,572,572,572,0,0,0,0,0,OK
35026003_10_49,2,567,567,567,567,567,0,0,0,0,0,OK
35026003_10_49,3,560,560,560,560,560,0,0,0,0,0,OK
35026003_10_49,4,556,556,556,556,556,0,0,0,0,0,OK
35026003_10_49,5,554,554,554,554,554,0,0,0,0,0,OK
35026003_10_49,6,550,550,550,550,550,0,0,0,0,0,OK
35026003_10_49,7,545,545,545,545,545,0,0,0,0,0,OK
35026004_10_49,all,6389,6389,6389,6389,6389,0,0,0,0,0,OK
35026004_10_49,1,924,924,924,924,924,0,0,0,0,0,OK
35026004_10_49,2,919,919,919,919,919,0,0,0,0,0,OK
35026004_10_49,3,914,914,914,914,914,0,0,0,0,0,OK
35026004_10_49,4,910,910,910,910,910,0,0,0,0,0,OK
35026004_10_49,5,907,907,907,907,907,0,0,0,0,0,OK
35026004_10_49,6,908,908,908,908,908,0,0,0,0,0,OK
35026004_10_49,7,907,907,907,907,907,0,0,0,0,0,OK
36024001_10_49,all,6229,6229,6229,6229,6229,0,0,0,0,0,OK
36024001_10_49,1,893,893,893,893,893,0,0,0,0,0,OK
36024001_10_49,2,890,890,890,890,890,0,0,0,0,0,OK
36024001_10_49,3,891,891,891,891,891,0,0,0,0,0,OK
36024001_10_49,4,889,889,889,889,889,0,0,0,0,0,OK
36024001_10_49,5,889,889,889,889,889,0,0,0,0,0,OK
36024001_10_49,6,888,888,888,888,888,0,0,0,0,0,OK
36024001_10_49,7,889,889,889,889,889,0,0,0,0,0,OK
36038008_10_49,all,7127,7127,7127,7127,7127,0,0,0,0,0,OK
36038008_10_49,1,1022,1022,1022,1022,1022,0,0,0,0,0,OK
36038008_10_49,2,1020,1020,1020,1020,1020,0,0,0,0,0,OK
36038008_10_49,3,1019,1019,1019,1019,1019,0,0,0,0,0,OK
36038008_10_49,4,1018,1018,1018,1018,1018,0,0,0,0,0,OK
36038008_10_49,5,1017,1017,1017,1017,1017,0,0,0,0,0,OK
36038008_10_49,6,1016,1016,1016,1016,1016,0,0,0,0,0,OK
36038008_10_49,7,1015,1015,1015,1015,1015,0,0,0,0,0,OK
36038010_10_49,all,6346,6346,6346,6346,6346,0,0,0,0,0,OK
36038010_10_49,1,915,915,915,915,915,0,0,0,0,0,OK
36038010_10_49,2,911,911,911,911,911,0,0,0,0,0,OK
36038010_10_49,3,905,905,905,905,905,0,0,0,0,0,OK
36038010_10_49,4,904,904,904,904,904,0,0,0,0,0,OK
36038010_10_49,5,903,903,903,903,903,0,0,0,0,0,OK
36038010_10_49,6,906,906,906,906,906,0,0,0,0,0,OK
36038010_10_49,7,902,902,902,902,902,0,0,0,0,0,OK
36041001_10_47,all,6982,6982,6982,6982,6982,0,0,0,0,0,OK
36041001_10_47,1,1004,1004,1004,1004,1004,0,0,0,0,0,OK
36041001_10_47,2,1001,1001,1001,1001,1001,0,0,0,0,0,OK
36041001_10_47,3,999,999,999,999,999,0,0,0,0,0,OK
36041001_10_47,4,997,997,997,997,997,0,0,0,0,0,OK
36041001_10_47,5,995,995,995,995,995,0,0,0,0,0,OK
36041001_10_47,6,994,994,994,994,994,0,0,0,0,0,OK
36041001_10_47,7,992,992,992,992,992,0,0,0,0,0,OK
36057019_10_49,all,6552,6552,6552,6552,6552,0,0,0,0,0,OK
36057019_10_49,1,938,938,938,938,938,0,0,0,0,0,OK
36057019_10_49,2,939,939,939,939,939,0,0,0,0,0,OK
36057019_10_49,3,939,939,939,939,939,0,0,0,0,0,OK
36057019_10_49,4,937,937,937,937,937,0,0,0,0,0,OK
36057019_10_49,5,933,933,933,933,933,0,0,0,0,0,OK
36057019_10_49,6,932,932,932,932,932,0,0,0,0,0,OK
36057019_10_49,7,934,934,934,934,934,0,0,0,0,0,OK
36057022_10_47,all,6882,6882,6882,6882,6882,0,0,0,0,0,OK
36057022_10_47,1,990,990,990,990,990,0,0,0,0,0,OK
36057022_10_47,2,986,986,986,986,986,0,0,0,0,0,OK
36057022_10_47,3,983,983,983,983,983,0,0,0,0,0,OK
36057022_10_47,4,982,982,982,982,982,0,0,0,0,0,OK
36057022_10_47,5,981,981,981,981,981,0,0,0,0,0,OK
36057022_10_47,6,981,981,981,981,981,0,0,0,0,0,OK
36057022_10_47,7,979,979,979,979,979,0,0,0,0,0,OK
36057026_10_49,all,6049,6049,6049,6049,6049,0,0,0,0,0,OK
36057026_10_49,1,867,867,867,867,867,0,0,0,0,0,OK
36057026_10_49,2,866,866,866,866,866,0,0,0,0,0,OK
36057026_10_49,3,865,865,865,865,865,0,0,0,0,0,OK
36057026_10_49,4,864,864,864,864,864,0,0,0,0,0,OK
36057026_10_49,5,863,863,863,863,863,0,0,0,0,0,OK
36057026_10_49,6,863,863,863,863,863,0,0,0,0,0,OK
36057026_10_49,7,861,861,861,861,861,0,0,0,0,0,OK
37274010_10_49,all,7462,7462,7462,7462,7462,0,0,0,0,0,OK
37274010_10_49,1,1069,1069,1069,1069,1069,0,0,0,0,0,OK
37274010_10_49,2,1068,1068,1068,1068,1068,0,0,0,0,0,OK
37274010_10_49,3,1067,1067,1067,1067,1067,0,0,0,0,0,OK
37274010_10_49,4,1066,1066,1066,1066,1066,0,0,0,0,0,OK
37274010_10_49,5,1065,1065,1065,1065,1065,0,0,0,0,0,OK
37274010_10_49,6,1064,1064,1064,1064,1064,0,0,0,0,0,OK
37274010_10_49,7,1063,1063,1063,1063,1063,0,0,0,0,0,OK
37274011_10_49,all,7249,7249,7249,7249,7249,0,0,0,0,0,OK
37274011_10_49,1,1040,1040,1040,1040,1040,0,0,0,0,0,OK
37274011_10_49,2,1038,1038,1038,1038,1038,0,0,0,0,0,OK
37274011_10_49,3,1037,1037,1037,1037,1037,0,0,0,0,0,OK
37274011_10_49,4,1035,1035,1035,1035,1035,0,0,0,0,0,OK
37274011_10_49,5,1034,1034,1034,1034,1034,0,0,0,0,0,OK
37274011_10_49,6,1033,1033,1033,1033,1033,0,0,0,0,0,OK
37274011_10_49,7,1032,1032,1032,1032,1032,0,0,0,0,0,OK
38004001_10_49,all,5109,5109,5109,5109,5109,0,0,0,0,0,OK
38004001_10_49,1,735,735,735,735,735,0,0,0,0,0,OK
38004001_10_49,2,734,734,734,734,734,0,0,0,0,0,OK
38004001_10_49,3,731,731,731,731,731,0,0,0,0,0,OK
38004001_10_49,4,728,728,728,728,728,0,0,0,0,0,OK
38004001_10_49,5,728,728,728,728,728,0,0,0,0,0,OK
38004001_10_49,6,727,727,727,727,727,0,0,0,0,0,OK
38004001_10_49,7,726,726,726,726,726,0,0,0,0,0,OK
38005001_10_46,all,5952,5952,5952,5952,5952,0,0,0,0,0,OK
38005001_10_46,1,859,859,859,859,859,0,0,0,0,0,OK
38005001_10_46,2,855,855,855,855,855,0,0,0,0,0,OK
38005001_10_46,3,851,851,851,851,851,0,0,0,0,0,OK
38005001_10_46,4,851,851,851,851,851,0,0,0,0,0,OK
38005001_10_46,5,847,847,847,847,847,0,0,0,0,0,OK
38005001_10_46,6,846,846,846,846,846,0,0,0,0,0,OK
38005001_10_46,7,843,843,843,843,843,0,0,0,0,0,OK
38006001_10_46,all,6757,6757,6757,6757,6757,0,0,0,0,0,OK
38006001_10_46,1,974,974,974,974,974,0,0,0,0,0,OK
38006001_10_46,2,969,969,969,969,969,0,0,0,0,0,OK
38006001_10_46,3,966,966,966,966,966,0,0,0,0,0,OK
38006001_10_46,4,965,965,965,965,965,0,0,0,0,0,OK
38006001_10_46,5,963,963,963,963,963,0,0,0,0,0,OK
38006001_10_46,6,961,961,961,961,961,0,0,0,0,0,OK
38006001_10_46,7,959,959,959,959,959,0,0,0,0,0,OK
38006002_10_46,all,4287,4287,4287,4287,4287,0,0,0,0,0,OK
38006002_10_46,1,621,621,621,621,621,0,0,0,0,0,OK
38006002_10_46,2,616,616,616,616,616,0,0,0,0,0,OK
38006002_10_46,3,612,612,612,612,612,0,0,0,0,0,OK
38006002_10_46,4,612,612,612,612,612,0,0,0,0,0,OK
38006002_10_46,5,611,611,611,611,611,0,0,0,0,0,OK
38006002_10_46,6,609,609,609,609,609,0,0,0,0,0,OK
38006002_10_46,7,606,606,606,606,606,0,0,0,0,0,OK
38006003_10_46,all,6655,6655,6655,6655,6655,0,0,0,0,0,OK
38006003_10_46,1,959,959,959,959,959,0,0,0,0,0,OK
38006003_10_46,2,955,955,955,955,955,0,0,0,0,0,OK
38006003_10_46,3,952,952,952,952,952,0,0,0,0,0,OK
38006003_10_46,4,950,950,950,950,950,0,0,0,0,0,OK
38006003_10_46,5,948,948,948,948,948,0,0,0,0,0,OK
38006003_10_46,6,946,946,946,946,946,0,0,0,0,0,OK
38006003_10_46,7,945,945,945,945,945,0,0,0,0,0,OK
38008001_10_49,all,6102,6102,6102,6102,6102,0,0,0,0,0,OK
38008001_10_49,1,882,882,882,882,882,0,0,0,0,0,OK
38008001_10_49,2,877,877,877,877,877,0,0,0,0,0,OK
38008001_10_49,3,872,872,872,872,872,0,0,0,0,0,OK
38008001_10_49,4,869,869,869,869,869,0,0,0,0,0,OK
38008001_10_49,5,867,867,867,867,867,0,0,0,0,0,OK
38008001_10_49,6,867,867,867,867,867,0,0,0,0,0,OK
38008001_10_49,7,868,868,868,868,868,0,0,0,0,0,OK
38011004_10_49,all,6145,6145,6145,6145,6145,0,0,0,0,0,OK
38011004_10_49,1,883,883,883,883,883,0,0,0,0,0,OK
38011004_10_49,2,879,879,879,879,879,0,0,0,0,0,OK
38011004_10_49,3,878,878,878,878,878,0,0,0,0,0,OK
38011004_10_49,4,877,877,877,877,877,0,0,0,0,0,OK
38011004_10_49,5,874,874,874,874,874,0,0,0,0,0,OK
38011004_10_49,6,876,876,876,876,876,0,0,0,0,0,OK
38011004_10_49,7,878,878,878,878,878,0,0,0,0,0,OK
38011005_10_49,all,6685,6685,6685,6685,6685,0,0,0,0,0,OK
38011005_10_49,1,960,960,960,960,960,0,0,0,0,0,OK
38011005_10_49,2,956,956,956,956,956,0,0,0,0,0,OK
38011005_10_49,3,954,954,954,954,954,0,0,0,0,0,OK
38011005_10_49,4,955,955,955,955,955,0,0,0,0,0,OK
38011005_10_49,5,953,953,953,953,953,0,0,0,0,0,OK
38011005_10_49,6,953,953,953,953,953,0,0,0,0,0,OK
38011005_10_49,7,954,954,954,954,954,0,0,0,0,0,OK
38011006_10_A,all,6421,6421,6421,6421,6421,0,0,0,0,0,OK
38011006_10_A,1,927,927,927,927,927,0,0,0,0,0,OK
38011006_10_A,2,922,922,922,922,922,0,0,0,0,0,OK
38011006_10_A,3,918,918,918,918,918,0,0,0,0,0,OK
38011006_10_A,4,917,917,917,917,917,0,0,0,0,0,OK
38011006_10_A,5,913,913,913,913,913,0,0,0,0,0,OK
38011006_10_A,6,912,912,912,912,912,0,0,0,0,0,OK
38011006_10_A,7,912,912,912,912,912,0,0,0,0,0,OK
38011007_10_49,all,6361,6361,6361,6361,6361,0,0,0,0,0,OK
38011007_10_49,1,917,917,917,917,917,0,0,0,0,0,OK
38011007_10_49,2,912,912,912,912,912,0,0,0,0,0,OK
38011007_10_49,3,909,909,909,909,909,0,0,0,0,0,OK
38011007_10_49,4,907,907,907,907,907,0,0,0,0,0,OK
38011007_10_49,5,907,907,907,907,907,0,0,0,0,0,OK
38011007_10_49,6,906,906,906,906,906,0,0,0,0,0,OK
38011007_10_49,7,903,903,903,903,903,0,0,0,0,0,OK
38017001_10_46,all,6588,6588,6588,6588,6588,0,0,0,0,0,OK
38017001_10_46,1,950,950,950,950,950,0,0,0,0,0,OK
38017001_10_46,2,946,946,946,946,946,0,0,0,0,0,OK
38017001_10_46,3,941,941,941,941,941,0,0,0,0,0,OK
38017001_10_46,4,940,940,940,940,940,0,0,0,0,0,OK
38017001_10_46,5,938,938,938,938,938,0,0,0,0,0,OK
38017001_10_46,6,937,937,937,937,937,0,0,0,0,0,OK
38017001_10_46,7,936,936,936,936,936,0,0,0,0,0,OK
38017002_10_46,all,7186,7186,7186,7186,7186,0,0,0,0,0,OK
38017002_10_46,1,1033,1033,1033,1033,1033,0,0,0,0,0,OK
38017002_10_46,2,1029,1029,1029,1029,1029,0,0,0,0,0,OK
38017002_10_46,3,1027,1027,1027,1027,1027,0,0,0,0,0,OK
38017002_10_46,4,1026,1026,1026,1026,1026,0,0,0,0,0,OK
38017002_10_46,5,1025,1025,1025,1025,1025,0,0,0,0,0,OK
38017002_10_46,6,1024,1024,1024,1024,1024,0,0,0,0,0,OK
38017002_10_46,7,1022,1022,1022,1022,1022,0,0,0,0,0,OK
38017003_10_46,all,6640,6640,6640,6640,6640,0,0,0,0,0,OK
38017003_10_46,1,954,954,954,954,954,0,0,0,0,0,OK
38017003_10_46,2,951,951,951,951,951,0,0,0,0,0,OK
38017003_10_46,3,949,949,949,949,949,0,0,0,0,0,OK
38017003_10_46,4,948,948,948,948,948,0,0,0,0,0,OK
38017003_10_46,5,947,947,947,947,947,0,0,0,0,0,OK
38017003_10_46,6,946,946,946,946,946,0,0,0,0,0,OK
38017003_10_46,7,945,945,945,945,945,0,0,0,0,0,OK
38033001_10_49,all,3381,3381,3381,3381,3381,0,0,0,0,0,OK
38033001_10_49,1,492,492,492,492,492,0,0,0,0,0,OK
38033001_10_49,2,489,489,489,489,489,0,0,0,0,0,OK
38033001_10_49,3,485,485,485,485,485,0,0,0,0,0,OK
38033001_10_49,4,481,481,481,481,481,0,0,0,0,0,OK
38033001_10_49,5,480,480,480,480,480,0,0,0,0,0,OK
38033001_10_49,6,478,478,478,478,478,0,0,0,0,0,OK
38033001_10_49,7,476,476,476,476,476,0,0,0,0,0,OK
38036001_10_49,all,4602,4602,4602,4602,4602,0,0,0,0,0,OK
38036001_10_49,1,671,671,671,671,671,0,0,0,0,0,OK
38036001_10_49,2,662,662,662,662,662,0,0,0,0,0,OK
38036001_10_49,3,657,657,657,657,657,0,0,0,0,0,OK
38036001_10_49,4,655,655,655,655,655,0,0,0,0,0,OK
38036001_10_49,5,653,653,653,653,653,0,0,0,0,0,OK
38036001_10_49,6,652,652,652,652,652,0,0,0,0,0,OK
38036001_10_49,7,652,652,652,652,652,0,0,0,0,0,OK
38036002_10_49,all,6846,6846,6846,6846,6846,0,0,0,0,0,OK
38036002_10_49,1,982,982,982,982,982,0,0,0,0,0,OK
38036002_10_49,2,980,980,980,980,980,0,0,0,0,0,OK
38036002_10_49,3,979,979,979,979,979,0,0,0,0,0,OK
38036002_10_49,4,978,978,978,978,978,0,0,0,0,0,OK
38036002_10_49,5,977,977,977,977,977,0,0,0,0,0,OK
38036002_10_49,6,976,976,976,976,976,0,0,0,0,0,OK
38036002_10_49,7,974,974,974,974,974,0,0,0,0,0,OK
38037001_10_49,all,6294,6294,6294,6294,6294,0,0,0,0,0,OK
38037001_10_49,1,905,905,905,905,905,0,0,0,0,0,OK
38037001_10_49,2,900,900,900,900,900,0,0,0,0,0,OK
38037001_10_49,3,898,898,898,898,898,0,0,0,0,0,OK
