station_id,provincia,municipio,estacion,first_timestamp_utc,last_timestamp_utc,expected_hourly_observations,observed_valid_pm10_observations,coverage_fraction,number_of_source_years_present,longest_missing_run_hours,days_with_sufficient_hourly_support_75pct,expected_hours_2020,valid_hours_2020,coverage_2020,source_days_2020,usable_days_75pct_2020,expected_hours_2021,valid_hours_2021,coverage_2021,source_days_2021,usable_days_75pct_2021,expected_hours_2022,valid_hours_2022,coverage_2022,source_days_2022,usable_days_75pct_2022,expected_hours_2023,valid_hours_2023,coverage_2023,source_days_2023,usable_days_75pct_2023
35019002_10_A,35,19,2,2020-01-01T01:00:00Z,2021-08-20T08:00:00Z,35064,13918,0.39693132557608946,2,20728,575,8784,8632,0.982695810564663,363,358,8760,5286,0.6034246575342466,225,217,8760,0,0.0,0,0,8760,0,0.0,0,0
35019004_10_47,35,19,4,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34127,0.9732774355464294,4,144,1421,8784,8584,0.9772313296903461,363,354,8760,8598,0.9815068493150685,362,359,8760,8437,0.9631278538812785,357,353,8760,8508,0.9712328767123287,362,355
35022003_10_49,35,22,3,2021-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,25082,0.7153205566963268,3,8784,1046,8784,0,0.0,0,0,8760,8609,0.9827625570776256,363,360,8760,8250,0.9417808219178082,348,345,8760,8223,0.9386986301369863,362,341
35024001_10_49,35,24,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33603,0.9583333333333334,4,672,1407,8784,8571,0.9757513661202186,363,358,8760,8585,0.9800228310502284,363,360,8760,7903,0.9021689497716895,334,332,8760,8544,0.9753424657534246,362,357
35024002_10_49,35,24,2,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34186,0.9749600730093543,4,74,1432,8784,8597,0.9787112932604736,364,362,8760,8570,0.978310502283105,363,357,8760,8446,0.9641552511415525,359,354,8760,8573,0.9786529680365297,363,359
35026001_10_49,35,26,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34481,0.983373260323979,4,99,1443,8784,8670,0.9870218579234973,366,362,8760,8644,0.9867579908675799,363,361,8760,8568,0.9780821917808219,361,359,8760,8599,0.98162100456621,363,361
35026003_10_49,35,26,3,2020-01-01T01:00:00Z,2023-12-29T01:00:00Z,35064,31470,0.8975017111567419,4,584,1302,8784,7278,0.828551912568306,321,299,8760,7905,0.9023972602739726,346,325,8760,7928,0.9050228310502283,344,328,8760,8359,0.9542237442922374,357,350
35026004_10_49,35,26,4,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34209,0.9756160164271047,4,81,1424,8784,8662,0.9861111111111112,366,359,8760,8578,0.9792237442922375,362,356,8760,8427,0.961986301369863,359,351,8760,8542,0.9751141552511415,363,358
36024001_10_49,36,24,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34200,0.9753593429158111,4,79,1422,8784,8543,0.972563752276867,362,356,8760,8635,0.985730593607306,365,361,8760,8564,0.9776255707762557,363,357,8760,8458,0.9655251141552511,362,348
36038008_10_49,36,38,8,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34482,0.9834017796030117,4,54,1444,8784,8576,0.97632058287796,365,357,8760,8608,0.982648401826484,365,360,8760,8639,0.9861872146118722,364,363,8760,8659,0.9884703196347032,365,364
36038010_10_49,36,38,10,2020-01-01T01:00:00Z,2023-12-30T01:00:00Z,35064,34066,0.9715377595254392,4,97,1416,8784,8552,0.9735883424408015,362,357,8760,8533,0.9740867579908675,362,356,8760,8486,0.9687214611872146,362,350,8760,8495,0.9697488584474886,362,353
36041001_10_47,36,41,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34237,0.9764145562400183,4,340,1434,8784,8665,0.9864526411657559,366,362,8760,8635,0.985730593607306,365,363,8760,8325,0.9503424657534246,352,349,8760,8612,0.9831050228310503,364,360
36057019_10_49,36,57,19,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34235,0.976357517681953,4,82,1430,8784,8602,0.9792805100182149,364,362,8760,8492,0.9694063926940639,363,353,8760,8568,0.9780821917808219,365,356,8760,8573,0.9786529680365297,363,359
36057022_10_47,36,57,22,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34466,0.9829454711384896,4,96,1442,8784,8700,0.9904371584699454,366,365,8760,8617,0.983675799086758,363,360,8760,8580,0.9794520547945206,361,359,8760,8569,0.9781963470319635,365,358
36057026_10_49,36,57,26,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34055,0.9712240474560803,4,147,1417,8784,8330,0.9483151183970856,359,343,8760,8471,0.9670091324200913,361,354,8760,8639,0.9861872146118722,365,360,8760,8615,0.9834474885844748,365,360
37177001_10_49,37,177,1,2021-02-16T13:00:00Z,2024-01-01T00:00:00Z,35064,15303,0.43643052703627655,2,9900,640,8784,0,0.0,0,0,8760,7576,0.8648401826484018,319,316,8760,0,0.0,0,0,8760,7727,0.8820776255707763,332,324
37274010_10_49,37,274,10,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34764,0.9914442162902122,4,38,1455,8784,8709,0.9914617486338798,366,364,8760,8665,0.9891552511415526,364,363,8760,8707,0.9939497716894977,365,365,8760,8683,0.9912100456621005,365,363
37274011_10_49,37,274,11,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34541,0.9850844170659365,4,92,1446,8784,8561,0.9746129326047359,362,359,8760,8668,0.9894977168949771,364,363,8760,8700,0.9931506849315068,365,365,8760,8612,0.9831050228310503,364,359
38004001_10_49,38,4,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33261,0.9485797399041752,4,148,1381,8784,7942,0.904143897996357,348,325,8760,8406,0.9595890410958904,361,351,8760,8454,0.9650684931506849,361,352,8760,8459,0.9656392694063927,357,353
38005001_10_46,38,5,1,2020-01-01T01:00:00Z,2023-12-30T00:00:00Z,35064,33920,0.9673739447866758,4,78,1411,8784,8463,0.9634562841530054,361,353,8760,8497,0.9699771689497717,362,352,8760,8513,0.9718036529680365,360,355,8760,8447,0.9642694063926941,362,351
38006001_10_46,38,6,1,2020-01-01T01:00:00Z,2023-12-30T00:00:00Z,35064,34311,0.9785249828884326,4,77,1432,8784,8654,0.9852003642987249,364,361,8760,8622,0.9842465753424657,363,361,8760,8409,0.959931506849315,358,349,8760,8626,0.984703196347032,363,361
38006002_10_46,38,6,2,2020-01-01T01:00:00Z,2023-01-01T00:00:00Z,35064,25733,0.7338866073465663,3,8760,1070,8784,8630,0.9824681238615665,364,361,8760,8620,0.9840182648401826,363,360,8760,8483,0.9683789954337899,361,349,8760,0,0.0,0,0
38006003_10_46,38,6,3,2020-01-01T01:00:00Z,2023-12-30T00:00:00Z,35064,34239,0.9764715947980835,4,146,1429,8784,8538,0.9719945355191257,361,355,8760,8605,0.9823059360730594,363,358,8760,8493,0.9695205479452055,360,353,8760,8603,0.9820776255707763,363,363
38008001_10_49,38,8,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33973,0.968885466575405,4,144,1417,8784,8624,0.9817850637522769,364,360,8760,8548,0.9757990867579909,363,356,8760,8348,0.9529680365296803,354,349,8760,8453,0.9649543378995433,362,352
38009001_10_49,38,9,1,2021-03-19T16:00:00Z,2024-01-01T00:00:00Z,35064,23760,0.6776180698151951,3,10647,992,8784,0,0.0,0,0,8760,6810,0.7773972602739726,288,285,8760,8257,0.9425799086757991,351,342,8760,8693,0.992351598173516,365,365
38011004_10_49,38,11,4,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34223,0.9760152863335615,4,76,1417,8784,8665,0.9864526411657559,366,360,8760,8618,0.9837899543378995,363,359,8760,8604,0.9821917808219178,363,358,8760,8336,0.9515981735159817,359,340
38011005_10_49,38,11,5,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34425,0.981776180698152,4,77,1432,8784,8630,0.9824681238615665,364,359,8760,8632,0.9853881278538813,363,360,8760,8569,0.9781963470319635,362,356,8760,8594,0.9810502283105023,363,357
38011006_10_A,38,11,6,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34261,0.9770990189368013,4,80,1424,8784,8687,0.9889571948998178,366,360,8760,8554,0.9764840182648402,361,356,8760,8566,0.9778538812785388,362,357,8760,8454,0.9650684931506849,360,351
38011007_10_49,38,11,7,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34069,0.971623317362537,4,98,1421,8784,8557,0.9741575591985429,364,357,8760,8506,0.9710045662100457,362,355,8760,8557,0.9768264840182649,362,357,8760,8449,0.9644977168949772,360,352
38017001_10_46,38,17,1,2020-01-01T01:00:00Z,2023-12-30T00:00:00Z,35064,34278,0.9775838466803559,4,78,1428,8784,8586,0.9774590163934426,364,358,8760,8583,0.9797945205479452,363,358,8760,8618,0.9837899543378995,362,360,8760,8491,0.9692922374429224,363,352
38017002_10_46,38,17,2,2020-01-01T01:00:00Z,2023-12-30T00:00:00Z,35064,34480,0.9833447410449464,4,77,1441,8784,8619,0.9812158469945356,364,359,8760,8646,0.986986301369863,363,361,8760,8570,0.978310502283105,360,358,8760,8645,0.9868721461187214,363,363
38017003_10_46,38,17,3,2020-01-01T01:00:00Z,2023-12-30T00:00:00Z,35064,34185,0.9749315537303217,4,78,1425,8784,8342,0.9496812386156649,358,344,8760,8624,0.9844748858447488,363,359,8760,8594,0.9810502283105023,362,359,8760,8625,0.9845890410958904,363,363
38024001_10_46,38,24,1,2021-09-23T14:00:00Z,2021-12-31T23:00:00Z,35064,2291,0.06533766826374629,1,17521,95,8784,0,0.0,0,0,8760,2291,0.2615296803652968,97,95,8760,0,0.0,0,0,8760,0,0.0,0,0
38031001_10_49,38,31,1,2020-01-01T02:00:00Z,2024-01-01T00:00:00Z,35064,24951,0.7115845311430528,4,9126,1043,8784,817,0.09301001821493625,35,34,8760,6916,0.7894977168949772,292,289,8760,8581,0.9795662100456621,362,359,8760,8637,0.9859589041095891,362,361
38033001_10_49,38,33,1,2020-01-01T02:00:00Z,2024-01-01T00:00:00Z,35064,32634,0.9306981519507187,4,122,1330,8784,8026,0.9137067395264117,351,326,8760,8145,0.9297945205479452,357,329,8760,8192,0.9351598173515981,359,333,8760,8271,0.9441780821917808,359,342
38036001_10_49,38,36,1,2020-01-01T02:00:00Z,2024-01-01T00:00:00Z,35064,32593,0.929528861510381,4,504,1353,8784,8047,0.9160974499089253,353,327,8760,7691,0.8779680365296804,326,321,8760,8355,0.9537671232876712,356,348,8760,8500,0.9703196347031964,360,357
38036002_10_49,38,36,2,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34420,0.9816335843029889,4,84,1435,8784,8641,0.9837204007285975,366,359,8760,8630,0.9851598173515982,363,361,8760,8676,0.9904109589041096,364,361,8760,8473,0.9672374429223745,361,354
38037001_10_49,38,37,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34014,0.9700547570157426,4,168,1418,8784,8546,0.9729052823315119,360,357,8760,8550,0.976027397260274,363,356,8760,8365,0.9549086757990868,354,348,8760,8553,0.9763698630136987,362,357
38038010_10_49,38,38,10,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,25724,0.7336299338352726,4,3255,1066,8784,8457,0.9627732240437158,362,352,8760,5076,0.5794520547945206,220,209,8760,3849,0.43938356164383563,169,158,8760,8342,0.9522831050228311,353,347
38038012_10_46,38,38,12,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33610,0.9585329682865618,4,194,1401,8784,8373,0.9532103825136612,359,349,8760,8619,0.9839041095890411,364,361,8760,8271,0.9441780821917808,361,346,8760,8347,0.9528538812785388,363,345
38038021_10_49,38,38,21,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33778,0.9633242071640429,4,196,1406,8784,8169,0.9299863387978142,356,336,8760,8600,0.9817351598173516,363,358,8760,8466,0.9664383561643836,365,354,8760,8543,0.9752283105022831,362,358
38038022_10_46,38,38,22,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,31757,0.9056867442391057,4,448,1317,8784,8167,0.9297586520947176,347,341,8760,7133,0.8142694063926941,319,290,8760,8244,0.9410958904109589,357,345,8760,8213,0.9375570776255707,348,341
38038023_10_49,38,38,23,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33340,0.9508327629477527,4,216,1386,8784,8411,0.9575364298724954,361,350,8760,8137,0.9288812785388127,347,339,8760,8279,0.9450913242009132,357,342,8760,8513,0.9718036529680365,361,355
38038024_10_49,38,38,24,2020-04-15T20:00:00Z,2024-01-01T00:00:00Z,35064,28940,0.825347935204198,4,2539,1198,8784,5989,0.6818078324225865,257,247,8760,8007,0.9140410958904109,347,333,8760,8391,0.9578767123287671,358,349,8760,6553,0.7480593607305936,282,269
38038025_10_46,38,38,25,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33549,0.9567932922655715,4,556,1398,8784,8075,0.9192850637522769,342,336,8760,8666,0.9892694063926941,364,363,8760,8296,0.9470319634703196,357,346,8760,8512,0.971689497716895,363,353
38038026_10_46,38,38,26,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,31944,0.9110198494182067,4,555,1327,8784,8067,0.9183743169398907,343,337,8760,8655,0.988013698630137,364,360,8760,7189,0.820662100456621,319,296,8760,8033,0.9170091324200913,341,334
38038027_10_49,38,38,27,2020-04-03T13:00:00Z,2024-01-01T00:00:00Z,35064,31483,0.8978724617841661,4,2244,1307,8784,6173,0.7027550091074681,266,254,8760,8619,0.9839041095890411,365,360,8760,8360,0.954337899543379,357,345,8760,8331,0.951027397260274,352,348
38048001_10_49,38,48,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,31684,0.9036048368697239,4,609,1309,8784,7830,0.8913934426229508,354,323,8760,7525,0.8590182648401826,340,305,8760,7722,0.8815068493150685,335,319,8760,8607,0.9825342465753425,365,362
39008001_10_49,39,8,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34803,0.9925564681724846,4,25,1446,8784,8694,0.9897540983606558,366,361,8760,8704,0.993607305936073,365,361,8760,8686,0.9915525114155251,365,361,8760,8719,0.9953196347031964,365,363
39016003_10_49,39,16,3,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34493,0.9837154916723705,4,47,1428,8784,8682,0.9883879781420765,365,360,8760,8544,0.9753424657534246,363,351,8760,8599,0.98162100456621,364,357,8760,8668,0.9894977168949771,365,360
39020001_10_49,39,20,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34108,0.9727355692448095,4,81,1413,8784,8565,0.975068306010929,365,354,8760,8485,0.968607305936073,361,350,8760,8476,0.9675799086757991,362,354,8760,8582,0.9796803652968037,363,355
39025001_10_49,39,25,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34131,0.9733915126625599,4,70,1406,8784,8516,0.9694899817850637,366,347,8760,8565,0.9777397260273972,363,351,8760,8609,0.9827625570776256,365,357,8760,8441,0.9635844748858448,361,351
39059001_10_49,39,59,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34591,0.9865103810175678,4,48,1427,8784,8687,0.9889571948998178,365,359,8760,8732,0.9968036529680365,365,363,8760,8751,0.998972602739726,365,365,8760,8421,0.9613013698630137,360,340
39075005_10_49,39,75,5,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34682,0.9891056354095369,4,48,1439,8784,8735,0.9944216757741348,366,362,8760,8595,0.9811643835616438,363,354,8760,8682,0.9910958904109589,364,361,8760,8670,0.9897260273972602,364,362
39075006_10_49,39,75,6,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34517,0.9843999543691535,4,141,1430,8784,8716,0.9922586520947176,366,362,8760,8713,0.9946347031963471,365,362,8760,8678,0.9906392694063927,365,359,8760,8410,0.9600456621004566,358,347
39086001_10_49,39,86,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34393,0.9808635637691079,4,74,1429,8784,8585,0.9773451730418944,364,354,8760,8573,0.9786529680365297,364,356,8760,8591,0.9807077625570776,365,360,8760,8644,0.9867579908675799,363,359
39087003_10_49,39,87,3,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34191,0.9751026694045175,4,142,1412,8784,8517,0.969603825136612,363,349,8760,8613,0.9832191780821918,363,356,8760,8595,0.9811643835616438,364,357,8760,8466,0.9664383561643836,358,350
39087004_10_49,39,87,4,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34400,0.9810631987223363,4,239,1419,8784,8433,0.9600409836065574,355,349,8760,8613,0.9832191780821918,364,355,8760,8711,0.994406392694064,365,361,8760,8643,0.9866438356164383,365,354
39087005_10_49,39,87,5,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34757,0.9912445813369838,4,33,1440,8784,8709,0.9914617486338798,366,361,8760,8700,0.9931506849315068,365,360,8760,8617,0.983675799086758,364,356,8760,8731,0.996689497716895,365,363
40194002_10_49,40,194,2,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34665,0.9886208076659821,4,81,1449,8784,8710,0.9915755919854281,365,364,8760,8713,0.9946347031963471,365,365,8760,8600,0.9817351598173516,363,359,8760,8642,0.9865296803652968,364,361
41004006_10_49,41,4,6,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33415,0.9529717088751997,4,126,1402,8784,8261,0.9404599271402551,362,345,8760,8286,0.9458904109589041,361,347,8760,8469,0.9667808219178082,361,356,8760,8399,0.9587899543378996,365,354
41049001_10_49,41,49,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33199,0.9468115446041524,4,159,1371,8784,8329,0.9482012750455373,358,346,8760,8663,0.9889269406392694,365,361,8760,8032,0.9168949771689497,348,328,8760,8175,0.9332191780821918,353,336
41059001_10_49,41,59,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,31653,0.9027207392197125,4,1594,1325,8784,7933,0.9031193078324226,340,329,8760,6568,0.7497716894977169,281,276,8760,8485,0.968607305936073,362,355,8760,8667,0.9893835616438356,365,365
41088001_10_49,41,88,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,31723,0.9047170887519963,4,268,1306,8784,8285,0.9431921675774135,355,343,8760,7764,0.8863013698630137,339,322,8760,8064,0.9205479452054794,353,332,8760,7610,0.8687214611872146,337,309
41091009_10_49,41,91,9,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33205,0.9469826602783482,4,292,1391,8784,7738,0.88091985428051,343,327,8760,8552,0.9762557077625571,363,357,8760,8715,0.9948630136986302,365,365,8760,8200,0.9360730593607306,347,342
41091015_10_49,41,91,15,2020-01-01T01:00:00Z,2023-12-31T23:00:00Z,35064,31455,0.8970739219712526,4,1260,1307,8784,8589,0.9778005464480874,361,359,8760,6166,0.7038812785388128,269,254,8760,8211,0.9373287671232877,358,342,8760,8489,0.9690639269406393,364,352
41091016_10_49,41,91,16,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34817,0.9929557380789413,4,66,1451,8784,8698,0.9902094717668488,365,363,8760,8717,0.9950913242009133,365,363,8760,8681,0.9909817351598174,364,361,8760,8721,0.9955479452054794,365,364
41091018_10_49,41,91,18,2021-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,25618,0.7306068902578143,3,8784,1065,8784,0,0.0,0,0,8760,8249,0.9416666666666667,357,339,8760,8668,0.9894977168949771,364,363,8760,8701,0.9932648401826484,365,363
42124001_10_49,42,124,1,2021-02-11T12:00:00Z,2024-01-01T00:00:00Z,35064,15184,0.43303673283139404,2,9779,629,8784,0,0.0,0,0,8760,7550,0.8618721461187214,322,313,8760,0,0.0,0,0,8760,7634,0.8714611872146119,325,316
42173001_10_49,42,173,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34607,0.9869666894820899,4,141,1445,8784,8749,0.9960154826958105,366,366,8760,8528,0.9735159817351599,360,355,8760,8713,0.9946347031963471,365,365,8760,8617,0.983675799086758,363,359
43123005_10_47,43,123,5,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33694,0.9609285877253023,4,134,1396,8784,8317,0.9468351548269581,360,343,8760,8299,0.9473744292237443,358,343,8760,8439,0.9633561643835616,358,349,8760,8639,0.9861872146118722,365,361
45081004_10_49,45,81,4,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33016,0.9415925165411818,4,227,1370,8784,8392,0.9553734061930783,359,350,8760,8295,0.946917808219178,353,344,8760,7987,0.9117579908675799,340,330,8760,8342,0.9522831050228311,354,346
45165003_10_49,45,165,3,2020-01-01T01:00:00Z,2021-11-08T14:00:00Z,35064,15763,0.4495493953912845,2,18802,654,8784,8495,0.9670992714025501,361,353,8760,7268,0.8296803652968037,307,301,8760,0,0.0,0,0,8760,0,0.0,0,0
45165004_10_49,45,165,4,2021-11-12T01:00:00Z,2024-01-01T00:00:00Z,35064,18155,0.5177675108373261,3,16344,752,8784,0,0.0,0,0,8760,1082,0.12351598173515982,47,43,8760,8640,0.9863013698630136,363,361,8760,8433,0.9626712328767123,359,348
45168002_10_49,45,168,2,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33147,0.9453285420944558,4,240,1368,8784,8366,0.9524134790528234,359,345,8760,8379,0.9565068493150685,355,347,8760,8336,0.9515981735159817,355,344,8760,8066,0.9207762557077626,343,332
45200001_10_49,45,200,1,2021-11-18T01:00:00Z,2024-01-01T00:00:00Z,35064,18311,0.5222165183664157,3,16488,761,8784,0,0.0,0,0,8760,1052,0.12009132420091324,44,44,8760,8681,0.9909817351598174,365,361,8760,8578,0.9792237442922375,363,356
46010001_10_46,46,10,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,31514,0.8987565594341775,4,254,1266,8784,7587,0.8637295081967213,339,303,8760,7744,0.8840182648401826,339,312,8760,7922,0.904337899543379,347,318,8760,8261,0.9430365296803653,358,333
46028001_10_46,46,28,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,31064,0.8859228838694958,4,1710,1269,8784,7892,0.8984517304189436,344,319,8760,8405,0.9594748858447488,355,349,8760,6843,0.7811643835616439,290,282,8760,7924,0.9045662100456621,340,319
46062001_10_46,46,62,1,2020-01-07T14:00:00Z,2024-01-01T00:00:00Z,35064,9763,0.27843372119552817,4,4565,388,8784,1851,0.210724043715847,81,74,8760,2190,0.25,98,87,8760,2777,0.3170091324200913,120,113,8760,2945,0.3361872146118721,131,114
46077006_10_46,46,77,6,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,16428,0.46851471594798083,3,18021,680,8784,8290,0.9437613843351548,356,343,8760,2279,0.26015981735159815,97,94,8760,0,0.0,0,0,8760,5859,0.6688356164383562,247,243
46095001_10_46,46,95,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33425,0.9532569016655259,4,169,1392,8784,8220,0.9357923497267759,349,340,8760,7949,0.9074200913242009,342,330,8760,8549,0.9759132420091324,360,357,8760,8707,0.9939497716894977,365,365
46102002_10_46,46,102,2,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34062,0.9714236824093087,4,196,1416,8784,8364,0.9521857923497268,356,347,8760,8631,0.9852739726027397,365,357,8760,8583,0.9797945205479452,361,358,8760,8484,0.9684931506849315,358,354
46184002_10_46,46,184,2,2020-02-04T14:00:00Z,2023-11-15T07:00:00Z,35064,9552,0.2724161533196441,4,3342,376,8784,2025,0.2305327868852459,88,82,8760,1956,0.2232876712328767,94,72,8760,2854,0.32579908675799085,127,112,8760,2717,0.3101598173515982,118,110
46220003_10_46,46,220,3,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33124,0.9446725986767055,4,296,1375,8784,8200,0.9335154826958105,345,341,8760,8582,0.9796803652968037,361,358,8760,7913,0.903310502283105,334,327,8760,8429,0.9622146118721461,355,349
46220010_10_46,46,220,10,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34403,0.9811487565594342,4,91,1425,8784,8618,0.9811020036429873,361,356,8760,8517,0.9722602739726027,359,353,8760,8596,0.9812785388127854,361,356,8760,8672,0.9899543378995433,365,360
46244003_10_46,46,244,3,2021-12-01T12:00:00Z,2023-03-01T04:00:00Z,35064,8508,0.24264202600958248,3,16811,353,8784,0,0.0,0,0,8760,708,0.08082191780821918,30,29,8760,6405,0.7311643835616438,273,266,8760,1395,0.15924657534246575,60,58
46250030_10_46,46,250,30,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34437,0.9821184120465435,4,168,1431,8784,8569,0.975523679417122,362,353,8760,8537,0.9745433789954338,360,355,8760,8577,0.9791095890410959,358,358,8760,8754,0.9993150684931507,365,365
46250046_10_46,46,250,46,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,32866,0.9373146246862879,4,522,1362,8784,8401,0.9563979963570127,356,347,8760,7998,0.913013698630137,339,332,8760,8107,0.9254566210045662,342,335,8760,8360,0.954337899543379,356,348
46250047_10_46,46,250,47,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33117,0.9444729637234771,4,609,1379,8784,8359,0.9516165755919854,351,347,8760,7815,0.8921232876712328,329,326,8760,8294,0.9468036529680365,349,346,8760,8649,0.9873287671232877,364,360
46250048_10_46,46,250,48,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,33529,0.956222906684919,4,563,1393,8784,8569,0.975523679417122,362,354,8760,8733,0.9969178082191781,365,365,8760,8077,0.9220319634703197,340,336,8760,8150,0.930365296803653,344,338
46250054_10_46,46,250,54,2021-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,24688,0.704083960757472,3,8784,1016,8784,0,0.0,0,0,8760,7846,0.895662100456621,338,322,8760,8439,0.9633561643835616,358,350,8760,8403,0.9592465753424657,359,344
46250055_10_46,46,250,55,2023-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,8690,0.2478325347935204,1,26304,361,8784,0,0.0,0,0,8760,0,0.0,0,0,8760,0,0.0,0,0,8760,8690,0.9920091324200914,365,361
46256001_10_46,46,256,1,2020-01-02T11:00:00Z,2023-12-12T06:00:00Z,35064,10163,0.2898414328085786,4,4879,408,8784,2362,0.2688979963570127,104,97,8760,2602,0.2970319634703196,118,103,8760,2662,0.3038812785388128,119,106,8760,2537,0.2896118721461187,113,102
46258001_10_46,46,258,1,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,34003,0.9697410449463838,4,113,1403,8784,8275,0.9420537340619308,357,333,8760,8515,0.9720319634703196,360,357,8760,8699,0.9930365296803653,365,362,8760,8514,0.9719178082191781,363,351
47085003_10_49,47,85,3,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,30917,0.8817305498516997,4,1940,1289,8784,8652,0.9849726775956285,366,360,8760,8691,0.9921232876712329,365,365,8760,8305,0.9480593607305936,352,346,8760,5269,0.6014840182648402,225,218
47186023_10_49,47,186,23,2021-01-01T01:00:00Z,2023-01-01T00:00:00Z,35064,17152,0.4891626739676021,2,8784,712,8784,0,0.0,0,0,8760,8610,0.9828767123287672,365,357,8760,8542,0.9751141552511415,363,355,8760,0,0.0,0,0
47186024_10_49,47,186,24,2021-01-01T01:00:00Z,2023-01-01T00:00:00Z,35064,16677,0.4756160164271047,2,8784,682,8784,0,0.0,0,0,8760,8256,0.9424657534246575,359,335,8760,8421,0.9613013698630137,360,347,8760,0,0.0,0,0
47186027_10_49,47,186,27,2020-01-01T01:00:00Z,2024-01-01T00:00:00Z,35064,32092,0.9152407027150353,4,1225,1345,8784,7754,0.8827413479052824,337,318,8760,8438,0.9632420091324201,365,358,8760,8439,0.9633561643835616,361,358,8760,7461,0.8517123287671233,315,311
