station_id,condition,fold,origin,target_time,horizon,reason
21055007_10_49,lags_only,19,2022-12-25,2022-12-30,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-25,2022-12-31,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-25,2023-01-01,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-26,2022-12-27,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-26,2022-12-28,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-26,2022-12-29,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-26,2022-12-30,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-26,2022-12-31,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-26,2023-01-01,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,19,2022-12-26,2023-01-02,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-07,2023-01-08,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-07,2023-01-09,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-07,2023-01-10,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-07,2023-01-11,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-07,2023-01-12,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-07,2023-01-13,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-07,2023-01-14,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-08,2023-01-09,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-08,2023-01-10,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-08,2023-01-11,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-08,2023-01-12,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-08,2023-01-13,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-08,2023-01-14,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-08,2023-01-15,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-09,2023-01-10,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-09,2023-01-11,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-09,2023-01-12,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-09,2023-01-13,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-09,2023-01-14,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-09,2023-01-15,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-09,2023-01-16,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-10,2023-01-11,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-10,2023-01-12,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-10,2023-01-13,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-10,2023-01-14,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-10,2023-01-15,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-10,2023-01-16,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-10,2023-01-17,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-11,2023-01-12,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-11,2023-01-13,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-11,2023-01-14,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-11,2023-01-15,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-11,2023-01-16,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-11,2023-01-17,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-11,2023-01-18,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-12,2023-01-13,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-12,2023-01-14,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-12,2023-01-15,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-12,2023-01-16,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-12,2023-01-17,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-12,2023-01-18,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-12,2023-01-19,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-13,2023-01-14,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-13,2023-01-15,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-13,2023-01-16,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-13,2023-01-17,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-13,2023-01-18,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-13,2023-01-19,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-13,2023-01-20,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-14,2023-01-15,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-14,2023-01-16,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-14,2023-01-17,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-14,2023-01-18,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-14,2023-01-19,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-14,2023-01-20,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-14,2023-01-21,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-15,2023-01-16,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-15,2023-01-17,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-15,2023-01-18,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-15,2023-01-19,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-15,2023-01-20,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-15,2023-01-21,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-15,2023-01-22,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-16,2023-01-17,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-16,2023-01-18,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-16,2023-01-19,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-16,2023-01-20,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-16,2023-01-21,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-16,2023-01-22,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-16,2023-01-23,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-17,2023-01-18,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-17,2023-01-19,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-17,2023-01-20,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-17,2023-01-21,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-17,2023-01-22,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-17,2023-01-23,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-17,2023-01-24,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-18,2023-01-19,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-18,2023-01-20,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-18,2023-01-21,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-18,2023-01-22,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-18,2023-01-23,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-18,2023-01-24,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-18,2023-01-25,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-19,2023-01-20,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-19,2023-01-21,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-19,2023-01-22,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-19,2023-01-23,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-19,2023-01-24,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-19,2023-01-25,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-19,2023-01-26,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-20,2023-01-21,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-20,2023-01-22,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-20,2023-01-23,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-20,2023-01-24,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-20,2023-01-25,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-20,2023-01-26,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-20,2023-01-27,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-21,2023-01-22,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-21,2023-01-23,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-21,2023-01-24,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-21,2023-01-25,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-21,2023-01-26,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-21,2023-01-27,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-21,2023-01-28,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-22,2023-01-23,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-22,2023-01-24,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-22,2023-01-25,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-22,2023-01-26,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-22,2023-01-27,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-22,2023-01-28,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-22,2023-01-29,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-23,2023-01-24,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-23,2023-01-25,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-23,2023-01-26,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-23,2023-01-27,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-23,2023-01-28,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-23,2023-01-29,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-23,2023-01-30,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-24,2023-01-25,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-24,2023-01-26,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-24,2023-01-27,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-24,2023-01-28,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-24,2023-01-29,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-24,2023-01-30,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-24,2023-01-31,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-25,2023-01-26,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-25,2023-01-27,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-25,2023-01-28,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-25,2023-01-29,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-25,2023-01-30,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-25,2023-01-31,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-25,2023-02-01,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-26,2023-01-27,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-26,2023-01-28,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-26,2023-01-29,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-26,2023-01-30,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-26,2023-01-31,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-26,2023-02-01,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-26,2023-02-02,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-27,2023-01-28,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-27,2023-01-29,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-27,2023-01-30,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-27,2023-01-31,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-27,2023-02-01,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-27,2023-02-02,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-27,2023-02-03,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-28,2023-01-29,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-28,2023-01-30,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-28,2023-01-31,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-28,2023-02-01,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-28,2023-02-02,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-28,2023-02-03,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-28,2023-02-04,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-29,2023-01-30,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-29,2023-01-31,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-29,2023-02-01,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-29,2023-02-02,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-29,2023-02-03,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-29,2023-02-04,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-29,2023-02-05,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-30,2023-01-31,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-30,2023-02-01,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-30,2023-02-02,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-30,2023-02-03,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-30,2023-02-04,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-30,2023-02-05,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-30,2023-02-06,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-31,2023-02-01,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-31,2023-02-02,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-31,2023-02-03,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-31,2023-02-04,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-31,2023-02-05,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-31,2023-02-06,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-01-31,2023-02-07,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-02-01,2023-02-02,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-02-01,2023-02-03,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-02-01,2023-02-04,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-02-01,2023-02-05,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-02-01,2023-02-06,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-02-01,2023-02-07,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,20,2023-02-01,2023-02-08,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-02,2023-02-03,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-02,2023-02-04,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-02,2023-02-05,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-02,2023-02-06,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-02,2023-02-07,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-02,2023-02-08,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-02,2023-02-09,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-03,2023-02-04,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-03,2023-02-05,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-03,2023-02-06,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-03,2023-02-07,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-03,2023-02-08,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-03,2023-02-09,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-03,2023-02-10,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-04,2023-02-05,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-04,2023-02-06,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-04,2023-02-07,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-04,2023-02-08,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-04,2023-02-09,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-04,2023-02-10,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-04,2023-02-11,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-05,2023-02-06,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-05,2023-02-07,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-05,2023-02-08,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-05,2023-02-09,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-05,2023-02-10,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-05,2023-02-11,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-05,2023-02-12,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-06,2023-02-07,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-06,2023-02-08,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-06,2023-02-09,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-06,2023-02-10,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-06,2023-02-11,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-06,2023-02-12,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-06,2023-02-13,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-07,2023-02-08,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-07,2023-02-09,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-07,2023-02-10,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-07,2023-02-11,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-07,2023-02-12,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-07,2023-02-13,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-07,2023-02-14,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-08,2023-02-09,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-08,2023-02-10,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-08,2023-02-11,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-08,2023-02-12,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-08,2023-02-13,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-08,2023-02-14,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-08,2023-02-15,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-09,2023-02-10,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-09,2023-02-11,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-09,2023-02-12,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-09,2023-02-13,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-09,2023-02-14,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-09,2023-02-15,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-09,2023-02-16,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-10,2023-02-11,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-10,2023-02-12,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-10,2023-02-13,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-10,2023-02-14,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-10,2023-02-15,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-10,2023-02-16,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-10,2023-02-17,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-11,2023-02-12,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-11,2023-02-13,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-11,2023-02-14,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-11,2023-02-15,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-11,2023-02-16,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-11,2023-02-17,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-11,2023-02-18,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-12,2023-02-13,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-12,2023-02-14,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-12,2023-02-15,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-12,2023-02-16,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-12,2023-02-17,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-12,2023-02-18,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-12,2023-02-19,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-13,2023-02-14,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-13,2023-02-15,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-13,2023-02-16,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-13,2023-02-17,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-13,2023-02-18,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-13,2023-02-19,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-13,2023-02-20,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-14,2023-02-15,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-14,2023-02-16,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-14,2023-02-17,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-14,2023-02-18,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-14,2023-02-19,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-14,2023-02-20,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-14,2023-02-21,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-15,2023-02-16,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-15,2023-02-17,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-15,2023-02-18,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-15,2023-02-19,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-15,2023-02-20,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-15,2023-02-21,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-15,2023-02-22,7,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-16,2023-02-17,1,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-16,2023-02-18,2,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-16,2023-02-19,3,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-16,2023-02-20,4,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-16,2023-02-21,5,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-16,2023-02-22,6,historical_nan_block_numbering_divergence
21055007_10_49,lags_only,21,2023-02-16,2023-02-23,7,historical_nan_block_numbering_divergence
