station_id,model,horizon,skill,alpha,recall_p75,dm_significant,station_type,rule_a_rc,rule_b_rc,decision_change_rc,reason_rc
22125001_10_M,hgb_direct,7,0.2269217096230159,0.0836911235755352,0.0808823529411764,True,Urban/Traffic,True,False,True,both
22125001_10_M,ridge_direct,1,0.0899913882371304,0.4947090084535672,0.6140776699029126,True,Urban/Traffic,True,False,True,collapse_only
22125001_10_M,ridge_direct,2,0.1625051073504467,0.1926319858321604,0.295843520782396,True,Urban/Traffic,True,False,True,collapse_only
22125001_10_M,ridge_direct,3,0.1982633813027889,0.1053565420650167,0.1397058823529411,True,Urban/Traffic,True,False,True,both
22125001_10_M,ridge_direct,4,0.2253165049660748,0.0632921131551645,0.0759803921568627,True,Urban/Traffic,True,False,True,both
22125001_10_M,ridge_direct,5,0.2363710388763534,0.0391294359120388,0.0440097799511002,True,Urban/Traffic,True,False,True,both
22125001_10_M,ridge_direct,6,0.2426977596252166,0.0275201542836734,0.0342298288508557,True,Urban/Traffic,True,False,True,both
22125001_10_M,ridge_direct,7,0.2484886052354199,0.0240964653584172,0.0196078431372549,True,Urban/Traffic,True,False,True,both
22125001_10_M,sarima,1,0.0811923919386752,0.574150209152127,0.6304347826086957,False,Urban/Traffic,False,False,False,n/a
22125001_10_M,sarima,2,0.1587614133554286,0.2660492234066146,0.3333333333333333,False,Urban/Traffic,False,False,False,n/a
22125001_10_M,sarima,3,0.1794296071239648,0.1449874713767845,0.2127659574468085,True,Urban/Traffic,True,False,True,collapse_only
22125001_10_M,sarima,4,0.2298152657230086,0.0559295031790735,0.0851063829787234,True,Urban/Traffic,True,False,True,both
22125001_10_M,sarima,5,0.3339968187699137,0.0490197138362109,0.0512820512820512,True,Urban/Traffic,True,False,True,both
22125001_10_M,sarima,6,0.3371266868999995,0.0305963277156596,0.0666666666666666,True,Urban/Traffic,True,False,True,both
22125001_10_M,sarima,7,0.2416453535293454,0.0311635816101488,0.0204081632653061,True,Urban/Traffic,True,False,True,both
22125001_10_M,seasonal_naive,1,-0.6219167266933707,1.0089158549297432,0.3349514563106796,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,seasonal_naive,2,-0.2185080380855206,1.0031998683691996,0.3325183374083129,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,seasonal_naive,3,-0.1100061131073608,1.0217641125071335,0.3357843137254901,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,seasonal_naive,4,-0.042653666784745,1.0096249978419385,0.3431372549019608,False,Urban/Traffic,False,False,False,n/a
22125001_10_M,seasonal_naive,5,-0.0167514406296003,1.0082847449434178,0.3520782396088019,False,Urban/Traffic,False,False,False,n/a
22125001_10_M,seasonal_naive,6,-0.0063009753792186,1.01311059664435,0.3545232273838631,False,Urban/Traffic,False,False,False,n/a
22125001_10_M,seasonal_naive,7,0.0,1.014252454196186,0.3529411764705882,False,Urban/Traffic,False,False,False,n/a
22125001_10_M,stl_ridge_direct,1,-1.6566203307545484,1.7691529178559249,0.9781553398058253,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,stl_ridge_direct,2,-1.016607839183413,1.581823452074154,0.9657701711491442,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,stl_ridge_direct,3,-0.8352210916413987,1.5032139478641224,0.9509803921568628,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,stl_ridge_direct,4,-0.7125130310509078,1.4017498357595457,0.9534313725490196,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,stl_ridge_direct,5,-0.6582253557761379,1.3168979002075991,0.9584352078239609,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,stl_ridge_direct,6,-0.6349028276566269,1.2540037402205562,0.9584352078239609,True,Urban/Traffic,False,False,False,n/a
22125001_10_M,stl_ridge_direct,7,-0.6188295002731432,1.2146075508045262,0.9632352941176472,True,Urban/Traffic,False,False,False,n/a
44013007_10_M,hgb_direct,1,0.1775177996783613,0.2549308919802796,0.4820627802690583,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,hgb_direct,2,0.255330757399563,0.1790067720440561,0.3431151241534989,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,hgb_direct,3,0.2812110307095371,0.1722648621392002,0.3438914027149321,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,hgb_direct,4,0.3031680632945924,0.1639615075882175,0.3066361556064073,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,hgb_direct,5,0.308210842418793,0.1525465858102478,0.2702078521939954,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,hgb_direct,6,0.24511340003398,0.1567231404507468,0.2651162790697674,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,hgb_direct,7,0.1973628481456341,0.1549100925947006,0.2976744186046511,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,ridge_direct,1,0.1752973486195908,0.2217177026388803,0.4237668161434977,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,ridge_direct,2,0.2664130977185105,0.1072560413397015,0.2505643340857788,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,ridge_direct,3,0.2881627091350546,0.1066452379078153,0.2375565610859728,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,ridge_direct,4,0.3088733708188462,0.1039998472269582,0.2242562929061785,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,ridge_direct,5,0.3129306888179469,0.0990128220275772,0.2124711316397228,True,Urban/Industrial,True,False,True,collapse_only
44013007_10_M,ridge_direct,6,0.2493738878694332,0.0962317811370601,0.1930232558139535,True,Urban/Industrial,True,False,True,both
44013007_10_M,ridge_direct,7,0.197585292614929,0.0954568783902243,0.1953488372093023,True,Urban/Industrial,True,False,True,both
44013007_10_M,sarima,1,0.2827535876450319,0.3160887131912814,0.2894736842105263,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,sarima,2,0.2498636860340478,0.169327974852276,0.2888888888888888,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,sarima,3,0.2254989150616876,0.0951125746527263,0.25,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,sarima,4,0.3456940523163669,0.1292207512102377,0.2553191489361702,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,sarima,5,0.4255155230163081,0.1727053594917063,0.1142857142857142,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,sarima,6,0.3727806481608267,0.1473892809312945,0.0,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,sarima,7,0.2950720028002277,0.2247738108580405,0.119047619047619,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,seasonal_naive,1,-0.104380397576949,0.9561430660924822,0.3699551569506726,True,Urban/Industrial,False,False,False,n/a
44013007_10_M,seasonal_naive,2,0.0812794304513576,0.9562178400490232,0.3747178329571106,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,seasonal_naive,3,0.1146749843368366,0.958138617666905,0.3800904977375565,True,Urban/Industrial,True,True,False,no_change
44013007_10_M,seasonal_naive,4,0.1416152432936309,0.9711118253489696,0.3821510297482837,True,Urban/Industrial,True,True,False,no_change
44013007_10_M,seasonal_naive,5,0.1476407771009743,0.9676357823094124,0.3833718244803695,True,Urban/Industrial,True,True,False,no_change
44013007_10_M,seasonal_naive,6,0.0700515760710263,0.9626560300122128,0.3837209302325581,True,Urban/Industrial,True,True,False,no_change
44013007_10_M,seasonal_naive,7,0.0,0.9865587802590254,0.3883720930232558,False,Urban/Industrial,False,False,False,n/a
44013007_10_M,stl_ridge_direct,1,-0.8425952129837566,1.3266581079910795,0.9887892376681614,True,Urban/Industrial,False,False,False,n/a
44013007_10_M,stl_ridge_direct,2,-0.5350037841217283,1.2608645996195706,0.981941309255079,True,Urban/Industrial,False,False,False,n/a
44013007_10_M,stl_ridge_direct,3,-0.4808067098766881,1.2448063087216623,0.9773755656108596,True,Urban/Industrial,False,False,False,n/a
44013007_10_M,stl_ridge_direct,4,-0.4452792700300121,1.2583480959650586,0.9794050343249427,True,Urban/Industrial,False,False,False,n/a
44013007_10_M,stl_ridge_direct,5,-0.4319504101058393,1.2035493991443058,0.9861431870669746,True,Urban/Industrial,False,False,False,n/a
44013007_10_M,stl_ridge_direct,6,-0.5570212652415933,1.1635577969715525,0.983720930232558,True,Urban/Industrial,False,False,False,n/a
44013007_10_M,stl_ridge_direct,7,-0.6688362634208787,1.1597385721543234,0.9906976744186048,True,Urban/Industrial,False,False,False,n/a
08019004_10_M,hgb_direct,1,0.0921807124535031,0.4932608970988938,0.4120171673819742,True,Urban/Background,True,False,True,collapse_only
08019004_10_M,hgb_direct,2,0.1415381101030542,0.228797926679686,0.2121212121212121,True,Urban/Background,True,False,True,collapse_only
08019004_10_M,hgb_direct,3,0.1396250003658291,0.1810466567753779,0.1982758620689655,True,Urban/Background,True,False,True,both
08019004_10_M,hgb_direct,4,0.1739263808280868,0.1664879570472411,0.1983122362869198,True,Urban/Background,True,False,True,both
08019004_10_M,hgb_direct,5,0.1781520023341559,0.1636868542880254,0.1757322175732217,True,Urban/Background,True,False,True,both
08019004_10_M,hgb_direct,6,0.1723830195311023,0.1602703255826596,0.175,True,Urban/Background,True,False,True,both
08019004_10_M,hgb_direct,7,0.1773667396297504,0.1498721832153405,0.15,True,Urban/Background,True,False,True,both
08019004_10_M,ridge_direct,1,0.0943243775351351,0.4496270936663591,0.3948497854077253,True,Urban/Background,True,False,True,collapse_only
08019004_10_M,ridge_direct,2,0.154548389101721,0.1609637657642549,0.1645021645021645,True,Urban/Background,True,False,True,both
08019004_10_M,ridge_direct,3,0.1724499766895078,0.1077307067742243,0.1293103448275862,True,Urban/Background,True,False,True,both
08019004_10_M,ridge_direct,4,0.1931347302833304,0.0892195824291956,0.1139240506329113,True,Urban/Background,True,False,True,both
08019004_10_M,ridge_direct,5,0.1962058714941025,0.0820849807316869,0.0920502092050209,True,Urban/Background,True,False,True,both
08019004_10_M,ridge_direct,6,0.1849014807417228,0.0796839983999663,0.0916666666666666,True,Urban/Background,True,False,True,both
08019004_10_M,ridge_direct,7,0.1937724808632817,0.0786673417884791,0.0833333333333333,True,Urban/Background,True,False,True,both
08019004_10_M,sarima,1,0.1730314846340155,0.6771638168436921,0.2692307692307692,True,Urban/Background,True,True,False,no_change
08019004_10_M,sarima,2,0.1717646426509906,0.1772685608132157,0.15625,True,Urban/Background,True,False,True,both
08019004_10_M,sarima,3,0.1719743752560671,0.0973974413707909,0.05,True,Urban/Background,True,False,True,both
08019004_10_M,sarima,4,0.1474739550710023,0.0794556864526517,0.0,True,Urban/Background,True,False,True,both
08019004_10_M,sarima,5,0.1761310788915725,0.0624273231953539,0.0,True,Urban/Background,True,False,True,both
08019004_10_M,sarima,6,0.2215627116342742,0.0926560652069176,0.0,False,Urban/Background,False,False,False,n/a
08019004_10_M,sarima,7,0.1955251442414819,0.1188884007372056,0.0,False,Urban/Background,False,False,False,n/a
08019004_10_M,seasonal_naive,1,-0.4323755797878224,1.003125553722795,0.2703862660944206,True,Urban/Background,False,False,False,n/a
08019004_10_M,seasonal_naive,2,-0.1543808755737401,1.012096862237834,0.2813852813852814,True,Urban/Background,False,False,False,n/a
08019004_10_M,seasonal_naive,3,-0.0634043639071335,0.9423932409049296,0.293103448275862,False,Urban/Background,False,False,False,n/a
08019004_10_M,seasonal_naive,4,-0.0143425630382794,0.947552091369671,0.3037974683544304,False,Urban/Background,False,False,False,n/a
08019004_10_M,seasonal_naive,5,-0.0030093646451514,0.9461688622838936,0.2970711297071129,False,Urban/Background,False,False,False,n/a
08019004_10_M,seasonal_naive,6,-0.0152529826608716,0.946583162328856,0.3041666666666666,False,Urban/Background,False,False,False,n/a
08019004_10_M,seasonal_naive,7,0.0,0.9314517720999232,0.3041666666666666,False,Urban/Background,False,False,False,n/a
08019004_10_M,stl_ridge_direct,1,-2.505607302169429,1.7793076794101776,0.9957081545064378,True,Urban/Background,False,False,False,n/a
08019004_10_M,stl_ridge_direct,2,-1.8903041027331748,1.619134270563257,0.9956709956709956,True,Urban/Background,False,False,False,n/a
08019004_10_M,stl_ridge_direct,3,-1.6663184200296062,1.461083119319735,1.0,True,Urban/Background,False,False,False,n/a
08019004_10_M,stl_ridge_direct,4,-1.5445356711096188,1.4317801262179086,1.0,True,Urban/Background,False,False,False,n/a
08019004_10_M,stl_ridge_direct,5,-1.5216837927435356,1.386685659845838,1.0,True,Urban/Background,False,False,False,n/a
08019004_10_M,stl_ridge_direct,6,-1.5595723455572248,1.3203885774173785,1.0,True,Urban/Background,False,False,False,n/a
08019004_10_M,stl_ridge_direct,7,-1.5117208994212774,1.2641836659591137,1.0,True,Urban/Background,False,False,False,n/a
08263007_10_M,hgb_direct,1,0.0884719477668266,0.3837805239824234,0.4412698412698412,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,hgb_direct,2,0.145078733969171,0.269557821979543,0.310126582278481,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,hgb_direct,3,0.169206569233,0.2130680694682566,0.273015873015873,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,hgb_direct,4,0.1836993830176825,0.1860794064516731,0.2197452229299363,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,hgb_direct,5,0.1886994658645023,0.1731554836469667,0.2025316455696202,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,hgb_direct,6,0.1921135452081522,0.1752020180331816,0.1941747572815534,True,Suburban/Industrial,True,False,True,both
08263007_10_M,hgb_direct,7,0.1946795146150034,0.1714838477711416,0.1856677524429967,True,Suburban/Industrial,True,False,True,both
08263007_10_M,ridge_direct,1,0.1041602467073767,0.3327788550361783,0.4571428571428571,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,ridge_direct,2,0.1610480624057648,0.1947410232754327,0.2721518987341772,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,ridge_direct,3,0.1862218871144705,0.1406019449237301,0.2126984126984127,True,Suburban/Industrial,True,False,True,collapse_only
08263007_10_M,ridge_direct,4,0.2005978354559584,0.1077907044929924,0.1592356687898089,True,Suburban/Industrial,True,False,True,both
08263007_10_M,ridge_direct,5,0.2067350474146534,0.0997394380175426,0.1518987341772152,True,Suburban/Industrial,True,False,True,both
08263007_10_M,ridge_direct,6,0.2077827187819166,0.1020453424746294,0.1326860841423948,True,Suburban/Industrial,True,False,True,both
08263007_10_M,ridge_direct,7,0.2103560636531474,0.0971770815963663,0.1270358306188925,True,Suburban/Industrial,True,False,True,both
08263007_10_M,sarima,1,0.0993725370844336,0.3248148910055473,0.3103448275862069,False,Suburban/Industrial,False,False,False,n/a
08263007_10_M,sarima,2,0.19405822779013,0.1798831418911527,0.0909090909090909,True,Suburban/Industrial,True,False,True,both
08263007_10_M,sarima,3,0.191857435364914,0.1421666841035241,0.0333333333333333,True,Suburban/Industrial,True,False,True,both
08263007_10_M,sarima,4,0.1841325265401857,0.0960901005311189,0.0256410256410256,True,Suburban/Industrial,True,False,True,both
08263007_10_M,sarima,5,0.1836420493204251,0.0639425233518534,0.0,True,Suburban/Industrial,True,False,True,both
08263007_10_M,sarima,6,0.26069363016219,0.051751262299468,0.0,True,Suburban/Industrial,True,False,True,both
08263007_10_M,sarima,7,0.1844278062705571,0.0515293459020014,0.0,True,Suburban/Industrial,True,False,True,both
08263007_10_M,seasonal_naive,1,-0.383298637635568,0.9742570966081,0.3777777777777777,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,seasonal_naive,2,-0.1404410377780562,0.9739262733215928,0.3734177215189873,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,seasonal_naive,3,-0.0629121480808287,0.9644675252676356,0.3746031746031746,False,Suburban/Industrial,False,False,False,n/a
08263007_10_M,seasonal_naive,4,-0.0237864919267476,0.9540526178044144,0.3726114649681528,False,Suburban/Industrial,False,False,False,n/a
08263007_10_M,seasonal_naive,5,-0.0077838570079351,0.943379351172422,0.370253164556962,False,Suburban/Industrial,False,False,False,n/a
08263007_10_M,seasonal_naive,6,-0.0055556432566503,0.958029199502358,0.3786407766990291,False,Suburban/Industrial,False,False,False,n/a
08263007_10_M,seasonal_naive,7,0.0,0.9809845504734416,0.3811074918566775,False,Suburban/Industrial,False,False,False,n/a
08263007_10_M,stl_ridge_direct,1,-2.0457534006621914,1.8211396846394468,0.984126984126984,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,stl_ridge_direct,2,-1.5344974092140813,1.7315059814131324,0.9746835443037974,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,stl_ridge_direct,3,-1.3624677467930977,1.634856584758954,0.9714285714285714,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,stl_ridge_direct,4,-1.2678564750248338,1.557639195772878,0.9745222929936306,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,stl_ridge_direct,5,-1.2276209952361,1.48441718740466,0.9651898734177216,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,stl_ridge_direct,6,-1.232865305372576,1.439215296820355,0.9741100323624596,True,Suburban/Industrial,False,False,False,n/a
08263007_10_M,stl_ridge_direct,7,-1.2292286681342413,1.3986628282688447,0.977198697068404,True,Suburban/Industrial,False,False,False,n/a
46250043_10_M,hgb_direct,1,0.0737028562176991,0.3983085699378004,0.5232876712328767,True,Urban/Residential,True,False,True,collapse_only
46250043_10_M,hgb_direct,2,0.1774493329506257,0.2276565180998454,0.2972222222222222,True,Urban/Residential,True,False,True,collapse_only
46250043_10_M,hgb_direct,3,0.1936365310565044,0.1743030932925223,0.2033898305084746,True,Urban/Residential,True,False,True,collapse_only
46250043_10_M,hgb_direct,4,0.2098397119173544,0.166030269559121,0.188034188034188,True,Urban/Residential,True,False,True,both
46250043_10_M,hgb_direct,5,0.2272714588000408,0.141670633012025,0.168091168091168,True,Urban/Residential,True,False,True,both
46250043_10_M,hgb_direct,6,0.2271196289010981,0.1376383175254458,0.1556195965417867,True,Urban/Residential,True,False,True,both
46250043_10_M,hgb_direct,7,0.2324995866841183,0.1377291348256422,0.1282798833819242,True,Urban/Residential,True,False,True,both
46250043_10_M,ridge_direct,1,0.0954615809187324,0.4094559265345033,0.5041095890410959,True,Urban/Residential,True,False,True,collapse_only
46250043_10_M,ridge_direct,2,0.1751919655401376,0.2039809647315113,0.2722222222222222,True,Urban/Residential,True,False,True,collapse_only
46250043_10_M,ridge_direct,3,0.2036271928039161,0.1390712374635772,0.1836158192090395,True,Urban/Residential,True,False,True,both
46250043_10_M,ridge_direct,4,0.224281046700267,0.1065038690738099,0.131054131054131,True,Urban/Residential,True,False,True,both
46250043_10_M,ridge_direct,5,0.2415127594814469,0.0851907029917788,0.0997150997150997,True,Urban/Residential,True,False,True,both
46250043_10_M,ridge_direct,6,0.243808200468329,0.0832435346307274,0.1095100864553314,True,Urban/Residential,True,False,True,both
46250043_10_M,ridge_direct,7,0.2528761794349226,0.0788981438848862,0.075801749271137,True,Urban/Residential,True,False,True,both
46250043_10_M,sarima,1,-0.0003945639331983,0.2379911763936314,0.5652173913043478,False,Urban/Residential,False,False,False,n/a
46250043_10_M,sarima,2,0.0834838533052333,0.1959483067795404,0.3636363636363636,False,Urban/Residential,False,False,False,n/a
46250043_10_M,sarima,3,0.0721950437874847,0.0999983260357166,0.2162162162162162,False,Urban/Residential,False,False,False,n/a
46250043_10_M,sarima,4,0.0819500730133631,0.0988392694635904,0.0476190476190476,False,Urban/Residential,False,False,False,n/a
46250043_10_M,sarima,5,0.0983651097829665,0.0570212800703697,0.025,False,Urban/Residential,False,False,False,n/a
46250043_10_M,sarima,6,0.0745176164127247,0.0431905865424544,0.0,True,Urban/Residential,True,False,True,both
46250043_10_M,sarima,7,0.0879552510145857,0.0481976751531805,0.027027027027027,False,Urban/Residential,False,False,False,n/a
46250043_10_M,seasonal_naive,1,-0.4438639354608544,0.9538241780581492,0.3561643835616438,True,Urban/Residential,False,False,False,n/a
46250043_10_M,seasonal_naive,2,-0.1360530432519417,0.9609014232062976,0.35,True,Urban/Residential,False,False,False,n/a
46250043_10_M,seasonal_naive,3,-0.0674372924665198,0.9590829414038564,0.3333333333333333,False,Urban/Residential,False,False,False,n/a
46250043_10_M,seasonal_naive,4,-0.0274306035024072,0.9589923607481556,0.3304843304843304,False,Urban/Residential,False,False,False,n/a
46250043_10_M,seasonal_naive,5,0.0067135953802639,0.9456671811049956,0.3247863247863248,False,Urban/Residential,False,False,False,n/a
46250043_10_M,seasonal_naive,6,0.0036071155015449,0.9590342318769222,0.3285302593659942,False,Urban/Residential,False,False,False,n/a
46250043_10_M,seasonal_naive,7,0.0,1.0185440431591548,0.3381924198250728,False,Urban/Residential,False,False,False,n/a
46250043_10_M,stl_ridge_direct,1,-1.8736892893431936,1.6856322471913925,0.989041095890411,True,Urban/Residential,False,False,False,n/a
46250043_10_M,stl_ridge_direct,2,-1.2860808095729626,1.613287612190759,0.9861111111111112,True,Urban/Residential,False,False,False,n/a
46250043_10_M,stl_ridge_direct,3,-1.1474680904284966,1.568946933786211,0.9887005649717514,True,Urban/Residential,False,False,False,n/a
46250043_10_M,stl_ridge_direct,4,-1.0642590297717889,1.5156793289218131,0.9886039886039886,True,Urban/Residential,False,False,False,n/a
46250043_10_M,stl_ridge_direct,5,-0.9795753624667698,1.4195039500312814,0.9886039886039886,True,Urban/Residential,False,False,False,n/a
46250043_10_M,stl_ridge_direct,6,-0.9851565128204168,1.3757719827485042,0.9884726224783862,True,Urban/Residential,False,False,False,n/a
46250043_10_M,stl_ridge_direct,7,-0.9766908202120924,1.3939915818758062,0.9912536443148688,True,Urban/Residential,False,False,False,n/a
