dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_08019028_10_M,sarima,2,168,0.2116698580537701,0.1902577285990624,0.32577961901758656,0.19376392904741804,0.5279867694377748,0.06895772571426384,True,False,False,False
e1_rr_08019028_10_M,sarima,3,168,0.2897654817087807,0.2050606702780749,0.18758845367890864,0.10029997240408481,0.3392317274483099,0.054356658643274255,True,False,False,False
e1_rr_08019028_10_M,sarima,4,162,0.2234398368823777,0.1997036958746046,0.11064754967240646,0.05460774575876728,0.23954716113687208,0.024723070450237285,True,False,False,False
e1_rr_08019028_10_M,sarima,5,164,0.2533513756625635,0.2094495375832739,0.10685664642790284,0.054764615013658,0.21304334920604528,0.027072278371197335,True,False,False,False
e1_rr_08019028_10_M,sarima,6,166,0.3016932608525395,0.2118957470485397,0.0964059051915106,0.06783626089988368,0.13601872211581229,0.029085011902667598,True,False,False,False
e1_rr_08019028_10_M,sarima,7,166,0.1649501916789183,0.1796800316478388,0.08467846297603114,0.050524187374502864,0.1476609857783066,0.013967728698972524,True,False,False,False
e1_rr_08019028_10_M,seasonal_naive,1,1437,-0.4668429588312475,-0.5341873824411574,1.0101543481715576,0.7859801371200003,1.2600105453047121,-0.4715834447766601,False,False,False,False
e1_rr_08019028_10_M,seasonal_naive,2,1426,-0.1410000482483162,-0.1475259006526676,1.0336716465812406,0.796436686375287,1.3353932351791222,-0.14574775204087137,False,False,False,False
e1_rr_08019028_10_M,seasonal_naive,3,1418,-0.0319305642739513,-0.0376400298730394,1.0418481020058352,0.8055429759772877,1.307860602322752,-0.03326679778479149,False,False,False,False
e1_rr_08019028_10_M,seasonal_naive,4,1410,0.0295791208592276,0.0263907632328685,1.0092325802106017,0.7880609161365321,1.2892901571916884,0.029852212465119498,False,False,True,False
e1_rr_08019028_10_M,seasonal_naive,5,1402,0.0419688754038303,0.0387193654902351,1.0194150074656816,0.8021873078813638,1.283738340445074,0.04278370143312192,False,False,True,False
e1_rr_08019028_10_M,seasonal_naive,6,1400,0.0240886986380554,0.0212549158308702,1.0167201895731222,0.7896230895542486,1.2947337304129,0.024491466245853494,False,False,True,False
e1_rr_08019028_10_M,seasonal_naive,7,1396,0.0,0.0,1.024994007541155,0.7956596435259458,1.2919912634497195,0.0,False,False,False,False
e1_rr_08019028_10_M,stl_ridge_direct,1,1437,-2.4690058772971235,-3.7890642477156113,1.7660733676421996,1.4369962164295758,2.1176914982496013,-4.360445524446514,False,True,False,False
e1_rr_08019028_10_M,stl_ridge_direct,2,1426,-1.764445465860332,-2.654974202946331,1.61483468791144,1.3087962778497413,1.9870665924347,-2.849287743199324,False,True,False,False
e1_rr_08019028_10_M,stl_ridge_direct,3,1418,-1.525396974602772,-2.351611324566705,1.5341989615084088,1.2393744332910865,1.8766721977388683,-2.3402624543236414,False,True,False,False
e1_rr_08019028_10_M,stl_ridge_direct,4,1410,-1.391100133068624,-2.164986023101551,1.4513767330697773,1.155540517468873,1.7926311630456029,-2.019010366506072,False,False,False,False
e1_rr_08019028_10_M,stl_ridge_direct,5,1402,-1.3655138199972372,-2.143830020964508,1.421840893697212,1.1421409034393855,1.7685729552258511,-1.9415433901807657,False,False,False,False
e1_rr_08019028_10_M,stl_ridge_direct,6,1400,-1.4098851703391788,-2.2068760498412416,1.363761182404448,1.0667514094037154,1.7291525455974306,-1.9227466669562552,False,False,False,False
e1_rr_08019028_10_M,stl_ridge_direct,7,1396,-1.4597939020576325,-2.2668703455938797,1.3207550676421287,1.0272161650546234,1.6592356940797723,-1.9280301938556954,False,False,False,False
