station_id,model,horizon,condition,n,mae,rmse,bias,mae_persistence,rmse_persistence,skill_mae,skill_rmse
34023003_10_49,persistence,5,lags_only,868,13.339744288637297,27.279290342839676,,,,,
34023003_10_49,sarima,5,lags_only,868,11.855477151738476,23.11598454910327,-7.7125912473824645,13.339744288637297,27.279290342839676,0.11126653590827142,0.15261781891731646
34023003_10_49,xgboost_direct,5,lags_only,868,12.207981349089302,26.023626553576804,1.9452501220338205,13.339744288637297,27.279290342839676,0.08484142687142984,0.04602992869249846
34023003_10_49,persistence,6,lags_only,865,12.993210812392768,26.873902575404383,,,,,
34023003_10_49,sarima,6,lags_only,865,12.012656761239146,22.95341651357365,-8.686163694178019,12.993210812392768,26.873902575404383,0.07546664679821719,0.14588450824477023
34023003_10_49,xgboost_direct,6,lags_only,865,11.081217895778993,20.298783815486573,1.183337184932843,12.993210812392768,26.873902575404383,0.14715322826826907,0.24466557253710933
34023003_10_49,persistence,7,lags_only,864,13.172673434294056,27.172927155415888,,,,,
34023003_10_49,sarima,7,lags_only,864,12.646015744711509,23.582561692605804,-9.79701539520189,13.172673434294056,27.172927155415888,0.039981078420378534,0.13213024280656055
34023003_10_49,xgboost_direct,7,lags_only,864,11.38951328181994,20.838183446041707,1.0770721541824742,13.172673434294056,27.172927155415888,0.13536812867703782,0.23312702651218017
34080004_10_49,persistence,1,lags_only,1036,4.526871438672681,16.189973787360657,,,,,
34080004_10_49,sarima,1,lags_only,1036,4.523456668964657,15.057852229229798,-2.036799625584236,4.526871438672681,16.189973787360657,0.0007543332639959024,0.06992732496050698
34080004_10_49,xgboost_direct,1,lags_only,1036,5.785412795970232,16.012875950179325,0.04177185874368161,4.526871438672681,16.189973787360657,-0.2780157056252886,0.01093873526340052
34080004_10_49,persistence,2,lags_only,1035,5.8586916829987175,19.68792869097303,,,,,
34080004_10_49,sarima,2,lags_only,1035,5.791381399930809,17.403439063295153,-3.089723927382199,5.8586916829987175,19.68792869097303,0.011488961479784936,0.11603504175252946
34080004_10_49,xgboost_direct,2,lags_only,1035,6.126634711480544,16.134374056003487,-0.16571109729910286,5.8586916829987175,19.68792869097303,-0.045734277033107555,0.18049408298592926
34080004_10_49,persistence,3,lags_only,1034,6.477488268863048,19.85171064840892,,,,,
34080004_10_49,sarima,3,lags_only,1034,6.451328550486614,17.447569513820795,-4.023889591556567,6.477488268863048,19.85171064840892,0.004038558973882364,0.12110498571974758
34080004_10_49,xgboost_direct,3,lags_only,1034,6.202441263350556,16.506879338403,-0.21543040073379174,6.477488268863048,19.85171064840892,0.042461984351963904,0.1684908353363493
34080004_10_49,persistence,4,lags_only,1033,6.877640046117255,20.67773512604433,,,,,
34080004_10_49,sarima,4,lags_only,1033,6.893984666971156,17.908222209931694,-4.868912292216516,6.877640046117255,20.67773512604433,-0.002376486810054586,0.13393695679099482
34080004_10_49,xgboost_direct,4,lags_only,1033,6.061264427832858,15.749394749619091,-0.48317997279196956,6.877640046117255,20.67773512604433,0.11869996289574349,0.23834043459710544
34080004_10_49,persistence,5,lags_only,1032,7.163440476920003,20.93719485271732,,,,,
34080004_10_49,sarima,5,lags_only,1032,7.284891770282885,17.981503255427377,-5.6351107540652645,7.163440476920003,20.93719485271732,-0.016954324357714386,0.14116941730168497
34080004_10_49,xgboost_direct,5,lags_only,1032,6.065180750433761,15.791459693298792,-0.4677124370496416,7.163440476920003,20.93719485271732,0.1533145602346723,0.24577003727654045
34080004_10_49,persistence,6,lags_only,1031,7.139035484703473,21.08032046110688,,,,,
34080004_10_49,sarima,6,lags_only,1031,7.6894418067353625,18.121948661397063,-6.3548879710868915,7.139035484703473,21.08032046110688,-0.077098135064775,0.1403380847633698
34080004_10_49,xgboost_direct,6,lags_only,1031,6.0706349262604515,15.68934628022896,-0.4431397963532127,7.139035484703473,21.08032046110688,0.14965614903193022,0.25573492541653947
34080004_10_49,persistence,7,lags_only,1030,7.193343877172497,21.167964814630018,,,,,
34080004_10_49,sarima,7,lags_only,1030,8.06420259157048,18.22227665572464,-6.954603118328491,7.193343877172497,21.167964814630018,-0.12106451870896696,0.13915783518638009
34080004_10_49,xgboost_direct,7,lags_only,1030,6.167680013982188,15.832092315743324,-0.27882474779428634,7.193343877172497,21.167964814630018,0.1425851287945752,0.25207300492104284
34120008_10_49,persistence,1,lags_only,1071,5.444941964488914,15.387683115624624,,,,,
34120008_10_49,sarima,1,lags_only,1071,5.785788337386959,15.375436937546004,-2.381855564500875,5.444941964488914,15.387683115624624,-0.06259871549063226,0.0007958428820375734
34120008_10_49,xgboost_direct,1,lags_only,1071,6.814601589748157,14.845649612009765,-0.24864682535348867,5.444941964488914,15.387683115624624,-0.2515471485631905,0.03522515375069548
34120008_10_49,persistence,2,lags_only,1070,7.427278312233614,18.77736741740272,,,,,
34120008_10_49,sarima,2,lags_only,1070,7.341821929067752,17.61516199523651,-3.858814708253076,7.427278312233614,18.77736741740272,0.011505746731626507,0.06189394904682361
34120008_10_49,xgboost_direct,2,lags_only,1070,7.48202273432408,15.27422306357813,0.31469684290923183,7.427278312233614,18.77736741740272,-0.007370724481980894,0.18656206037582782
34120008_10_49,persistence,3,lags_only,1069,8.279586415491568,19.55222394345865,,,,,
34120008_10_49,sarima,3,lags_only,1069,7.995258215089942,17.255911781048308,-5.21074323043051,8.279586415491568,19.55222394345865,0.03434086995814578,0.11744506246710573
34120008_10_49,xgboost_direct,3,lags_only,1069,7.793056070029039,15.528415802434303,0.576839294401848,8.279586415491568,19.55222394345865,0.05876263874149601,0.20579797738919328
34120008_10_49,persistence,4,lags_only,1068,8.762703232689798,20.00005855627555,,,,,
34120008_10_49,sarima,4,lags_only,1068,8.441511157979003,17.337371558215434,-6.291512665643636,8.762703232689798,20.00005855627555,0.036654450822044174,0.13313396011156317
34120008_10_49,xgboost_direct,4,lags_only,1068,7.8181234389054115,15.458802455742882,0.5573870088202839,8.762703232689798,20.00005855627555,0.10779547916909639,0.22706214023097093
34120008_10_49,persistence,5,lags_only,1067,8.992886936623949,20.37931004620112,,,,,
34120008_10_49,sarima,5,lags_only,1067,8.832166536531135,17.493906592550175,-7.175658006888587,8.992886936623949,20.37931004620112,0.017871947153952558,0.14158494311679648
34120008_10_49,xgboost_direct,5,lags_only,1067,7.7502858946194735,15.405414237199128,0.3438862609699434,8.992886936623949,20.37931004620112,0.13817598850753085,0.24406595697920444
34120008_10_49,persistence,6,lags_only,1066,9.23200948485943,20.480666486038444,,,,,
34120008_10_49,sarima,6,lags_only,1066,9.195505939219936,17.6588474062954,-7.921903968423641,9.23200948485943,20.480666486038444,0.003954019512150666,0.13777965095357916
34120008_10_49,xgboost_direct,6,lags_only,1066,7.724576054673098,15.301762890558377,0.2718748075224756,9.23200948485943,20.480666486038444,0.16328334937897707,0.2528679229755778
34120008_10_49,persistence,7,lags_only,1065,9.391931909124194,20.735375043547226,,,,,
34120008_10_49,sarima,7,lags_only,1065,9.568633856698392,17.993698327352455,-8.550854846010875,9.391931909124194,20.735375043547226,-0.0188142279228551,0.13222219084230988
34120008_10_49,xgboost_direct,7,lags_only,1065,7.973189493616622,15.850285618742985,0.2743466670375115,9.391931909124194,20.735375043547226,0.15105969988232923,0.2355920456970207
35002001_10_A,persistence,1,lags_only,184,14.204259036489658,38.15251937624124,,,,,
35002001_10_A,sarima,1,lags_only,184,19.804230263157855,40.95525290836506,-11.536305380889633,14.204259036489658,38.15251937624124,-0.39424592386567286,-0.07346129634283532
35002001_10_A,xgboost_direct,1,lags_only,184,36.42635170392867,99.43611773110297,18.12510680891964,14.204259036489658,38.15251937624124,-1.564466869433467,-1.606279201394625
35002001_10_A,persistence,2,lags_only,181,20.188394696423764,54.27144428005704,,,,,
35002001_10_A,sarima,2,lags_only,181,24.572984171445267,49.63343573260004,-23.304137845229146,20.188394696423764,54.27144428005704,-0.21718366125456243,0.08545946416173253
35002001_10_A,xgboost_direct,2,lags_only,181,30.669889368504275,58.80099374052624,11.46207627908788,20.188394696423764,54.27144428005704,-0.5191841565261867,-0.08346100828080703
35002001_10_A,persistence,3,lags_only,179,24.407137441944343,59.65166211956306,,,,,
35002001_10_A,sarima,3,lags_only,179,27.585054801586782,53.3050014567248,-27.412646095969023,24.407137441944343,59.65166211956306,-0.13020442758605114,0.10639537000858927
35002001_10_A,xgboost_direct,3,lags_only,179,29.64968324727477,56.072885985176065,8.849388967888556,24.407137441944343,59.65166211956306,-0.21479560304032072,0.059994575293038165
35002001_10_A,persistence,4,lags_only,177,26.33442643085237,61.251506119440066,,,,,
35002001_10_A,sarima,4,lags_only,177,28.935416531281867,54.35178133765397,-28.935416531281867,26.33442643085237,61.251506119440066,-0.09876767611624448,0.11264579793893846
35002001_10_A,xgboost_direct,4,lags_only,177,25.277935828539185,49.94108826637484,1.6907467123575537,26.33442643085237,61.251506119440066,0.040118230981307554,0.18465534269492048
35002001_10_A,persistence,5,lags_only,175,27.835239789196308,66.18580428673226,,,,,
35002001_10_A,sarima,5,lags_only,175,29.581803938227754,54.99151430089434,-29.581803938227754,27.835239789196308,66.18580428673226,-0.06274650990106936,0.16913430465151807
35002001_10_A,xgboost_direct,5,lags_only,175,29.49899614550797,79.94684299063182,7.040815519592441,27.835239789196308,66.18580428673226,-0.0597715833925532,-0.20791525995942492
35002001_10_A,persistence,6,lags_only,174,29.28672671240137,68.81202698968227,,,,,
35002001_10_A,sarima,6,lags_only,174,29.94221528001574,55.284323510805535,-29.94221528001574,29.28672671240137,68.81202698968227,-0.022381762702651412,0.19658923113695062
35002001_10_A,xgboost_direct,6,lags_only,174,26.855014786263826,52.140383982954745,4.409436987223128,29.28672671240137,68.81202698968227,0.08303119532671586,0.2422780396983115
35002001_10_A,persistence,7,lags_only,173,29.281495845613712,68.80252539419419,,,,,
35002001_10_A,sarima,7,lags_only,173,30.236939787528172,55.51911738465865,-30.236939787528172,29.281495845613712,68.80252539419419,-0.032629615199716064,0.19306570410650137
35002001_10_A,xgboost_direct,7,lags_only,173,30.476070140639127,65.98421573681009,5.980666957554161,29.281495845613712,68.80252539419419,-0.04079621824389682,0.04096229958474642
35004001_10_49,persistence,1,lags_only,1002,14.73061580337201,41.09027618586194,,,,,
35004001_10_49,sarima,1,lags_only,1002,15.01341060908858,39.1478069281508,-8.010222500497374,14.73061580337201,41.09027618586194,-0.019197758565655934,0.047273210063734986
35004001_10_49,xgboost_direct,1,lags_only,1002,20.72845068729875,50.3379158060056,-1.2696408369187746,14.73061580337201,41.09027618586194,-0.40716796663407423,-0.22505664304406703
35004001_10_49,persistence,2,lags_only,998,21.100973301455788,56.55037042888321,,,,,
35004001_10_49,sarima,2,lags_only,998,20.532689595726076,50.14995853273417,-14.299514569553388,21.100973301455788,56.55037042888321,0.026931634745516946,0.1131807245046802
35004001_10_49,xgboost_direct,2,lags_only,998,22.032135715138043,51.62486243581057,-2.030571990466162,21.100973301455788,56.55037042888321,-0.04412888450117194,0.08709948238565259
35004001_10_49,persistence,3,lags_only,995,23.31140694291724,63.04369549363169,,,,,
35004001_10_49,sarima,3,lags_only,995,22.940164914120615,53.29948471995438,-18.630857047151224,23.31140694291724,63.04369549363169,0.015925337741548088,0.15456281072009198
35004001_10_49,xgboost_direct,3,lags_only,995,21.801030608191752,50.68701459329482,-2.06446701198411,23.31140694291724,63.04369549363169,0.06479129888744832,0.19600184925049435
35004001_10_49,persistence,4,lags_only,994,25.15065603408757,65.07898266726852,,,,,
35004001_10_49,sarima,4,lags_only,994,24.61299586450121,53.744190601297056,-21.49043888919114,25.15065603408757,65.07898266726852,0.021377580324650383,0.1741697795726653
35004001_10_49,xgboost_direct,4,lags_only,994,20.627751382417788,50.4671796164062,-2.8334789402722493,25.15065603408757,65.07898266726852,0.17983247218441265,0.22452414669062318
35004001_10_49,persistence,5,lags_only,993,25.372124346985906,65.16620277228812,,,,,
35004001_10_49,sarima,5,lags_only,993,25.709056195645335,53.859406899640035,-23.557637620194864,25.372124346985906,65.16620277228812,-0.013279607338021533,0.17350705414212486
35004001_10_49,xgboost_direct,5,lags_only,993,20.459721935095107,49.28436518146314,-2.2710577495248576,25.372124346985906,65.16620277228812,0.19361415483817657,0.2437127976647846
35004001_10_49,persistence,6,lags_only,992,26.043616082213536,65.4264210848054,,,,,
35004001_10_49,sarima,6,lags_only,992,26.878746519719332,54.47267197177663,-25.40359276810323,26.043616082213536,65.4264210848054,-0.03206660837225857,0.16742088183045464
35004001_10_49,xgboost_direct,6,lags_only,992,21.447500105119783,53.022850455127134,-1.4576625895457156,26.043616082213536,65.4264210848054,0.17647764283519238,0.18958045425716955
35004001_10_49,persistence,7,lags_only,990,26.768976791051372,65.09307184040875,,,,,
35004001_10_49,sarima,7,lags_only,990,27.877257769937415,55.13168184100423,-26.835918705074306,26.768976791051372,65.09307184040875,-0.0414016937418591,0.15303302974896094
35004001_10_49,xgboost_direct,7,lags_only,990,20.894422624188284,50.43128040261253,-1.9853446094602936,26.768976791051372,65.09307184040875,0.21945381822837917,0.2252435017008126
35006001_10_49,persistence,1,lags_only,565,13.910112414636927,42.35885865074168,,,,,
35006001_10_49,sarima,1,lags_only,565,17.105291106923758,42.62143963679722,-8.240587124021168,13.910112414636927,42.35885865074168,-0.22970185984440367,-0.006198962729864337
35006001_10_49,xgboost_direct,1,lags_only,565,22.22698801535562,58.558447738652056,-2.5360992331114476,13.910112414636927,42.35885865074168,-0.5979013938066563,-0.3824368645406533
35006001_10_49,persistence,2,lags_only,560,21.634899038398036,61.50491996407475,,,,,
35006001_10_49,sarima,2,lags_only,560,21.29270065806593,54.327000030868106,-17.490398495961713,21.634899038398036,61.50491996407475,0.01581696220189272,0.11670480893885066
35006001_10_49,xgboost_direct,2,lags_only,560,23.04025061605163,59.435065844547864,-4.724024199962004,21.634899038398036,61.50491996407475,-0.06495762125625587,0.03365347228702836
35006001_10_49,persistence,3,lags_only,555,24.739686034068185,67.62254091515905,,,,,
35006001_10_49,sarima,3,lags_only,555,23.43056391328523,59.14772564484284,-22.157924839247485,24.739686034068185,67.62254091515905,0.052915874477154144,0.12532530064123032
35006001_10_49,xgboost_direct,3,lags_only,555,24.16361259448306,62.26935918459912,-3.1219572473934476,24.739686034068185,67.62254091515905,0.02328539815710819,0.07916268241496824
35006001_10_49,persistence,4,lags_only,551,26.44005379941249,71.45122068004346,,,,,
35006001_10_49,sarima,4,lags_only,551,24.85703998511904,60.30285602316718,-24.335936143078808,26.44005379941249,71.45122068004346,0.05987180761064198,0.15602763046972062
35006001_10_49,xgboost_direct,4,lags_only,551,24.29089235578867,60.786594818677074,-1.7439457490695118,26.44005379941249,71.45122068004346,0.08128430675400417,0.1492574340909063
35006001_10_49,persistence,5,lags_only,546,27.159517272603658,73.72608951875172,,,,,
35006001_10_49,sarima,5,lags_only,546,25.432102640493767,60.8240000753091,-25.222596529430014,27.159517272603658,73.72608951875172,0.06360255282785782,0.17500032251352574
35006001_10_49,xgboost_direct,5,lags_only,546,25.547128442271248,61.92438088528772,-1.3050093917239893,27.159517272603658,73.72608951875172,0.05936735966801805,0.16007506583490122
35006001_10_49,persistence,6,lags_only,543,27.817610544898557,72.79121364321468,,,,,
35006001_10_49,sarima,6,lags_only,543,26.09746764042528,61.473075790729496,-25.96224094126964,27.817610544898557,72.79121364321468,0.06183647232018398,0.15548769262126755
35006001_10_49,xgboost_direct,6,lags_only,543,27.05370107270138,63.755773861071475,0.10967297681998918,27.817610544898557,72.79121364321468,0.027461361965802268,0.12412816506165576
35006001_10_49,persistence,7,lags_only,539,28.7789892708475,75.08982268247718,,,,,
35006001_10_49,sarima,7,lags_only,539,26.655317709077472,62.479513759495575,-26.52619409560757,28.7789892708475,75.08982268247718,0.07379243036590105,0.16793632575622422
35006001_10_49,xgboost_direct,7,lags_only,539,27.599433545659334,65.45654903606759,0.7582678478790343,28.7789892708475,75.08982268247718,0.0409866974161956,0.12829000392163123
35016010_10_49,persistence,1,lags_only,979,12.444514423216361,37.16317622223008,,,,,
35016010_10_49,sarima,1,lags_only,979,14.842226764858948,33.821384938239326,-11.461717995114402,12.444514423216361,37.16317622223008,-0.1926722297150814,0.08992211171637628
35016010_10_49,xgboost_direct,1,lags_only,979,25.851670941331214,79.21633780769398,7.514033187274388,12.444514423216361,37.16317622223008,-1.0773547333516362,-1.131581470162627
35016010_10_49,persistence,2,lags_only,975,19.027469818172335,52.972626963669285,,,,,
35016010_10_49,sarima,2,lags_only,975,22.619781893067334,47.85200360796268,-21.68538597969644,19.027469818172335,52.972626963669285,-0.1887960989676164,0.09666546005389785
35016010_10_49,xgboost_direct,2,lags_only,975,29.690564715389506,70.88458494618038,10.523546042179163,19.027469818172335,52.972626963669285,-0.5604052981880595,-0.33813610933050053
35016010_10_49,persistence,3,lags_only,972,22.30773081142092,60.42206147977377,,,,,
35016010_10_49,sarima,3,lags_only,972,26.309743366284682,52.706042732672366,-25.983178094791725,22.30773081142092,60.42206147977377,-0.17940025315415967,0.12770201079094815
35016010_10_49,xgboost_direct,3,lags_only,972,27.492396799744963,65.88886092360941,7.896902700057588,22.30773081142092,60.42206147977377,-0.23241566038934094,-0.09047687731848827
35016010_10_49,persistence,4,lags_only,971,23.387515558675474,63.23392712714155,,,,,
35016010_10_49,sarima,4,lags_only,971,27.757207858847277,54.99599529009325,-27.685623660507943,23.387515558675474,63.23392712714155,-0.18683866993947926,0.13027708717955583
35016010_10_49,xgboost_direct,4,lags_only,971,30.445866977389237,90.0463975059332,11.447052753687561,23.387515558675474,63.23392712714155,-0.30179996678165777,-0.4240203257482498
35016010_10_49,persistence,5,lags_only,971,23.003733836330337,59.045646814106135,,,,,
35016010_10_49,sarima,5,lags_only,971,27.17401578924633,48.126111413055526,-27.164192579482638,23.003733836330337,59.045646814106135,-0.18128717635959465,0.18493379258641482
35016010_10_49,xgboost_direct,5,lags_only,971,30.851564604393218,101.2027484232843,13.417422867307813,23.003733836330337,59.045646814106135,-0.3411546501059153,-0.7139747616264024
35016010_10_49,persistence,6,lags_only,970,23.319878618894872,56.70005803525816,,,,,
35016010_10_49,sarima,6,lags_only,970,27.390415551696382,44.75989650058475,-27.37140818130104,23.319878618894872,56.70005803525816,-0.17455223499762848,0.21058464397423687
35016010_10_49,xgboost_direct,6,lags_only,970,24.59816649694632,50.26721908382138,8.04982289707742,23.319878618894872,56.70005803525816,-0.05481537442547912,0.11345383363517203
35016010_10_49,persistence,7,lags_only,969,24.182435332328886,60.15973417900666,,,,,
35016010_10_49,sarima,7,lags_only,969,28.195767629475544,49.29425392056298,-28.180869114791324,24.182435332328886,60.15973417900666,-0.16596063390610355,0.18061050978239362
35016010_10_49,xgboost_direct,7,lags_only,969,29.47315025803311,70.09459397557768,10.926631295368813,24.182435332328886,60.15973417900666,-0.2187833794651444,-0.16514135130666663
35016012_10_49,persistence,1,lags_only,636,14.562784728282494,42.98464807801838,,,,,
35016012_10_49,sarima,1,lags_only,636,17.607123817295545,41.2411270660486,-13.375597945743767,14.562784728282494,42.98464807801838,-0.2090492406373773,0.04056148159699346
35016012_10_49,xgboost_direct,1,lags_only,636,30.405627110301406,84.59822214179333,10.28450490894092,14.562784728282494,42.98464807801838,-1.0878992361433735,-0.9681031699560528
35016012_10_49,persistence,2,lags_only,633,22.484469167818045,61.18847889009491,,,,,
35016012_10_49,sarima,2,lags_only,633,25.915516308306092,54.85520470309743,-23.34185311183011,22.484469167818045,61.18847889009491,-0.15259631503326285,0.10350435738683977
35016012_10_49,xgboost_direct,2,lags_only,633,33.420131968570104,76.82109441182516,12.14141747997436,22.484469167818045,61.18847889009491,-0.4863651758523275,-0.2554829896949902
35016012_10_49,persistence,3,lags_only,629,24.889918292792164,66.12691055587457,,,,,
35016012_10_49,sarima,3,lags_only,629,29.257988396172447,56.706254539540474,-28.038077466987858,24.889918292792164,66.12691055587457,-0.17549555816120244,0.14246327156587824
35016012_10_49,xgboost_direct,3,lags_only,629,29.41292715372091,67.04655572271847,8.475273544061842,24.889918292792164,66.12691055587457,-0.1817205186341877,-0.013907275557155046
35016012_10_49,persistence,4,lags_only,625,25.91173778768397,67.71063083719834,,,,,
35016012_10_49,sarima,4,lags_only,625,30.850073115411213,56.56170709719352,-30.458257442417565,25.91173778768397,67.71063083719834,-0.1905829461609661,0.16465544039622076
35016012_10_49,xgboost_direct,4,lags_only,625,22.9052756725701,50.80525918443037,1.8874498913734652,25.91173778768397,67.71063083719834,0.1160270353053226,0.24967086325653648
35016012_10_49,persistence,5,lags_only,624,26.0726570698932,67.04400119609475,,,,,
35016012_10_49,sarima,5,lags_only,624,31.961004441277183,56.444682083027075,-31.885369558051888,26.0726570698932,67.04400119609475,-0.22584377785505474,0.15809496635002565
35016012_10_49,xgboost_direct,5,lags_only,624,22.446595765482577,48.542747199849885,1.4637311660092756,26.0726570698932,67.04400119609475,0.13907525016304279,0.27595688900086934
35016012_10_49,persistence,6,lags_only,618,25.19629164014731,63.69080503194864,,,,,
35016012_10_49,sarima,6,lags_only,618,31.839655829007672,55.09612755823991,-31.804575220366864,25.19629164014731,63.69080503194864,-0.2636643631428263,0.1349437720154026
35016012_10_49,xgboost_direct,6,lags_only,618,25.450897421365806,66.15008185324469,4.461716160317906,25.19629164014731,63.69080503194864,-0.01010489102343973,-0.03861274512172391
35016012_10_49,persistence,7,lags_only,615,24.45472077220054,61.737160391069835,,,,,
35016012_10_49,sarima,7,lags_only,615,30.97295467675536,52.64364959835385,-30.939713989491896,24.45472077220054,61.737160391069835,-0.2665429699759471,0.14729395934496756
35016012_10_49,xgboost_direct,7,lags_only,615,22.55755059364024,69.33689510932169,3.784849061548614,24.45472077220054,61.737160391069835,0.07757889350824046,-0.12309822269297536
35017001_10_47,persistence,1,lags_only,844,11.615326557343975,31.02271849692168,,,,,
35017001_10_47,sarima,1,lags_only,844,12.09218566719689,28.815898437438772,-6.400327285067433,11.615326557343975,31.02271849692168,-0.04105430075501524,0.07113561178405065
35017001_10_47,xgboost_direct,1,lags_only,844,16.425483252287673,36.308407136223444,-1.068232818346836,11.615326557343975,31.02271849692168,-0.4141215204924566,-0.17038122045385068
35017001_10_47,persistence,2,lags_only,840,17.313438688300366,44.054505314994266,,,,,
35017001_10_47,sarima,2,lags_only,840,17.321575091005815,38.15777889539071,-12.047173575997377,17.313438688300366,44.054505314994266,-0.0004699472387855572,0.13385070102232108
35017001_10_47,xgboost_direct,2,lags_only,840,16.832069626070343,37.63875764948176,-1.577594149247161,17.313438688300366,44.054505314994266,0.02780320367873022,0.14563204420613163
35017001_10_47,persistence,3,lags_only,835,19.562664198483475,50.65342132380056,,,,,
35017001_10_47,sarima,3,lags_only,835,20.087260399611083,41.58734673636026,-15.963812617509149,19.562664198483475,50.65342132380056,-0.02681619414436788,0.17898247246687787
35017001_10_47,xgboost_direct,3,lags_only,835,16.556515695691388,35.75804068834644,-2.0720858247782394,19.562664198483475,50.65342132380056,0.15366764323568605,0.29406465044554086
35017001_10_47,persistence,4,lags_only,832,21.607793410643993,52.94203369804553,,,,,
35017001_10_47,sarima,4,lags_only,832,22.45888596975034,43.23063843497151,-19.364035037168627,21.607793410643993,52.94203369804553,-0.03938822178330807,0.18343449589531985
35017001_10_47,xgboost_direct,4,lags_only,832,17.432325656596557,38.08073455274199,-1.9670885290419413,21.607793410643993,52.94203369804553,0.19323897052767086,0.2807088830411171
35017001_10_47,persistence,5,lags_only,829,22.40745031384314,54.10680789122928,,,,,
35017001_10_47,sarima,5,lags_only,829,24.020862265940412,45.03320671140232,-22.03354065905819,22.40745031384314,54.10680789122928,-0.07200337073158745,0.16769795767785056
35017001_10_47,xgboost_direct,5,lags_only,829,18.31911717125157,39.62317956634541,-2.522264993796881,22.40745031384314,54.10680789122928,0.18245418757286413,0.267685877052667
35017001_10_47,persistence,6,lags_only,828,23.224857062953603,57.31000129179525,,,,,
35017001_10_47,sarima,6,lags_only,828,25.763100492231942,49.869355991474876,-24.550333273547082,23.224857062953603,57.31000129179525,-0.10928994836860105,0.12983153258776164
35017001_10_47,xgboost_direct,6,lags_only,828,21.810305485994814,49.17673868857133,-0.38770691178366806,23.224857062953603,57.31000129179525,0.060906793661829106,0.14191698516657195
35017001_10_47,persistence,7,lags_only,826,23.28940638159455,55.73234872539759,,,,,
35017001_10_47,sarima,7,lags_only,826,26.52101750141513,50.07238671275003,-25.929012190446503,23.28940638159455,55.73234872539759,-0.13875884455236695,0.10155613646457143
35017001_10_47,xgboost_direct,7,lags_only,826,20.427872784740295,47.56196608269433,-1.6662338106220875,23.28940638159455,55.73234872539759,0.12286846431241391,0.14660036459184722
35017002_10_47,persistence,1,lags_only,979,15.114041244430563,48.74786882903429,,,,,
35017002_10_47,sarima,1,lags_only,979,15.575366823486155,45.86780969964485,-8.267311818977154,15.114041244430563,48.74786882903429,-0.030522980028626513,0.059080718779526836
35017002_10_47,xgboost_direct,1,lags_only,979,25.471326736913127,61.923007923086416,3.8544312873692306,15.114041244430563,48.74786882903429,-0.6852757197747601,-0.27027107872672784
35017002_10_47,persistence,2,lags_only,973,20.37531321177079,53.715548605896025,,,,,
35017002_10_47,sarima,2,lags_only,973,19.92554613964328,44.431410831185694,-13.784596019654431,20.37531321177079,53.715548605896025,0.02207411819650855,0.17283892682222868
35017002_10_47,xgboost_direct,2,lags_only,973,25.11549889863331,52.492557606123505,4.225123209585709,20.37531321177079,53.715548605896025,-0.23264357399542296,0.022767914161045726
35017002_10_47,persistence,3,lags_only,967,22.966993863698505,61.095328508019236,,,,,
35017002_10_47,sarima,3,lags_only,967,22.265957275269567,46.2659392184394,-17.61767904669926,22.966993863698505,61.095328508019236,0.030523654623210925,0.24272542028533922
35017002_10_47,xgboost_direct,3,lags_only,967,23.803662552025255,51.590380868954824,3.878111219792499,22.966993863698505,61.095328508019236,-0.03642917716145618,0.15557568591871657
35017002_10_47,persistence,4,lags_only,964,24.73788318691836,63.61005765310264,,,,,
35017002_10_47,sarima,4,lags_only,964,23.558490494059146,44.97510076270018,-20.17452234373075,24.73788318691836,63.61005765310264,0.04767557045798034,0.2929561389808538
35017002_10_47,xgboost_direct,4,lags_only,964,20.265970234622895,40.57765245230627,1.9951591027631619,24.73788318691836,63.61005765310264,0.18077185175893537,0.36208747563794963
35017002_10_47,persistence,5,lags_only,963,25.53158661523486,63.92069390484699,,,,,
35017002_10_47,sarima,5,lags_only,963,25.234069878638735,46.343937027577645,-23.009808459838307,25.53158661523486,63.92069390484699,0.011652888677846448,0.27497756678665425
35017002_10_47,xgboost_direct,5,lags_only,963,23.810686343213064,46.6586209382854,5.563147376413963,25.53158661523486,63.92069390484699,0.06740279395699307,0.27005453026304893
35017002_10_47,persistence,6,lags_only,962,27.131365046897084,72.67699899307037,,,,,
35017002_10_47,sarima,6,lags_only,962,27.082145332279445,57.02843417518854,-25.648467896777564,27.131365046897084,72.67699899307037,0.0018141259952295626,0.21531660683146658
35017002_10_47,xgboost_direct,6,lags_only,962,23.464193417905353,54.82077593120781,1.2514012970109312,27.131365046897084,72.67699899307037,0.13516355047573003,0.24569290572337912
35017002_10_47,persistence,7,lags_only,962,27.83799745627549,73.56074076847175,,,,,
35017002_10_47,sarima,7,lags_only,962,28.21921688991842,59.52244122528899,-27.31198265609502,27.83799745627549,73.56074076847175,-0.013694211813967653,0.1908395619256677
35017002_10_47,xgboost_direct,7,lags_only,962,25.22830236374079,59.35161792675901,1.5245662471291974,27.83799745627549,73.56074076847175,0.09374579104095719,0.1931617693524205
35017003_10_49,persistence,1,lags_only,625,13.743544787528771,43.61811128290195,,,,,
35017003_10_49,sarima,1,lags_only,625,13.85916195432145,43.547399441124135,-7.041630612828623,13.743544787528771,43.61811128290195,-0.008412470623851961,0.0016211578103230112
35017003_10_49,xgboost_direct,1,lags_only,625,26.130854726466705,73.79449986296527,4.222305789915871,13.743544787528771,43.61811128290195,-0.901318410238564,-0.6918316197678254
