station_id,model,horizon,condition,bootstrap_n,bootstrap_blocks_per_resample,bootstrap_seed,mae_diff_mean,mae_diff_ci_lower,mae_diff_ci_upper,mae_raw_p_one_sided,rmse_squared_diff_mean,rmse_squared_diff_ci_lower,rmse_squared_diff_ci_upper,rmse_squared_raw_p_one_sided,bootstrap_type,block_length_days,resamples
07015001_10_49,xgboost_direct,2,lags_only,649,24,20261062,-0.08860585839624176,-0.734682652757153,0.505314496447258,0.4104,-32.35407207751294,-74.13649156698162,1.5108693125447654,0.0335,circular moving block bootstrap over ordered origin-level pairs,28,10000
07015001_10_49,xgboost_direct,3,lags_only,644,23,20261063,-0.42082719491925846,-1.239610643141037,0.33771577018947735,0.1469,-38.740265375325556,-83.92034026247886,-2.2496020290042,0.0173,circular moving block bootstrap over ordered origin-level pairs,28,10000
07015001_10_49,xgboost_direct,4,lags_only,641,23,20261064,-0.5568108091103651,-1.42132540107604,0.31528872170176214,0.1133,-45.61356545678812,-93.62938807375672,-4.994721125929611,0.0112,circular moving block bootstrap over ordered origin-level pairs,28,10000
07015001_10_49,xgboost_direct,5,lags_only,639,23,20261065,-0.7316974568200574,-1.8424121317512236,0.4358539800738435,0.1049,-53.65630335951689,-103.38983969689285,-10.829264426433971,0.0049,circular moving block bootstrap over ordered origin-level pairs,28,10000
07015001_10_49,xgboost_direct,6,lags_only,638,23,20261066,-0.9108695330562245,-2.2373103881418746,0.47247637147388155,0.0944,-59.92287517326346,-114.79733847026182,-11.28469348570977,0.0061,circular moving block bootstrap over ordered origin-level pairs,28,10000
07015001_10_49,xgboost_direct,7,lags_only,637,23,20261067,-0.7436878982920722,-2.1384412220257887,0.7376678087120245,0.1529,-57.6948604648033,-112.52017805982995,-6.171741029748859,0.0135,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,sarima,1,lags_only,734,27,20261068,0.014438882909390343,-0.18714209910926247,0.24126543904662465,0.54,-2.171277887816412,-8.998833659673728,5.52293879887456,0.2514,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,sarima,2,lags_only,730,27,20261069,0.01092479022952229,-0.3759798986135766,0.46206107662167284,0.5051,-17.74454539877975,-46.205493478388696,2.197413304633308,0.0469,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,sarima,3,lags_only,726,26,20261070,0.08230736166082998,-0.3609657332187268,0.6070269689099144,0.6007,-20.675599115829346,-63.47544864541327,7.186572322912155,0.1019,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,sarima,4,lags_only,723,26,20261071,0.4910932047506611,-0.09948389680020421,1.1872690144003866,0.9452,-15.113682848760783,-57.699028096902374,14.727264618631812,0.2153,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,sarima,5,lags_only,723,26,20261072,0.4957446632484259,-0.3059445043463678,1.4264488278126575,0.8692,-8.886475557647971,-46.09353061250213,22.386413340854137,0.3096,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,sarima,6,lags_only,723,26,20261073,1.1118470504177533,0.1732104876533206,2.2321707836748925,0.9908,8.104072425676684,-22.552003278284232,41.799078884819394,0.6939,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,sarima,7,lags_only,717,26,20261074,1.7751657931778373,0.5687991042381753,3.202451645480326,0.9994,25.271566749317675,-10.323446935991516,67.60980198717648,0.9097,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,xgboost_direct,1,lags_only,734,27,20261075,1.860931934960196,1.1905589130754688,2.4793382963405164,1.0,11.32918406196288,-51.954593777903256,50.550467746324365,0.7093,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,xgboost_direct,2,lags_only,730,27,20261076,1.3981223714594924,0.17746333802411854,2.719309075420868,0.9879,-10.686615587638771,-111.33009026504914,54.55561674652496,0.4557,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,xgboost_direct,3,lags_only,726,26,20261077,1.3207733474173833,-0.08228523172576513,2.8773833778434255,0.9646,-5.514703987158862,-93.28043793696627,56.944511510027624,0.4836,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,xgboost_direct,4,lags_only,723,26,20261078,1.1873015759713554,-0.505384836486119,3.13794853374918,0.9067,-14.851776649477243,-108.64890395646007,63.80536590348141,0.3946,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,xgboost_direct,5,lags_only,723,26,20261079,1.059059499442327,-0.7084920313128658,3.03659278437619,0.8643,-8.000138914006584,-105.40871593108857,75.89545576159098,0.4482,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,xgboost_direct,6,lags_only,723,26,20261080,0.4487609985837151,-0.9399736754523652,1.958880963288635,0.7244,-24.923593471705114,-100.2349481970303,38.110905938873394,0.2347,circular moving block bootstrap over ordered origin-level pairs,28,10000
07026001_10_49,xgboost_direct,7,lags_only,717,26,20261081,0.44468933916908376,-0.8844879888077758,1.9161028828822164,0.7376,-32.94341166445772,-102.58362117251214,23.92621204816327,0.1482,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,sarima,1,lags_only,944,34,20261082,0.08173687259661193,-0.2604950972735794,0.45238977068734687,0.6679,-18.70526564844963,-63.93662153735831,8.550453786399302,0.2001,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,sarima,2,lags_only,940,34,20261083,-0.787786039020326,-1.181889290147922,-0.40025894719690086,0.0,-58.124230846172246,-127.52194696211431,-16.740324858124815,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,sarima,3,lags_only,937,34,20261084,-1.129828232817766,-1.5381441990154985,-0.7413602978018042,0.0,-66.1265045422643,-135.0028726838576,-25.12937510903371,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,sarima,4,lags_only,935,34,20261085,-1.399282543800237,-1.8723193208776923,-0.9388445948839818,0.0,-74.38986829578654,-146.45373786283753,-31.281125294256242,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,sarima,5,lags_only,933,34,20261086,-1.7560878749532536,-2.308938708731304,-1.2337004135785197,0.0,-82.5328440299456,-159.10946112798848,-37.30742206663078,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,sarima,6,lags_only,931,34,20261087,-1.790581823378587,-2.332892562433426,-1.2622405246462323,0.0,-86.6477541858075,-165.13221404696844,-37.705632294713766,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,sarima,7,lags_only,930,34,20261088,-1.7071479337531044,-2.2685713959019678,-1.136720846873376,0.0,-86.12930053807705,-167.43065564140394,-35.188120437351,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,xgboost_direct,1,lags_only,944,34,20261089,1.1758996948562246,0.5793697432126984,1.7472159203891044,1.0,24.878881976307852,-26.538523796379902,66.98745616794963,0.8548,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,xgboost_direct,2,lags_only,940,34,20261090,-0.5821764754691422,-1.2633423730190287,0.04887821613290031,0.0348,-47.053132695709294,-131.59735545831805,8.842803280467802,0.0638,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,xgboost_direct,3,lags_only,937,34,20261091,-1.0911542500501819,-1.916753772455833,-0.36770838296089114,0.0009,-58.70931562384579,-146.83160125748714,3.0554578560461607,0.0339,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,xgboost_direct,4,lags_only,935,34,20261092,-1.7947705050442118,-2.562140327935505,-1.135902710747827,0.0,-84.45708926223523,-174.79316304956723,-30.070449276199636,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,xgboost_direct,5,lags_only,933,34,20261093,-1.834486125092042,-2.7212401846084426,-0.9636959600835108,0.0001,-50.24963506470042,-153.6242955915718,45.654806126261654,0.1497,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,xgboost_direct,6,lags_only,931,34,20261094,-2.070414648027206,-2.9101932530641736,-1.257053040509506,0.0,-80.55281005835158,-179.78081846932494,-3.7784506899146453,0.0184,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032002_10_49,xgboost_direct,7,lags_only,930,34,20261095,-1.998534898353514,-2.9324545526350887,-0.9818204916226293,0.0002,-100.03231677270509,-198.449721903475,-32.25504177040657,0.0009,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,sarima,1,lags_only,904,33,20261096,0.1057223358418265,-0.24685063971807028,0.4864847002178873,0.708,-16.124676727857956,-54.79567079632388,9.313948117495022,0.1935,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,sarima,2,lags_only,901,33,20261097,-0.8358647232224509,-1.2394331610495735,-0.430788384841958,0.0,-60.76794788234958,-129.98657404187836,-19.630840746561585,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,sarima,3,lags_only,897,33,20261098,-1.2933456335791595,-1.6972858343768573,-0.9336028286245418,0.0,-70.16509643461524,-138.11398281656403,-30.716890244313927,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,sarima,4,lags_only,897,33,20261099,-1.4148556053707169,-1.8970772712823456,-0.9779712762864605,0.0,-77.56675440969553,-151.14216767975458,-33.79298402729723,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,sarima,5,lags_only,897,33,20261100,-1.6448954276778087,-2.247187107005471,-1.1190450616093994,0.0,-81.82693382542419,-161.25825751494986,-34.56965710104241,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,sarima,6,lags_only,898,33,20261101,-1.6973006632638172,-2.284952479059782,-1.1319373036652107,0.0,-84.23401491163797,-165.28440191818189,-34.81554922308935,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,sarima,7,lags_only,897,33,20261102,-1.6252943919568443,-2.294136509027981,-1.022430517253312,0.0,-80.44820060637173,-165.43001222700468,-28.699281127799956,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,xgboost_direct,1,lags_only,904,33,20261103,2.1070863088491225,1.469434672872764,2.77382756318064,1.0,35.64193559402151,-13.170790170543496,73.76072680286903,0.9369,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,xgboost_direct,2,lags_only,901,33,20261104,0.42431453629078447,-0.526673402781468,1.323895121755652,0.8116,-30.503903584378747,-130.70644351449118,37.282354854793056,0.2791,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,xgboost_direct,3,lags_only,897,33,20261105,-0.4188278184674897,-1.523742955499706,0.7159219423616492,0.2324,-51.81586040730246,-155.358766935292,21.360234936790864,0.1199,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,xgboost_direct,4,lags_only,897,33,20261106,-0.563661315331148,-1.8642730926324937,0.7799738488186685,0.1989,-59.78891716724407,-172.8239151164605,21.1982712794025,0.0958,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,xgboost_direct,5,lags_only,897,33,20261107,-0.7080411492321118,-1.8775704037090903,0.39814008912106585,0.1111,-61.167599014919595,-172.65269920947915,15.285492432624785,0.0805,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,xgboost_direct,6,lags_only,898,33,20261108,-1.1326649149868175,-2.2664445475671404,-0.05962397343175005,0.0189,-80.18542795105193,-191.3936119952531,-2.886064719572068,0.0168,circular moving block bootstrap over ordered origin-level pairs,28,10000
07032003_10_49,xgboost_direct,7,lags_only,897,33,20261109,-0.5352596518368014,-1.8398145557320604,0.7570387759524064,0.2142,-7.254891407572256,-138.53545369182933,109.30805244642464,0.4769,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,sarima,1,lags_only,947,34,20261110,0.04992735221634728,-0.07913536781112944,0.18729954333134402,0.7707,-4.2450160472729035,-12.533118162970059,1.2864111936726546,0.0976,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,sarima,2,lags_only,943,34,20261111,-0.06619692053600672,-0.28305788145706096,0.14479519056171541,0.2754,-17.166109840476015,-41.40494948269541,-0.5602948294119483,0.0166,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,sarima,3,lags_only,940,34,20261112,0.10319291659161559,-0.24308068041132644,0.4374437195213654,0.7244,-20.493944313457888,-51.79721067905129,2.172296037719742,0.049,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,sarima,4,lags_only,940,34,20261113,0.3584659561795388,-0.10724138982641103,0.809947621723047,0.9326,-17.775523719777112,-55.1450836784396,9.864813448791814,0.148,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,sarima,5,lags_only,939,34,20261114,0.6178618462060992,-0.008254982705476727,1.2390298868532073,0.974,-14.67334259639603,-56.6942976099847,16.767971729864673,0.2283,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,sarima,6,lags_only,939,34,20261115,0.9439659536322006,0.18489818558054455,1.660280088700004,0.9919,-8.263755593836741,-51.2748721811911,26.119597757090133,0.3645,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,sarima,7,lags_only,938,34,20261116,1.4742615272512807,0.6519440223716948,2.2885075179211847,0.9996,3.775084460045657,-41.44566754295136,39.672057650671604,0.5973,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,xgboost_direct,1,lags_only,947,34,20261117,1.1827335422436656,0.7101025130578469,1.7126397296316584,1.0,30.585998640088437,7.221357575811212,54.67360158615691,0.9931,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,xgboost_direct,2,lags_only,943,34,20261118,-0.21618108475303527,-0.9114918172296669,0.4003736843342436,0.2681,-20.473007338953025,-78.19816974638182,21.692445591930973,0.2323,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,xgboost_direct,3,lags_only,940,34,20261119,-0.9926288036612168,-1.6576159643457082,-0.39930113969509934,0.0001,-49.60630698422551,-106.3208077052346,-8.612298980195146,0.0024,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,xgboost_direct,4,lags_only,940,34,20261120,-1.4236665229143934,-2.1565735900097778,-0.7796259969713447,0.0,-56.899771350550274,-115.96634584237965,-14.219046909428755,0.0009,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,xgboost_direct,5,lags_only,939,34,20261121,-1.5963927485687441,-2.3606212533199384,-0.8900444702378656,0.0,-68.23672587696541,-132.4318577779138,-21.861481982843525,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,xgboost_direct,6,lags_only,939,34,20261122,-1.829847543867882,-2.5635472579385117,-1.1479249251231392,0.0,-79.22782607827078,-139.74219095610445,-31.93210192114998,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040003_10_49,xgboost_direct,7,lags_only,938,34,20261123,-2.0440480251805684,-2.862065875245485,-1.2747460037503833,0.0,-82.08700411855875,-142.1643570506941,-34.30491088422797,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,sarima,1,lags_only,613,22,20261124,-0.04964756449356245,-0.332760795242063,0.2377764227489179,0.3575,-0.6107450309109266,-12.602057118868522,13.168893154577267,0.4429,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,sarima,2,lags_only,613,22,20261125,-0.5034683477795525,-0.7614313559568192,-0.22743344159379986,0.0002,-14.496043933811157,-24.723832375782564,-5.041324146513429,0.0005,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,sarima,3,lags_only,614,22,20261126,-0.4173539461331999,-0.7375042737067922,-0.12266511446398871,0.0025,-16.98756444909668,-31.785024022571783,-5.15979195811159,0.0003,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,sarima,4,lags_only,607,22,20261127,-0.4065648019650136,-0.7681469868480981,-0.05473513457739191,0.0116,-18.332898846411023,-35.84058881379097,-5.622893756926101,0.0002,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,sarima,5,lags_only,599,22,20261128,-0.4228908495889525,-0.8047183053689416,-0.0630730618391385,0.0111,-15.811399170318593,-35.58124784739553,0.6382007639968863,0.0319,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,sarima,6,lags_only,596,22,20261129,-0.5111742874988578,-0.9739324646906359,-0.05612413811808289,0.0138,-19.123611633806266,-40.46311570358236,-1.6354050672267342,0.0138,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,sarima,7,lags_only,596,22,20261130,-0.23356876001896043,-0.7904258520063088,0.2863080617691213,0.1957,-13.122728183379266,-32.50979636375358,3.1498334452939165,0.0613,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,xgboost_direct,1,lags_only,613,22,20261131,1.9872818592576962,1.111764476865263,2.985663183103145,1.0,52.39983250693037,17.265574602263445,95.04350594409676,0.9997,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,xgboost_direct,2,lags_only,613,22,20261132,0.5693395649619141,-0.48653887614154484,1.7941977551488966,0.8361,8.153123006927116,-27.942638584332943,50.95520819454325,0.6391,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,xgboost_direct,3,lags_only,614,22,20261133,0.7381094701767156,-0.42869729723172173,2.0363169269484054,0.8872,-1.1888238719633686,-38.43193219138696,35.29241935160891,0.4892,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,xgboost_direct,4,lags_only,607,22,20261134,-0.04638569071637051,-1.1235073161169187,1.2076920068850738,0.4556,-12.132336389951274,-48.36751539711045,24.33668962682018,0.256,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,xgboost_direct,5,lags_only,599,22,20261135,-0.10168759256124481,-1.3666360530465647,1.3604642051204932,0.4222,-9.425748367748,-47.53023860216809,33.954203334926014,0.3157,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,xgboost_direct,6,lags_only,596,22,20261136,-0.4591748443156859,-1.4788446347614899,0.6532725071346015,0.1954,-22.813811358306147,-56.55356286011811,10.128947359908294,0.0894,circular moving block bootstrap over ordered origin-level pairs,28,10000
07040006_10_47,xgboost_direct,7,lags_only,596,22,20261137,-0.0015055122579484639,-1.3483261935011628,1.5920066249222025,0.4846,-11.882544968457488,-50.76060831934349,32.5020600869849,0.2794,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,sarima,1,lags_only,831,30,20261138,0.1940119422521993,0.03901155697732652,0.36037877258043655,0.9933,-2.9005418460740633,-12.328569680052071,3.815023337551292,0.2701,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,sarima,2,lags_only,826,30,20261139,0.04505233578186532,-0.23902785653535208,0.3311088396759806,0.6161,-21.223400298032992,-59.57549376980575,2.0364503767899795,0.0559,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,sarima,3,lags_only,824,30,20261140,0.177631408321875,-0.21783731816202578,0.5845624480741042,0.8088,-31.433980098648387,-89.53764357886064,4.545662935439509,0.075,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,sarima,4,lags_only,822,30,20261141,0.31442266738807173,-0.24986467374824864,0.9055709839775905,0.8591,-37.07018001739269,-111.39000838587157,8.137537849041777,0.1136,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,sarima,5,lags_only,819,30,20261142,0.5409716460085914,-0.10347096629316067,1.1586548988275078,0.9521,-34.35139579452302,-117.07020312787893,15.694494089327112,0.205,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,sarima,6,lags_only,816,30,20261143,0.9566009621059332,0.26871074958606656,1.6418032889523162,0.9957,-27.626632975626794,-114.98982678328318,27.418097946544883,0.2903,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,sarima,7,lags_only,811,29,20261144,1.4011693057819734,0.6112305105177914,2.192134024275542,0.9994,-17.023806308211324,-103.87133826077475,40.28844859937196,0.3614,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,xgboost_direct,1,lags_only,831,30,20261145,1.9165990184939257,1.3357901692780167,2.498155687096925,1.0,22.828520858825797,-32.24062843982823,61.69644948871686,0.8351,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,xgboost_direct,2,lags_only,826,30,20261146,0.9531753682089266,-0.10977553902999525,2.1103970182071587,0.9617,-11.605424408235459,-129.04979993481035,78.7181743470432,0.4511,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,xgboost_direct,3,lags_only,824,30,20261147,0.1939261687119678,-0.8624777791686126,1.2388777353654994,0.6446,-50.11984888527333,-168.07614909489982,26.833445445029163,0.163,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,xgboost_direct,4,lags_only,822,30,20261148,-0.09106648850832556,-1.3345262268462816,1.2033454449558403,0.4411,-22.053285230955552,-177.2771832171398,114.69085470694303,0.3966,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,xgboost_direct,5,lags_only,819,30,20261149,-0.8518799061140779,-1.9442678211361248,0.15875375077380816,0.0507,-78.99912704674239,-198.86289621922887,-0.8981392929718885,0.0227,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,xgboost_direct,6,lags_only,816,30,20261150,-0.4183364791691657,-1.7325294045191697,0.97960785853869,0.2647,-23.961020057644895,-179.43358175335945,135.21641202921006,0.3699,circular moving block bootstrap over ordered origin-level pairs,28,10000
07042001_10_49,xgboost_direct,7,lags_only,811,29,20261151,-0.5926560666136532,-1.7473549147893654,0.45705852266424235,0.1471,-71.94372639868048,-197.3541922301297,13.17149352446982,0.0689,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,sarima,1,lags_only,334,12,20261152,-0.034405638491290025,-0.32461654235861614,0.24464998471210314,0.4089,-20.75645044462587,-61.383965167018765,3.959794360585577,0.089,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,sarima,2,lags_only,333,12,20261153,0.11372401588110957,-0.5233388391738147,0.6910125687116133,0.6358,-58.094423042735265,-161.7280394497952,3.1737422376220445,0.0467,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,sarima,3,lags_only,332,12,20261154,0.14552453549307617,-0.805357224356792,0.9653539513185355,0.6273,-76.49209642890236,-214.6480055071265,8.410904560729023,0.0662,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,sarima,4,lags_only,331,12,20261155,0.21758530057934353,-0.9838578226142443,1.3330247030608913,0.6502,-92.88031345760966,-261.4413882189391,13.418265097439331,0.0733,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,sarima,5,lags_only,331,12,20261156,0.3846086890522762,-1.059161213361579,1.7435580450348136,0.7183,-94.6270491630361,-277.1652231082113,26.866142206450515,0.1171,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,sarima,6,lags_only,330,12,20261157,0.8608902889141964,-0.7614185732019064,2.323516556077986,0.8659,-88.61143677602222,-282.75424018920495,37.79329669675723,0.1479,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,sarima,7,lags_only,329,12,20261158,1.3931200137168385,-0.3318759367051359,2.9970083940301206,0.9449,-73.999720595639,-257.10936511885296,55.0651032809339,0.1973,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,xgboost_direct,1,lags_only,334,12,20261159,2.0545531009393656,0.786671701433928,3.3235447571309913,0.9997,33.169848810422046,-61.88901112465734,112.8736875275306,0.7921,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,xgboost_direct,2,lags_only,333,12,20261160,0.30579407076283965,-2.032418484149931,2.358240060332384,0.6239,-96.97252662157231,-355.98954393560246,61.255326006471805,0.2626,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,xgboost_direct,3,lags_only,332,12,20261161,-0.1673369545016145,-2.8509493250995366,2.2809904178555347,0.4626,-131.86733440559507,-423.3948350388915,49.64914281610207,0.1716,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,xgboost_direct,4,lags_only,331,12,20261162,-1.0429406865366944,-3.8289045984648276,1.5486121750051243,0.2269,-192.8944964576667,-514.0271287446086,20.70400096293744,0.0574,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,xgboost_direct,5,lags_only,331,12,20261163,-1.2405457569124518,-4.294387553368183,1.7006021454576166,0.2055,-194.13920373598933,-532.5566460709825,34.25213150859846,0.0709,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,xgboost_direct,6,lags_only,330,12,20261164,-1.7449512195470989,-4.667863057452875,1.0263895770593152,0.1178,-208.81771370094873,-530.7758876990265,18.992451958290584,0.0468,circular moving block bootstrap over ordered origin-level pairs,28,10000
07044001_10_49,xgboost_direct,7,lags_only,329,12,20261165,-2.1315366935993523,-4.841123360526154,0.33929695728509246,0.0466,-221.73771002407156,-527.0961451919167,-9.674043151790231,0.0155,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,sarima,1,lags_only,944,34,20261166,0.3264622620897299,0.12636787562243995,0.5528909854669491,0.9998,9.73408918923466,-0.8735252103268399,26.95269609218568,0.9502,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,sarima,2,lags_only,937,34,20261167,-0.07926029131431227,-0.30249878359530613,0.14202674604844237,0.2335,-12.948115680851163,-32.63522009843737,-0.9216550838195487,0.0107,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,sarima,3,lags_only,932,34,20261168,-0.24747659950458073,-0.5288712137488878,0.04495174387327019,0.0506,-23.21863684773045,-61.895792267791286,-1.9885529025093929,0.007,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,sarima,4,lags_only,928,34,20261169,-0.2688431637375365,-0.6259322661891394,0.11475548091584316,0.0821,-30.325949790078678,-83.62633194709102,-0.2458525512707707,0.0233,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,sarima,5,lags_only,926,34,20261170,-0.23564827958435966,-0.7269894622399596,0.25670119758328297,0.1692,-32.87227967662959,-87.86069855052733,0.2310999038032604,0.0277,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,sarima,6,lags_only,926,34,20261171,-0.1181969157264579,-0.6996416934521593,0.4203620891502678,0.3358,-30.095465768537835,-82.15825930802158,2.614346235080062,0.0468,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,sarima,7,lags_only,925,34,20261172,0.013331282358346788,-0.6369505406100848,0.6724817234737678,0.5054,-27.54695201542103,-83.51610050547059,8.437990385636004,0.1012,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,xgboost_direct,1,lags_only,944,34,20261173,1.6704164496596274,1.1042779486752359,2.2560652991942236,1.0,2.5773335925915197,-83.32373359959807,58.127720407499744,0.5746,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,xgboost_direct,2,lags_only,937,34,20261174,0.39169100471473095,-0.26890080961967877,0.938848403338102,0.8937,-29.12861099135625,-115.13815414245974,21.47763130077148,0.2721,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,xgboost_direct,3,lags_only,932,34,20261175,0.1909515115674317,-0.5569855014614349,0.9044563987537592,0.7055,-25.983736732065307,-107.0764626713472,25.473378667450316,0.2915,circular moving block bootstrap over ordered origin-level pairs,28,10000
07046001_10_49,xgboost_direct,4,lags_only,928,34,20261176,0.08046367215586135,-0.765628318786235,0.9567446470177351,0.5711,-16.02819779220114,-109.42439593837403,53.811545364905186,0.3985,circular moving block bootstrap over ordered origin-level pairs,28,10000
