station_id,model,horizon,condition,n,observed_variance,predicted_variance,variance_retention,observed_sd,predicted_sd,std_ratio,correlation,observed_amplitude_q95_q05,predicted_amplitude_q95_q05,amplitude_ratio,variance_fidelity_directional_degradation,alpha_kge,temporal_variability,alpha_kge_status,temporal_variability_status
18021001_10_49,sarima,2,lags_only,375,444.51947673486444,180.84123914131754,0.406824106942745,21.08363053970697,13.447722451824976,0.6378276467375376,0.3438145004739711,56.83077651515151,42.447948708151515,0.746918330366902,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,sarima,3,lags_only,365,1060.6500121224117,132.53799520417547,0.1249592171681218,32.567622144123625,11.512514721127417,0.35349571025420073,0.1066959024242227,54.73616666666668,36.493523896654835,0.6667168367652373,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,sarima,4,lags_only,364,1347.4376793167685,100.04806637258888,0.07425060758529421,36.707460812711744,10.002403029901808,0.27248964674881543,0.04429485638670671,53.135591666666635,31.849906237710556,0.5994081412984594,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,sarima,5,lags_only,363,1349.963391576216,89.05094477331708,0.06596545160335146,36.74184796082277,9.436680813364257,0.2568374030458793,0.05976934540018384,56.19404166666662,29.054933936906018,0.5170465244207719,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,sarima,6,lags_only,354,738.0229637803492,75.86564131299325,0.10279577335153547,27.166578065342517,8.710088479056527,0.3206177994926911,0.07211608341227538,58.850749999999934,27.501977249929556,0.46731736213947295,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,sarima,7,lags_only,354,404.99188781165884,66.12831264927378,0.16328305489424197,20.12441024754909,8.131931667769582,0.404082980208573,0.11967208549259081,57.11618749999997,26.428105026736784,0.46270779237036436,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,xgboost_direct,1,lags_only,388,327.51694927100453,85.34805735163934,0.2605912687621486,18.097429355325705,9.238401233527332,0.5104814088310646,0.1905870684161617,54.064958333333294,29.65861473083495,0.5485737092032342,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,xgboost_direct,2,lags_only,375,444.51947673486444,78.78031658945187,0.17722579259770146,21.08363053970697,8.875827656587969,0.4209819385647103,0.11588328173473653,56.83077651515151,29.62410011291504,0.5212686141111768,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,xgboost_direct,3,lags_only,365,1060.6500121224117,214.7112451618455,0.20243364230223124,32.567622144123625,14.653028532076416,0.4499262631834591,0.04811891267145721,54.73616666666668,34.62564888000489,0.6325917759434782,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,xgboost_direct,4,lags_only,364,1347.4376793167685,163.95677359467024,0.12168041321050643,36.707460812711744,12.804560656058069,0.3488271967758627,0.027455125522264246,53.135591666666635,29.49595623016357,0.5551073264639521,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,xgboost_direct,5,lags_only,363,1349.963391576216,211.73110244052998,0.1568421068021059,36.74184796082277,14.5509828685395,0.39603296176215674,0.028876435016721044,56.19404166666662,30.113114356994625,0.5358773539661097,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,xgboost_direct,6,lags_only,354,738.0229637803492,107.164378140075,0.1452046662493409,27.166578065342517,10.35202290086701,0.3810573004803095,0.05631607331309921,58.850749999999934,32.94556140899657,0.5598154893352524,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18021001_10_49,xgboost_direct,7,lags_only,354,404.99188781165884,87.66998594855544,0.21647343709098266,20.12441024754909,9.363225189460918,0.465267059967695,0.1257084226094753,57.11618749999997,29.815148353576653,0.5220087274483555,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,sarima,1,lags_only,1051,798.4531347234669,623.136368803849,0.7804294850939042,28.2569130430673,24.962699549604988,0.8834192012255022,0.5190900195602809,50.64979166666666,42.06698597165337,0.8305460809888828,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,sarima,2,lags_only,1049,798.8299433807335,447.44926604096486,0.5601308135087073,28.263579804772316,21.152996620832823,0.74841887570311,0.06934503917936131,50.452999999999946,36.55864696080189,0.7246079908192165,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,sarima,3,lags_only,1047,800.6967071838816,368.829680851365,0.46063594060299107,28.29658472649803,19.204938970258798,0.6787016580228689,0.02516290069591363,50.658291666666656,32.09472653403774,0.6335532738692052,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,sarima,4,lags_only,1045,804.2901035069898,315.8446808557521,0.3926999467960098,28.360008877061194,17.77201960542898,0.6266577589051378,0.03225512584113214,50.69024999999999,30.640257585355315,0.6044605734900759,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,sarima,5,lags_only,1044,807.8228422192512,274.5839660583089,0.3399061671788974,28.42222444178589,16.570575308609804,0.5830147229520859,0.025930593805855592,51.60443749999997,27.894038491941334,0.540535656297801,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,sarima,6,lags_only,1043,809.0588207512774,255.16569908416525,0.31538584406906656,28.44395930160352,15.973906819690832,0.5615922400363689,0.016853150920163772,51.61795833333332,25.82736476859646,0.5003561861515535,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,sarima,7,lags_only,1042,809.009573535896,237.35024789501801,0.29338373198433687,28.44309359995667,15.406175641443856,0.5416490856489439,0.010912566949727276,51.3642916666666,24.603889418262455,0.47900766505127157,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,xgboost_direct,1,lags_only,1051,798.4531347234669,111.42108913968487,0.13954618536036434,28.2569130430673,10.555618842099447,0.37355881111327616,0.09945944717329064,50.64979166666666,29.98090934753418,0.5919256202442593,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,xgboost_direct,2,lags_only,1049,798.8299433807335,88.78412735479043,0.11114271327768027,28.263579804772316,9.422532958540948,0.33338073321306416,0.08139179885191881,50.452999999999946,27.794057846069315,0.5508900926816908,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,xgboost_direct,3,lags_only,1047,800.6967071838816,126.80913065201516,0.15837348838115453,28.29658472649803,11.26095602744346,0.39796166697453983,0.06276932404821914,50.658291666666656,29.648322963714598,0.5852610103554539,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,xgboost_direct,4,lags_only,1045,804.2901035069898,112.35024045813056,0.13968870183562337,28.360008877061194,10.59953963425443,0.3737495175055392,0.06723217681669195,50.69024999999999,31.160155868530275,0.6147169498775461,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,xgboost_direct,5,lags_only,1044,807.8228422192512,85.14529128540022,0.10540094539972283,28.42222444178589,9.227420619295525,0.3246551176244152,0.06130287658875879,51.60443749999997,27.75703639984131,0.5378808053055772,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,xgboost_direct,6,lags_only,1043,809.0588207512774,94.45417634203734,0.11674574693386187,28.44395930160352,9.718753847178009,0.34168076757971305,0.05444339554379234,51.61795833333332,27.701584625244138,0.5366656396278907,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087007_10_49,xgboost_direct,7,lags_only,1042,809.009573535896,82.8123930697246,0.1023626861518842,28.44309359995667,9.10013148639758,0.31994169180005944,0.06438636311599556,51.3642916666666,26.536386919021602,0.5166310301956849,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,sarima,1,lags_only,965,890.7952378206254,668.7547871770687,0.7507390686250303,29.846193020561692,25.860293640580895,0.8664520001852557,0.49097248740458327,49.02083333333327,38.66516696685345,0.7887496873816268,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,sarima,2,lags_only,962,898.2581525423361,576.0722134145893,0.6413214417081934,29.970955148982757,24.00150439898694,0.8008254751868185,0.08952251886014227,49.52847916666664,32.5735007407279,0.6576721370974443,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,sarima,3,lags_only,961,906.3443409629448,513.7746886979331,0.5668647835899473,30.105553324311195,22.66659852509708,0.7529042326816521,0.047818057569364684,50.526666666666664,30.799345957954348,0.6095661556528766,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,sarima,4,lags_only,959,908.1882022114457,458.6954577157242,0.5050665232148986,30.13616103971184,21.41717669805533,0.710680324206952,0.039676220921958216,50.592999999999975,29.52657102528139,0.5836098081806061,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,sarima,5,lags_only,957,903.291505873033,409.208745916716,0.45301958809101717,30.054808365268826,20.22890866845555,0.6730672983372593,0.02223259894221249,50.28741666666666,28.976084836689843,0.5762094527296892,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,sarima,6,lags_only,958,901.0027430639599,369.2064576599637,0.40977284531280794,30.01670773192756,19.21474583906755,0.6401350211578867,0.006070392396427261,49.31424999999999,28.20676230091354,0.5719799510468788,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,sarima,7,lags_only,959,901.1490777556636,332.7014714818417,0.3691969283378104,30.019145186958,18.24010612583824,0.6076157736084625,0.0008241752708517073,48.1674999999999,26.721797910927513,0.5547682132335614,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,xgboost_direct,1,lags_only,965,890.7952378206254,77.26711537666377,0.08673947962014433,29.846193020561692,8.790171521458712,0.294515669566399,0.09066828330256962,49.02083333333327,27.711808967590333,0.5653067702695868,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,xgboost_direct,2,lags_only,962,898.2581525423361,144.25012445497168,0.16058871722644674,29.970955148982757,12.01041733059146,0.4007352208459431,0.006547192875932712,49.52847916666664,28.641624879837032,0.5782859752962745,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,xgboost_direct,3,lags_only,961,906.3443409629448,135.49597377898553,0.14949723593466469,30.105553324311195,11.640273784537266,0.38664872421186736,0.03927348483195854,50.526666666666664,29.88111972808838,0.5913930543888715,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,xgboost_direct,4,lags_only,959,908.1882022114457,87.97985811047546,0.09687403766779153,30.13616103971184,9.379757891890145,0.3112459440182177,0.06152019964616843,50.592999999999975,28.699555397033688,0.5672633644384342,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,xgboost_direct,5,lags_only,957,903.291505873033,86.41430791369896,0.09566602514453999,30.054808365268826,9.295929642251977,0.30929924853536256,0.062219168830506516,50.28741666666666,29.788058090209933,0.592356101480853,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,xgboost_direct,6,lags_only,958,901.0027430639599,87.84442661742689,0.09749629209640602,30.01670773192756,9.372535762397863,0.31224396246589947,0.0662004376908506,49.31424999999999,28.253392934799194,0.5729255323724725,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18087010_10_49,xgboost_direct,7,lags_only,959,901.1490777556636,112.60018455796383,0.12495178360321653,30.019145186958,10.611323412183978,0.35348519573415876,0.04055085476252075,48.1674999999999,26.754940986633272,0.5554562928662133,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,sarima,1,lags_only,641,271.3024219650653,466.2301006341718,1.718488531201563,16.471260485010408,21.59236209019689,1.3109113361328306,0.467198634741681,34.66958333333333,30.716235275446966,0.8859707075254813,False,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,sarima,2,lags_only,629,644.1464936583862,380.22641188323195,0.5902794094612887,25.38004124619159,19.499395167113054,0.7682964333258931,0.1467967124169294,34.391250000000014,29.578273806771218,0.8600523041986321,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,sarima,3,lags_only,616,567.924215111833,339.034484154844,0.5969713478198547,23.83116059095387,18.412889076808234,0.7726392093466747,0.09512911366670926,33.3084375,30.198379374597025,0.9066285194133477,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,sarima,4,lags_only,610,130.18684618192125,316.3125951910053,2.429681680351904,11.40994505604305,17.7851790879655,1.5587436223933377,0.10006995848866546,33.145312499999996,29.582253365160632,0.8925018693114037,False,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,sarima,5,lags_only,606,126.83205791606598,291.6518418705768,2.2995120213501865,11.26197397955021,17.077817245496476,1.5164141984794877,0.04016320154640002,32.88977678571429,29.32983365487256,0.8917614079890017,False,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,sarima,6,lags_only,600,106.19191178892383,293.4950967459477,2.763817806852595,10.304945986705793,17.13169859488392,1.662473400344377,0.02868682404139857,30.384812499999974,28.96279714027286,0.9531997980988983,False,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,sarima,7,lags_only,598,92.25740632560866,259.346203866629,2.8111152718872843,9.60507190632161,16.104229378229466,1.6766380861376387,0.05732423679579687,28.71120833333334,28.402259757449855,0.9892394436243633,False,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,xgboost_direct,1,lags_only,641,271.3024219650653,45.32692866872153,0.16707159611924924,16.471260485010408,6.732527658221801,0.40874392487136646,0.30712415236676766,34.66958333333333,20.925254821777344,0.6035623393736781,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,xgboost_direct,2,lags_only,629,644.1464936583862,46.56218275187769,0.07228508299009895,25.38004124619159,6.823648785794715,0.26885885328569514,0.07885643020871516,34.391250000000014,20.616984939575207,0.5994834424330374,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,xgboost_direct,3,lags_only,616,567.924215111833,43.76448343532472,0.07706042861142455,23.83116059095387,6.615473031864367,0.27759760195546457,0.06277698706446933,33.3084375,19.373955488204956,0.581653086795349,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,xgboost_direct,4,lags_only,610,130.18684618192125,41.07405530448707,0.31550080909933687,11.40994505604305,6.4089043762945215,0.5616945870304759,0.11063720898767704,33.145312499999996,19.05215616226196,0.5748069553503821,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,xgboost_direct,5,lags_only,606,126.83205791606598,36.196042667021835,0.2853855977877091,11.26197397955021,6.016314708110093,0.5342149359459253,0.08057331598914069,32.88977678571429,18.563181161880493,0.5644058116546242,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,xgboost_direct,6,lags_only,600,106.19191178892383,42.31011293166054,0.3984306546411911,10.304945986705793,6.504622428063026,0.6312136362921758,0.13277149304363772,30.384812499999974,19.66897468566892,0.6473291446399064,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
18140001_10_49,xgboost_direct,7,lags_only,598,92.25740632560866,46.172774133408616,0.5004776957467105,9.60507190632161,6.7950551236475345,0.7074444824484183,0.09655576775442569,28.71120833333334,21.07867212295532,0.7341617906928445,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,sarima,1,lags_only,929,496.25252779044195,279.1614721474801,0.562539143912159,22.276726146147283,16.708125931638175,0.7500260954874562,0.4632995738086651,43.76666666666664,38.34206649056757,0.8760563554585132,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,sarima,2,lags_only,925,501.44730598064416,264.9096990749063,0.5282902030091509,22.39301913500375,16.27604678891365,0.7268357469257762,0.24205643755472545,44.37499999999997,37.294331643581074,0.8404356426722501,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,sarima,3,lags_only,921,504.59861860017946,251.46743971348667,0.4983514231788609,22.463272660059562,15.857724922367858,0.7059400988602793,0.16653316861718911,44.541666666666664,36.13763578517056,0.8113220382077582,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,sarima,4,lags_only,917,504.8810704587865,240.08491862962674,0.4755276691428757,22.46955875086973,15.494673879421494,0.689585142779973,0.14475132709741123,44.441666666666656,34.525099646471396,0.7768632960016068,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,sarima,5,lags_only,913,502.15125384175656,231.1684112731668,0.46035613673089654,22.408731642860925,15.204223468272453,0.6784954949967587,0.13501629610677474,44.425,32.96304320094631,0.741993093999917,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,sarima,6,lags_only,910,498.7914804692357,223.71510339669885,0.448514283335874,22.33364010790081,14.95710879136402,0.6697120898833124,0.1258354425324932,43.660416666666656,32.242608115775994,0.7384860378667023,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,sarima,7,lags_only,908,502.7696590629593,215.94440213204834,0.4295096138747042,22.42252570659602,14.69504685708924,0.655369829847777,0.1247414264015677,44.19791666666665,31.6119284200872,0.7152357125449852,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,xgboost_direct,1,lags_only,929,496.25252779044195,516.6216314718116,1.0410458436797547,22.276726146147283,22.729312164511526,1.0203165409223527,0.045791602589588025,43.76666666666664,32.94912548065183,0.7528360734345435,False,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,xgboost_direct,2,lags_only,925,501.44730598064416,288.08239749215846,0.5745018351006524,22.39301913500375,16.97299023425626,0.7579589930205014,0.05579010867399884,44.37499999999997,30.440333557128902,0.6859793477662856,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,xgboost_direct,3,lags_only,921,504.59861860017946,158.15677078858153,0.3134308437611828,22.463272660059562,12.576039551010545,0.5598489472716572,0.11153145839807693,44.541666666666664,30.08554744720459,0.6754472766444436,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,xgboost_direct,4,lags_only,917,504.8810704587865,268.0501344287779,0.5309173785921507,22.46955875086973,16.37223669596729,0.7286407747252076,0.08578230945392709,44.441666666666656,30.024808883666978,0.675600424909064,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,xgboost_direct,5,lags_only,913,502.15125384175656,315.0356884064279,0.6273721035170519,22.408731642860925,17.749244727774414,0.7920682442296572,0.05439332309357922,44.425,28.917767524719235,0.6509345531731962,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,xgboost_direct,6,lags_only,910,498.7914804692357,109.66950570634809,0.21987044687125976,22.33364010790081,10.472320932169147,0.46890345154547514,0.156853872971593,43.660416666666656,28.98798217773436,0.6639419499600371,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
19130001_10_49,xgboost_direct,7,lags_only,908,502.7696590629593,86.14915711457107,0.17134915673935497,22.42252570659602,9.281657024183293,0.4139434221477072,0.20226716929861485,44.19791666666665,29.227806520462032,0.6612937605383823,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,sarima,1,lags_only,593,70.5169158782474,40.12325466345101,0.5689876558516361,8.39743507734638,6.334291962283631,0.7543127042889018,0.5526301605811367,24.18333333333333,19.508783967212338,0.8067036788647418,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,sarima,2,lags_only,592,70.31799554438473,37.83731555361615,0.5380886537036346,8.38558260017661,6.1512043986211475,0.7335452635684009,0.32080894727177833,23.88124999999998,18.905889492490108,0.7916624754772101,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,sarima,3,lags_only,590,69.92238874412583,36.027808652627044,0.5152542597545874,8.361960819336923,6.002316940367865,0.7178121340257403,0.19983804637114652,23.754166666666663,18.310432493180897,0.7708303452663421,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,sarima,4,lags_only,589,68.43571023863353,34.02283857181869,0.4971503686186925,8.272587880381419,5.832909957458514,0.7050889083078051,0.1424351865815452,23.63333333333334,17.81695799503825,0.7538910294092347,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,sarima,5,lags_only,589,68.55193174424878,32.54800202886048,0.4747933603138926,8.279609395632669,5.705085628530082,0.6890525091122538,0.08346133575579294,23.591666666666676,17.689228256697895,0.7498083330285222,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,sarima,6,lags_only,590,69.94284763591496,31.7286982307992,0.4536374955157935,8.363184060865512,5.632823291281132,0.6735261654277386,0.06362566599553882,23.891666666666655,17.539589516185256,0.7341300111413435,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,sarima,7,lags_only,590,67.63077963513615,30.0978566135591,0.44503193332880625,8.223793506353145,5.486151348036171,0.667107137818811,0.07906095451630284,23.235416666666662,17.194922995512268,0.7400307574505416,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,xgboost_direct,1,lags_only,593,70.5169158782474,26.636247488686635,0.3777284805631043,8.39743507734638,5.1610316302738,0.6145961930919392,0.15100102754677408,24.18333333333333,15.663975334167478,0.6477177946588896,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,xgboost_direct,2,lags_only,592,70.31799554438473,31.315601552349463,0.44534263683018455,8.38558260017661,5.5960344488172575,0.6673399709519764,0.081512561838374,23.88124999999998,17.836755561828607,0.7468937162765191,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,xgboost_direct,3,lags_only,590,69.92238874412583,28.618514144102157,0.4092897090348103,8.361960819336923,5.34962747713354,0.6397575392559359,-0.02536198652468138,23.754166666666663,16.817200374603267,0.7079684423618285,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,xgboost_direct,4,lags_only,589,68.43571023863353,30.74451422510014,0.44924665964442867,8.272587880381419,5.544773595477109,0.6702586513014425,0.053325309101762135,23.63333333333334,17.0930419921875,0.7232598868344498,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
20009001_10_49,xgboost_direct,5,lags_only,589,68.55193174424878,29.12853648710928,0.4249119717848512,8.279609395632669,5.397085925488798,0.651852722464861,0.09416512490977749,23.591666666666676,17.167868614196784,0.7277090193230707,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION
