station_id,horizon,condition,error_mae_sarima,error_mae_xgboost_direct,error_rmse_sarima,error_rmse_xgboost_direct,error_bias_sarima,error_bias_xgboost_direct,error_skill_mae_sarima,error_skill_mae_xgboost_direct,error_skill_rmse_sarima,error_skill_rmse_xgboost_direct,fidelity_variance_retention_sarima,fidelity_variance_retention_xgboost_direct,fidelity_std_ratio_sarima,fidelity_std_ratio_xgboost_direct,fidelity_correlation_sarima,fidelity_correlation_xgboost_direct,fidelity_amplitude_ratio_sarima,fidelity_amplitude_ratio_xgboost_direct,event_precision_persistence,event_precision_sarima,event_precision_xgboost_direct,event_recall_pod_persistence,event_recall_pod_sarima,event_recall_pod_xgboost_direct,event_far_persistence,event_far_sarima,event_far_xgboost_direct,event_csi_persistence,event_csi_sarima,event_csi_xgboost_direct,event_event_bias_persistence,event_event_bias_sarima,event_event_bias_xgboost_direct,event_exceedance_intensity_error_persistence,event_exceedance_intensity_error_sarima,event_exceedance_intensity_error_xgboost_direct,persistence_mae,persistence_rmse
04022001_10_49,3,lags_only,11.848592033529435,10.623836292647402,39.51503669212838,39.28917304080934,-9.404047762538136,-2.6485414628033355,-0.17584414728788897,-0.054300434271347515,0.02537775667472014,0.03094859139896217,0.07444273986102917,0.09395134518951233,0.27284196865773636,0.3065148368179138,0.049682545582427906,0.002255862379702437,0.6773149416830677,0.7322365343230144,0.6374269005847953,0.7045454545454546,0.4939759036144578,0.6228571428571429,0.17714285714285713,0.4685714285714286,0.36257309941520466,0.29545454545454547,0.5060240963855421,0.459915611814346,0.16489361702127658,0.3166023166023166,0.9771428571428571,0.25142857142857145,0.9485714285714286,-10.374174819955028,-19.898076753664434,-14.539911342687184,10.07666880075772,40.54395122084265
04022001_10_49,4,lags_only,12.438750925993471,11.07560722172894,39.625782828712886,44.062237351655256,-10.241506863440923,-2.1058402540267056,-0.1851165316103275,-0.05524142208397392,0.019699812525140352,-0.09005340596301939,0.0674410462258484,0.388332785823384,0.2596941397603119,0.6231635305627119,0.05627892233008515,0.012748549663087274,0.6304120709226307,0.7138053143113112,0.5739644970414202,0.7272727272727273,0.506578947368421,0.5672514619883041,0.14035087719298245,0.4502923976608187,0.4260355029585799,0.2727272727272727,0.4934210526315789,0.3991769547325103,0.13333333333333333,0.3130081300813008,0.9883040935672515,0.19298245614035087,0.8888888888888888,-11.402546463571847,-21.356430001424055,-12.024298006129344,10.495804078516894,40.422090432099516
04022001_10_49,5,lags_only,12.340520762334608,9.985337699889985,37.38865170512541,35.94755837040776,-10.22346721713996,-1.709552822418313,-0.17849380213410868,0.04642123147239274,0.02972468124548792,0.0671225875868522,0.06754683142106187,0.050186569385118056,0.2598977326200863,0.22402359113521517,0.04331675622049559,0.018878119481723375,0.5908888503773728,0.8105118831824779,0.5238095238095238,0.6538461538461539,0.4645161290322581,0.5432098765432098,0.10493827160493827,0.4444444444444444,0.47619047619047616,0.34615384615384615,0.535483870967742,0.36363636363636365,0.09941520467836257,0.2938775510204082,1.037037037037037,0.16049382716049382,0.9567901234567902,-10.535936065246071,-21.385371134652,-13.748256353019396,10.471434588783945,38.53406448915873
04022001_10_49,6,lags_only,11.211559396157064,8.032053784110916,16.50080403854738,13.87084440582546,-9.424494612902272,-0.10749461045204514,-0.18991168693312235,0.14753743613355444,0.15031110173215106,0.28573768443660985,0.4443748226108017,0.5249305430816754,0.6666144482463621,0.7245209058969074,0.11140360917776146,0.11454541588824678,0.5582934522260941,0.8208052763146343,0.5297619047619048,0.6363636363636364,0.4642857142857143,0.5527950310559007,0.08695652173913043,0.40372670807453415,0.47023809523809523,0.36363636363636365,0.5357142857142857,0.37083333333333335,0.08284023668639054,0.2754237288135593,1.0434782608695652,0.13664596273291926,0.8695652173913043,-5.107962845117607,-17.754674522184324,-9.25191781619516,9.422177729049565,19.4198183266669
04022001_10_49,7,lags_only,11.366072612389024,8.45873742223974,16.237255053277497,13.888455891313198,-9.976911882996507,-0.3513037605791294,-0.16972181171894352,0.1294820999460951,0.16050830327020385,0.2819449246255434,0.45208043750671445,0.6705722147250074,0.6723692716853698,0.8188847383637134,0.13002467873128817,0.1039929408320614,0.5202340477028813,0.8963155967034618,0.4819277108433735,0.7647058823529411,0.45454545454545453,0.49079754601226994,0.07975460122699386,0.3374233128834356,0.5180722891566265,0.23529411764705882,0.5454545454545454,0.321285140562249,0.07784431137724551,0.24017467248908297,1.01840490797546,0.10429447852760736,0.7423312883435583,-5.7686636285967,-18.459705477438842,-9.550810492910484,9.716902342520413,19.34176968816848
04032005_10_49,1,lags_only,9.450543127748226,10.93152720021237,34.93260796744499,38.573632307392586,-4.132731326682629,-1.8900265142623889,-0.12240578958036419,-0.29829674894008595,0.0429314990578326,-0.05682371275386853,0.7170742801550085,0.05202976450813995,0.8468023855392759,0.22810033868484267,0.5194787994664432,0.041878926496173814,0.8276844009811308,0.6651493513462492,0.6696428571428571,0.746031746031746,0.37272727272727274,0.6696428571428571,0.41964285714285715,0.36607142857142855,0.33035714285714285,0.25396825396825395,0.6272727272727273,0.5033557046979866,0.3671875,0.2265193370165746,1.0,0.5625,0.9821428571428571,-3.458880337732918,-11.077267236374512,-22.02908737582055,8.419898770552063,36.49959008478104
04032005_10_49,2,lags_only,13.015414968530187,11.024052642079203,45.494290428949064,38.700993108792765,-7.545701992892409,-1.9926469290201594,-0.1023023122602242,0.06635026641685098,0.09952329169076654,0.23398425265407374,0.5577785097867247,0.04499356146619411,0.7468457068141482,0.21211685804337693,0.10779024161869427,0.0197461137631796,0.6770816581225364,0.6273388255096094,0.5045045045045045,0.7,0.3486238532110092,0.5,0.1875,0.3392857142857143,0.4954954954954955,0.3,0.6513761467889908,0.33532934131736525,0.17355371900826447,0.20765027322404372,0.9910714285714286,0.26785714285714285,0.9732142857142857,-6.523771156832301,-19.37881392994182,-22.18544420051378,11.80748223401857,50.5224510630272
04032005_10_49,3,lags_only,15.241131032232552,11.535737986747268,46.102616989836434,38.68103369992792,-10.385688424977642,-2.574335044159238,-0.13227736601267676,0.14299962417334605,0.12809643818152613,0.26845517109749584,0.4261819100350064,0.03666594642847512,0.6528260947871235,0.19148354088139044,0.034490023782444375,0.0442767274884734,0.6145866895695971,0.6077732463213006,0.4642857142857143,0.7083333333333334,0.3113207547169811,0.4482758620689655,0.14655172413793102,0.28448275862068967,0.5357142857142857,0.2916666666666667,0.6886792452830188,0.29545454545454547,0.13821138211382114,0.1746031746031746,0.9655172413793104,0.20689655172413793,0.9137931034482759,-10.045318062559627,-25.696507218368847,-23.925103841889335,13.460598515630767,52.875821373734425
04032005_10_49,4,lags_only,16.302123274860367,11.72249280104993,45.078790558623474,38.86574679138634,-12.30778819568011,-2.5645217802388416,-0.1966744576370517,0.13949812068447745,0.14986187476181917,0.26703328319685127,0.33624965587721545,0.035816168380190805,0.5798703785133497,0.1892516007334966,0.03170107895978594,-0.00900942914659386,0.6080075615486162,0.6043217294403498,0.45132743362831856,0.6842105263157895,0.34,0.42857142857142855,0.1092436974789916,0.2857142857142857,0.5486725663716814,0.3157894736842105,0.66,0.281767955801105,0.104,0.1837837837837838,0.9495798319327731,0.15966386554621848,0.8403361344537815,-14.95960460547856,-30.433627565694394,-23.914104044797522,13.622855548409106,53.02525462670419
04032005_10_49,5,lags_only,17.37341033785252,11.838361664940354,44.51021687674717,39.291011907159195,-13.95617663994527,-1.9080983836549024,-0.2342622429252766,0.1589651923839842,0.15972708342219682,0.2582562951345787,0.27435188670387634,0.05892370112519848,0.5237861077805294,0.2427420464715548,0.037989051634772106,-0.01123880426845088,0.5242042255149575,0.5864516844492035,0.45614035087719296,0.5625,0.32038834951456313,0.43333333333333335,0.075,0.275,0.543859649122807,0.4375,0.6796116504854369,0.2857142857142857,0.07086614173228346,0.1736842105263158,0.95,0.13333333333333333,0.8583333333333333,-12.09503520805885,-30.82507599990889,-22.895728626970854,14.07594734217623,52.97114306388078
04032005_10_49,6,lags_only,18.283319090927037,11.526546028100165,44.83462837093967,38.553334197636,-15.369602636764043,-2.191971168351048,-0.2902877124587863,0.18655028481515312,0.1545230472743224,0.2729736656865084,0.26276934739877705,0.032715010934276534,0.5126103270504576,0.18087291376620362,0.036252194904933706,0.0251752720222236,0.4727308119797729,0.627348642687051,0.4608695652173913,0.7272727272727273,0.2978723404255319,0.4380165289256198,0.06611570247933884,0.23140495867768596,0.5391304347826087,0.2727272727272727,0.7021276595744681,0.2896174863387978,0.06451612903225806,0.1497326203208556,0.9504132231404959,0.09090909090909091,0.7768595041322314,-10.096718129008377,-31.68284683051603,-22.78755862073571,14.169955207963769,53.028800165871175
04032005_10_49,7,lags_only,19.073855394287545,11.672339863429567,44.969389259883975,38.5592420998226,-16.60146877449834,-2.0177046315926566,-0.29664960534479945,0.2065088801135034,0.14578360367655652,0.26754760574752245,0.25059713375387344,0.044253479630638214,0.5005967776103573,0.2103651102978776,0.04627474539987205,0.052134957675909595,0.4100459710688708,0.6785108158797559,0.39473684210526316,0.5555555555555556,0.3177570093457944,0.371900826446281,0.04132231404958678,0.2809917355371901,0.6052631578947368,0.4444444444444444,0.6822429906542056,0.23684210526315788,0.04,0.17525773195876287,0.9421487603305785,0.0743801652892562,0.8842975206611571,-11.824355805890125,-33.81735331402217,-21.75152116593528,14.71010773894888,52.64402492557238
04902001_10_49,1,lags_only,11.977355622835804,13.372024091168743,58.289653443238024,71.61014314355626,-4.6642831467099395,0.33130530136904357,-0.12933805845232857,-0.26084055614963664,0.15272979873637874,-0.040890394945316245,0.19421274706895875,0.5642770914897595,0.4406957534047256,0.7511837934152729,0.19172720839106,0.004658563533900816,0.7349879203387008,0.617582020015638,0.5843373493975904,0.5915492957746479,0.3515625,0.5808383233532934,0.25149700598802394,0.2694610778443114,0.41566265060240964,0.4084507042253521,0.6484375,0.4110169491525424,0.21428571428571427,0.18,0.9940119760479041,0.4251497005988024,0.7664670658682635,-8.743444274635372,-29.274644138984044,-32.016480061040205,10.605642423181818,68.79700638155887
04902001_10_49,2,lags_only,13.814251755337581,13.311982678043485,61.462920261456745,59.812397868764656,-5.74056951185555,0.011362038209808717,0.026422504875094836,0.061820576287956105,0.2239246839228334,0.24476537424721134,0.18904734914939622,0.08181423841569008,0.4347957556708623,0.2860318835649098,0.06474221000225709,-0.0006175256479065914,0.7935802388267107,0.5123504074724948,0.40963855421686746,0.49206349206349204,0.2796610169491525,0.40718562874251496,0.18562874251497005,0.19760479041916168,0.5903614457831325,0.5079365079365079,0.7203389830508474,0.25660377358490566,0.15577889447236182,0.13095238095238096,0.9940119760479041,0.3772455089820359,0.7065868263473054,-15.050663043478261,-34.191935964261866,-33.29473016110558,14.18916503772027,79.19710753349791
04902001_10_49,3,lags_only,14.470396686962355,15.694870421244985,61.91497939853976,82.93050118858737,-6.530912754773254,2.573859306401455,0.04269427831929191,-0.038312188692952415,0.23404166967208676,-0.025944106591522773,0.18648482359125823,1.0594580076203914,0.4318388861499833,1.0292997656758653,0.04993760154248389,-0.006252624220864402,0.8252827654232946,0.5768065554010993,0.36809815950920244,0.4482758620689655,0.2119205298013245,0.3614457831325301,0.1566265060240964,0.1927710843373494,0.6319018404907976,0.5517241379310345,0.7880794701986755,0.22304832713754646,0.13131313131313133,0.11228070175438597,0.9819277108433735,0.3493975903614458,0.9096385542168675,-24.84396158660617,-38.35905403175875,-32.994328515384346,15.115752845973997,80.83335208592017
04902001_10_49,4,lags_only,14.834353537338755,14.86746522320553,61.7163123363309,74.48313006070369,-7.089380904062089,1.3106491932625184,0.06232551857547941,0.06023254008497286,0.2392642896192601,0.08189626513451087,0.1844181804958253,0.6470033367869261,0.42943937930262677,0.8043651762644416,0.06160590302536824,-0.014033500410173275,0.8577649543403748,0.5760538751205597,0.3333333333333333,0.3898305084745763,0.2074074074074074,0.32727272727272727,0.1393939393939394,0.1696969696969697,0.6666666666666666,0.6101694915254238,0.7925925925925926,0.1978021978021978,0.11442786069651742,0.10294117647058823,0.9818181818181818,0.3575757575757576,0.8181818181818182,-27.08626231684434,-39.19431054387835,-34.60702148090542,15.820366055821758,81.12713981238315
04902001_10_49,5,lags_only,14.987857028573018,15.202711844195074,61.29508832567704,78.33435286085704,-7.4963492433116,1.8323101000239819,0.06299742691363085,0.04956525214080869,0.24654959532556586,0.037099848044460294,0.18172003735212175,0.8167348599523859,0.4262863325889322,0.9037338435360192,0.08172462497045825,-0.014430353366218727,0.8589656712415062,0.5402516983200947,0.325,0.37037037037037035,0.22058823529411764,0.31901840490797545,0.12269938650306748,0.18404907975460122,0.675,0.6296296296296297,0.7794117647058824,0.1918819188191882,0.10152284263959391,0.11152416356877323,0.9815950920245399,0.3312883435582822,0.8343558282208589,-28.063632508351436,-39.33240926658895,-35.21198168678349,15.995534547151662,81.35251895201071
04902001_10_49,6,lags_only,14.953054749243227,15.055356502084855,60.64992352213678,65.69322774586226,-7.803531521267132,1.5596719608251421,0.0706176812263461,0.064259285442677,0.258145819677016,0.1964574266216525,0.17849825282166526,0.28069186732745427,0.42249053577762574,0.5298036120370021,0.11099962791141516,-0.011893957578455074,0.8498049666817941,0.6004986484705785,0.30625,0.36,0.15942028985507245,0.30246913580246915,0.1111111111111111,0.13580246913580246,0.69375,0.64,0.8405797101449275,0.1794871794871795,0.09278350515463918,0.07913669064748201,0.9876543209876543,0.30864197530864196,0.8518518518518519,-31.22939621804659,-38.727792188078574,-33.72245818369503,16.089239538120548,81.75450800281449
04902001_10_49,7,lags_only,14.69493266319123,15.773306535936642,59.64419845407221,68.92298314801484,-7.984386054159606,2.435171688581879,0.08761997172887342,0.020665817732182838,0.2656281069975167,0.1513826504892839,0.17659118308640964,0.40634434631771954,0.4202275372776154,0.637451446243335,0.15175882794048498,-0.014328470673738589,0.8642112835596982,0.6263698271950671,0.2830188679245283,0.38,0.1388888888888889,0.28125,0.11875,0.125,0.7169811320754716,0.62,0.8611111111111112,0.16423357664233576,0.09947643979057591,0.07042253521126761,0.99375,0.3125,0.9,-31.4153975346438,-36.83815173792958,-33.84599602929579,16.106153365760022,81.21797555488759
05019002_10_49,1,lags_only,7.6614812115906705,11.087069271326941,31.888016327533304,36.880772085071925,-4.31736130023624,2.387307027640416,-0.1784078598222691,-0.7052955180468375,0.07324204377851858,-0.07186187470431087,0.5737543079122058,0.4657308921094059,0.7574657140176086,0.6824447905211131,0.3389316130467228,0.019772273637051002,0.652881965394044,0.868493836886402,0.71875,0.7558139534883721,0.39855072463768115,0.711340206185567,0.33505154639175255,0.5670103092783505,0.28125,0.2441860465116279,0.6014492753623188,0.5564516129032258,0.3023255813953488,0.3055555555555556,0.9896907216494846,0.44329896907216493,1.422680412371134,-4.197894544760771,-15.824559031362378,-17.858343817875244,6.5015530469613445,34.40813873079126
05019002_10_49,2,lags_only,10.12666875457398,12.768813438266957,36.056495343508736,50.16821326684718,-6.452915205730151,3.4894283713309386,-0.10517847229134836,-0.3935301006368096,0.12871508887224836,-0.2122866302232646,0.41967034470161024,1.6281561724258493,0.6478196853304244,1.2759922305507387,0.06325610543770244,-0.013446198128239386,0.5401890161501383,0.7553093098764045,0.5392670157068062,0.5614035087719298,0.3150684931506849,0.533678756476684,0.16580310880829016,0.47668393782383417,0.4607329842931937,0.43859649122807015,0.684931506849315,0.3665480427046263,0.14678899082568808,0.2340966921119593,0.9896373056994818,0.29533678756476683,1.5129533678756477,-9.760851046718832,-24.21343649253192,-20.802469635995863,9.162926177505543,41.38312839234051
05019002_10_49,3,lags_only,11.157174717881116,13.274913844223077,35.67347082805187,48.235208291950144,-7.758618783725491,3.8335298350414875,-0.07080960474520961,-0.27405957206869025,0.1615484133971453,-0.1336964411857135,0.3099056943026797,1.4233246389805545,0.5566917408249198,1.1930317007441817,0.020622785282704042,-0.012893205341821954,0.45649730810644196,0.7797635397413505,0.4397905759162304,0.4146341463414634,0.2803030303030303,0.4375,0.08854166666666667,0.3854166666666667,0.5602094240837696,0.5853658536585366,0.7196969696969697,0.2809364548494983,0.0787037037037037,0.193717277486911,0.9947916666666666,0.21354166666666666,1.375,-16.599076102606926,-30.592943925974193,-20.894690131502532,10.419382370534372,42.546846351128856
05019002_10_49,4,lags_only,11.724437840300356,12.563985378948765,34.94239082311154,44.85304087668878,-8.660062208922986,2.5251777590218234,-0.03769723346266277,-0.11200324029066466,0.18749273232842628,-0.04295730289226408,0.23146509671306997,1.1134404745189455,0.4811081964725502,1.0551968889827839,0.018349849165992728,-0.005063824577488725,0.41538603715358735,0.7104381319701237,0.3645833333333333,0.34210526315789475,0.24060150375939848,0.3645833333333333,0.06770833333333333,0.3333333333333333,0.6354166666666666,0.6578947368421053,0.7593984962406015,0.2229299363057325,0.059907834101382486,0.16243654822335024,1.0,0.19791666666666666,1.3854166666666667,-20.052426203969933,-32.72056519990038,-19.874187954124995,11.298515079564593,43.00563479665479
05019002_10_49,5,lags_only,11.977565608200553,11.809560338884335,34.551500644539395,36.135821696733174,-9.341535753149964,2.0657393718461234,-0.009966715255379248,0.004199746907910711,0.2029470789604356,0.16639909409844952,0.18012102361733842,0.385116208882203,0.4244066724467682,0.6205773190201226,0.015431121837251517,0.010028802977850542,0.35164159530654093,0.7061772380854978,0.3125,0.3225806451612903,0.25,0.31088082901554404,0.05181347150259067,0.35233160621761656,0.6875,0.6774193548387096,0.75,0.18461538461538463,0.04672897196261682,0.1712846347607053,0.9948186528497409,0.16062176165803108,1.4093264248704662,-22.71207514364016,-33.69693157870215,-21.37583072089047,11.859366677417599,43.34906721058778
05019002_10_49,6,lags_only,12.077994015113932,10.887374026696202,34.55463007235671,32.37992964727606,-9.817855832160221,1.1577957839126185,-0.009517681491494148,0.08999817592165081,0.20764748587923534,0.25751430099674494,0.16282651849192173,0.10750308257591752,0.4035176805196047,0.32787662706560455,0.009628246049339083,0.008543387784003447,0.3300690151084923,0.6928375996814934,0.27225130890052357,0.37037037037037035,0.24363636363636362,0.2694300518134715,0.05181347150259067,0.3471502590673575,0.7277486910994765,0.6296296296296297,0.7563636363636363,0.1566265060240964,0.047619047619047616,0.16708229426433915,0.9896373056994818,0.13989637305699482,1.4248704663212435,-23.076973077050145,-34.00718383177564,-22.244175991805,11.964123300217498,43.61017281645192
05019002_10_49,7,lags_only,12.09096732837588,11.673867383179068,34.698650686709264,34.550817409739814,-10.15945584792375,2.289111585522588,0.015361078461700746,0.04932799186559619,0.2063911373681213,0.20977230051057766,0.16446299181001026,0.2662625885231581,0.40554037013595856,0.5160063841883723,0.0074153349411469,0.015000400309083195,0.2971699130808017,0.7455388126504249,0.2198952879581152,0.36,0.24437299035369775,0.21761658031088082,0.046632124352331605,0.39378238341968913,0.7801047120418848,0.64,0.7556270096463023,0.12280701754385964,0.0430622009569378,0.17757009345794392,0.9896373056994818,0.12953367875647667,1.61139896373057,-23.95425570281216,-34.32312734621793,-21.16941303533892,12.279595152999018,43.72260986556609
07003001_10_49,1,lags_only,4.797218133211537,7.003368161274643,9.547481448055288,11.511734875641169,-1.999232394751832,1.3486979578818203,-0.022930919579595796,-0.49335753231032675,0.019916602106363486,-0.181721095134171,0.7377179293144386,0.3561525430885745,0.8589050758462419,0.5967851733149664,0.5943626890825081,0.23573652073203638,0.8255928922684871,0.6398985921527274,0.671875,0.7482014388489209,0.4017857142857143,0.6615384615384615,0.5333333333333333,0.46153846153846156,0.328125,0.2517985611510791,0.5982142857142857,0.5,0.45217391304347826,0.2735562310030395,0.9846153846153847,0.7128205128205128,1.1487179487179486,-4.412793028227811,-7.947123931383757,-10.510092786906563,4.689679470421226,9.741499007711411
07003001_10_49,2,lags_only,6.5900654655744235,7.8555168368045045,12.269016147990333,12.318814617810132,-3.506616637109907,1.8754507054750431,-0.025022866456921623,-0.22185195695322316,0.042716803537713885,0.03883130548367182,0.5650924877373111,0.3007513991674663,0.7517263383288569,0.5484080589920851,0.3134441261377123,0.11647254995751376,0.7445195009048403,0.6634064801054512,0.5360824742268041,0.6330275229357798,0.25833333333333336,0.5416666666666666,0.359375,0.3229166666666667,0.4639175257731959,0.3669724770642202,0.7416666666666667,0.36879432624113473,0.2974137931034483,0.16756756756756758,1.0104166666666667,0.5677083333333334,1.25,-8.044651594065657,-13.298769304718808,-11.805733645569115,6.4291887344460354,12.816495884740721
07003001_10_49,3,lags_only,7.501570681962633,8.609258069537555,13.072719020498205,14.357801565754556,-4.840586243191452,2.5356818225772146,-0.029164848918020004,-0.1811320796771768,0.04706620950149539,-0.04660967988574021,0.4568703525752832,0.6341186814707029,0.6759218538967972,0.7963156920912101,0.21085011857050873,0.02954959393925111,0.6626565798552534,0.6780037323965324,0.4256410256410256,0.49333333333333335,0.2056451612903226,0.43915343915343913,0.19576719576719576,0.2698412698412698,0.5743589743589743,0.5066666666666667,0.7943548387096774,0.2757475083056478,0.16299559471365638,0.13212435233160622,1.0317460317460319,0.3968253968253968,1.312169312169312,-10.468538649832645,-16.90882829658413,-12.14359362311177,7.2889884354767585,13.718391719176548
07003001_10_49,4,lags_only,8.043189579264071,8.414224944323228,12.852712570963071,14.373375275698056,-5.985113922543847,2.711785426419174,-0.06918202600908849,-0.11850379561622346,0.007544458330020785,-0.10987745708219086,0.3088347287727411,0.7180881092414951,0.5557290065965075,0.8474007961062434,0.18095768641162333,0.007161801775269607,0.6107480398516596,0.6960318795702903,0.35751295336787564,0.4,0.22131147540983606,0.372972972972973,0.11891891891891893,0.2918918918918919,0.6424870466321243,0.6,0.7786885245901639,0.22330097087378642,0.10091743119266056,0.144,1.0432432432432432,0.2972972972972973,1.318918918918919,-10.68493631378414,-18.35350730298986,-11.90188204762925,7.5227504611976155,12.95041644821303
07003001_10_49,5,lags_only,8.720186505206597,8.308715830964907,13.518056618593777,13.453161807973274,-6.925456386928679,2.555505091677147,-0.08645487355814924,-0.0351894196496551,0.038386763964193354,0.0430030864581292,0.3295484927168574,0.5519865521071257,0.5740631434928194,0.7429579746574672,0.10617786339021607,-0.007546507818963768,0.5780293195537834,0.6706038287006181,0.31088082901554404,0.42424242424242425,0.20242914979757085,0.32085561497326204,0.0748663101604278,0.26737967914438504,0.689119170984456,0.5757575757575758,0.7975708502024291,0.1875,0.06796116504854369,0.13020833333333334,1.032085561497326,0.17647058823529413,1.320855614973262,-10.673442980138514,-19.388874021103785,-11.720435641211925,8.026275842132227,14.057685680701693
07003001_10_49,6,lags_only,9.403072311743877,8.55178590936413,14.192997623385772,13.376578573847084,-7.9388357533049625,2.565326363148121,-0.13699084492330904,-0.034055887728029643,0.02739639487413076,0.08334314635997651,0.28528358124621483,0.46289735515983144,0.5341194447370502,0.6803656040393514,0.0726242641997956,-0.030059199440733687,0.540088671462507,0.7947098030479162,0.31088082901554404,0.35714285714285715,0.18181818181818182,0.31746031746031744,0.05291005291005291,0.24338624338624337,0.689119170984456,0.6428571428571429,0.8181818181818182,0.18633540372670807,0.04830917874396135,0.11616161616161616,1.0211640211640212,0.14814814814814814,1.3386243386243386,-11.192519948739756,-20.852077887406256,-12.346013389381675,8.270138984609082,14.592787389009306
07003001_10_49,7,lags_only,10.066797736749361,8.974058038957777,14.67389659883273,15.622206376366314,-8.898199122922929,2.987099145960497,-0.1870767311517443,-0.05822087228027732,0.0010665527722328273,-0.06349014821929354,0.24297619452595773,1.0471937972827938,0.4929261552463591,1.0233248737731306,0.06402236848429399,0.004646615614755918,0.5029214647129039,0.7704928936651003,0.2916666666666667,0.375,0.22026431718061673,0.29473684210526313,0.04736842105263158,0.2631578947368421,0.7083333333333334,0.625,0.7797356828193832,0.17177914110429449,0.04390243902439024,0.1362397820163488,1.0105263157894737,0.12631578947368421,1.194736842105263,-11.89653042225215,-22.201301786420892,-11.169482575667734,8.480326058604648,14.68956379381992
07003004_10_49,1,lags_only,5.134159643035434,6.973983901089106,10.660859684756353,12.64597335178337,-2.3080044709841494,0.14224804421592352,-0.04485992949366675,-0.41928510872594993,0.025772126335712655,-0.1556347323977297,0.8198145373292659,0.4002495064176993,0.9054361033939754,0.6326527534261581,0.5441908027567715,0.13330185980741338,0.8525644065646526,0.8187703047318405,0.6473029045643154,0.7532467532467533,0.405,0.65,0.48333333333333334,0.3375,0.35269709543568467,0.24675324675324675,0.595,0.48,0.4172661870503597,0.22562674094707522,1.0041666666666667,0.6416666666666667,0.8333333333333334,-3.321317560720807,-7.358051394874699,-9.845064150049298,4.913730059036161,10.942880996268864
07003004_10_49,2,lags_only,7.02421980423464,7.373104424372452,13.162878570855046,13.343678422107661,-4.155375390163482,0.05207632293086806,-0.040011846243844205,-0.0916679942614309,0.06865438864482899,0.055861810859402165,0.6174512542703489,0.4289530832464361,0.7857806654979167,0.6549450994140166,0.25064354488966295,0.024734639112531022,0.7408731889844712,0.7027604435067196,0.49583333333333335,0.5858585858585859,0.2722772277227723,0.5021097046413502,0.24472573839662448,0.2320675105485232,0.5041666666666667,0.41414141414141414,0.7277227722772277,0.3324022346368715,0.20863309352517986,0.14322916666666666,1.0126582278481013,0.4177215189873418,0.8523206751054853,-6.6083535333890175,-12.397317178668521,-11.001723495525145,6.753980572051793,14.13318365424213
07003004_10_49,3,lags_only,8.14368780543776,7.634409117530473,14.266597386829917,13.33082988659195,-5.9677140527765316,-0.047989049435208465,-0.08091814982716951,-0.013321185131202434,0.06473771844363832,0.1260829729250451,0.4188526218294017,0.29372744361571984,0.6471882429628969,0.5419662753490477,0.16459192712011225,0.01627777930866819,0.6491566829084741,0.7095801510926725,0.44398340248962653,0.5757575757575758,0.2927927927927928,0.44214876033057854,0.15702479338842976,0.26859504132231404,0.5560165975103735,0.42424242424242425,0.7072072072072072,0.2845744680851064,0.14074074074074075,0.16290726817042606,0.9958677685950413,0.2727272727272727,0.9173553719008265,-8.261252032781243,-15.689700414494617,-11.70787410061221,7.5340466868281135,15.254113918813232
07003004_10_49,4,lags_only,9.274310912893393,8.091149642823492,15.209809235903462,13.808280781958361,-7.567752432005213,0.2235570096183119,-0.1390787074645651,0.0062381600516757335,0.04256556805526791,0.130789659386391,0.2966648282041147,0.2861960171760434,0.5446694669284434,0.5349729125629105,0.11576490825762503,0.004052362679671606,0.5213492128423057,0.7285451382024534,0.4066390041493776,0.5714285714285714,0.3269961977186312,0.3967611336032389,0.09716599190283401,0.3481781376518219,0.5933609958506224,0.42857142857142855,0.6730038022813688,0.2512820512820513,0.09056603773584905,0.2028301886792453,0.9757085020242915,0.1700404858299595,1.0647773279352226,-8.625176887292989,-17.7754990312207,-11.652054233690306,8.141940369982644,15.88600611010974
07003004_10_49,5,lags_only,10.020506321300454,8.238095307467185,15.814362643174213,14.18610619822975,-8.798523430112413,0.39098226048527746,-0.18186188491623154,0.028363384442318174,0.02178963974863344,0.12250677641289269,0.21953646115739414,0.2932424558623535,0.4685471813567916,0.5415186569845526,0.10740925425998696,-0.008995071040161331,0.4943133379276647,0.7337156987480631,0.3786008230452675,0.5625,0.29571984435797666,0.37398373983739835,0.07317073170731707,0.3089430894308943,0.6213991769547325,0.4375,0.7042801556420234,0.23173803526448364,0.06923076923076923,0.17798594847775176,0.9878048780487805,0.13008130081300814,1.0447154471544715,-9.466846893522678,-19.73882840942357,-12.098486238856335,8.478576430282876,16.16662763529765
07003004_10_49,6,lags_only,10.67088710362559,8.50304005133628,16.33619448455098,14.943620975265798,-9.801763689470787,0.776720306416959,-0.2620855667983691,-0.00568622069422658,-0.003920677605528743,0.08165820934878602,0.18197611965123103,0.42439433279895733,0.4265865910354321,0.6514555493653863,0.0786417209251849,-0.02252113764308583,0.46571094295590665,0.8993216096685174,0.33884297520661155,0.5555555555555556,0.3296296296296296,0.33064516129032256,0.06048387096774194,0.3588709677419355,0.6611570247933884,0.4444444444444444,0.6703703703703704,0.20098039215686275,0.057692307692307696,0.20745920745920746,0.9758064516129032,0.10887096774193548,1.0887096774193548,-9.244883579185224,-20.742231318711067,-11.020729496826899,8.454963264254152,16.27239566727001
