station_id,model,horizon,condition,raw_p_value,bh_q_value,bh_reject_q_0_05,family,family_size,alpha,primary_inferential_metric
32039001_10_49,xgboost_direct,6,lags_only,0.5878,0.6804996415770609,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32039001_10_49,xgboost_direct,7,lags_only,0.4917,0.5834341117816846,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,sarima,1,lags_only,0.0476,0.09609250000000001,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,sarima,2,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,sarima,5,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,sarima,6,lags_only,0.0058,0.01775734597156398,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,sarima,7,lags_only,0.0275,0.0632849872773537,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,xgboost_direct,1,lags_only,0.9994,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,xgboost_direct,2,lags_only,0.2946,0.396836818588025,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,xgboost_direct,3,lags_only,0.1913,0.2889307281229125,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,xgboost_direct,4,lags_only,0.0348,0.0757293551491819,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,xgboost_direct,5,lags_only,0.0398,0.08417942001870908,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,xgboost_direct,6,lags_only,0.0342,0.07492848837209302,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
32054004_10_49,xgboost_direct,7,lags_only,0.0907,0.16115732809430255,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,sarima,1,lags_only,0.0992,0.17226666666666668,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,xgboost_direct,2,lags_only,0.5985,0.6907649310872895,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,xgboost_direct,3,lags_only,0.0685,0.1289042863087807,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,xgboost_direct,4,lags_only,0.0022,0.00785193370165746,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,xgboost_direct,5,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004020_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,sarima,1,lags_only,0.3267,0.4277178343949044,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,sarima,2,lags_only,0.001,0.003945898778359511,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,sarima,6,lags_only,0.0006,0.002552398871119473,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,sarima,7,lags_only,0.006,0.01822162525184688,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,xgboost_direct,1,lags_only,0.9999,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,xgboost_direct,2,lags_only,0.3002,0.40305950118764844,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,xgboost_direct,3,lags_only,0.0112,0.030732038834951455,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,xgboost_direct,4,lags_only,0.0256,0.059548971193415644,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,xgboost_direct,5,lags_only,0.013,0.03466155660377358,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004021_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,sarima,1,lags_only,0.0001,0.0005270396270396271,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,xgboost_direct,1,lags_only,0.1602,0.2517110493398193,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,xgboost_direct,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,xgboost_direct,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,xgboost_direct,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,xgboost_direct,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004048_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,sarima,1,lags_only,0.0474,0.0959028187919463,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,sarima,6,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,sarima,7,lags_only,0.0072,0.021238356164383562,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,xgboost_direct,2,lags_only,0.2728,0.37541132075471695,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,xgboost_direct,3,lags_only,0.0208,0.05048717122920021,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,xgboost_direct,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,xgboost_direct,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,xgboost_direct,6,lags_only,0.0001,0.0005270396270396271,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004049_10_49,xgboost_direct,7,lags_only,0.0001,0.0005270396270396271,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,sarima,1,lags_only,0.7684,0.8588,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,sarima,2,lags_only,0.6915,0.7831111945905335,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,sarima,3,lags_only,0.0193,0.04763897379912664,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,sarima,4,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,sarima,5,lags_only,0.0085,0.024358048162230674,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,sarima,6,lags_only,0.0228,0.054235455023671754,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,sarima,7,lags_only,0.1211,0.20169952117863718,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,xgboost_direct,2,lags_only,0.7413,0.8315947903745968,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,xgboost_direct,3,lags_only,0.023,0.054653704676826065,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,xgboost_direct,4,lags_only,0.0435,0.09014986251145737,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,xgboost_direct,5,lags_only,0.2418,0.3435185673892554,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,xgboost_direct,6,lags_only,0.0756,0.13947906976744187,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33004052_10_49,xgboost_direct,7,lags_only,0.2072,0.30599555845852383,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,sarima,1,lags_only,0.0924,0.16372758620689654,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,sarima,2,lags_only,0.2067,0.30565644211903203,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,sarima,3,lags_only,0.2594,0.36181579272054293,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,sarima,4,lags_only,0.3237,0.4247740568775391,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,sarima,5,lags_only,0.3492,0.4468258064516129,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,sarima,6,lags_only,0.4369,0.5279694815606628,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,sarima,7,lags_only,0.5445,0.6379521885521885,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,xgboost_direct,2,lags_only,0.7517,0.8415913344887349,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,xgboost_direct,3,lags_only,0.6408,0.7322965883244882,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,xgboost_direct,4,lags_only,0.0895,0.15933818897637794,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,xgboost_direct,5,lags_only,0.061,0.11752961227098423,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,xgboost_direct,6,lags_only,0.2647,0.36762082309582306,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33011001_10_49,xgboost_direct,7,lags_only,0.1581,0.24908788300835655,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,sarima,1,lags_only,0.0188,0.04655728368017525,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,xgboost_direct,1,lags_only,0.9525,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,xgboost_direct,2,lags_only,0.0385,0.0819665725047081,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,xgboost_direct,3,lags_only,0.0007,0.0029120515179392823,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,xgboost_direct,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,xgboost_direct,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024024_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,sarima,1,lags_only,0.3974,0.4872675704989154,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,sarima,7,lags_only,0.0115,0.03132710843373494,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,xgboost_direct,2,lags_only,0.1344,0.2188537270435722,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,xgboost_direct,3,lags_only,0.0009,0.003585726872246696,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,xgboost_direct,4,lags_only,0.0001,0.0005270396270396271,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,xgboost_direct,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024025_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,sarima,1,lags_only,0.102,0.1754446557626474,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,xgboost_direct,1,lags_only,0.6295,0.7223037300177619,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,xgboost_direct,2,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,xgboost_direct,3,lags_only,0.0024,0.008439191290824261,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,xgboost_direct,4,lags_only,0.0017,0.006306316652994257,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,xgboost_direct,5,lags_only,0.0078,0.02272654639175258,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024027_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,sarima,1,lags_only,0.4819,0.5733101289134439,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,sarima,2,lags_only,0.0095,0.026715796019900494,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,sarima,7,lags_only,0.0004,0.0018106106106106107,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,xgboost_direct,2,lags_only,0.4497,0.5411238424693986,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,xgboost_direct,3,lags_only,0.0136,0.03585959183673469,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,xgboost_direct,4,lags_only,0.0303,0.06868,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,xgboost_direct,5,lags_only,0.003,0.010184684684684685,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,xgboost_direct,6,lags_only,0.0001,0.0005270396270396271,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024031_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,sarima,1,lags_only,0.1862,0.283024,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,sarima,2,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,sarima,7,lags_only,0.0012,0.004618212765957446,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,xgboost_direct,1,lags_only,0.9999,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,xgboost_direct,2,lags_only,0.4456,0.5368820990942994,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,xgboost_direct,3,lags_only,0.0045,0.01435049365303244,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,xgboost_direct,4,lags_only,0.0004,0.0018106106106106107,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,xgboost_direct,5,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33024032_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,sarima,1,lags_only,0.1712,0.26431082280641854,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,xgboost_direct,1,lags_only,0.9982,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,xgboost_direct,2,lags_only,0.0721,0.1344479175257732,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,xgboost_direct,3,lags_only,0.0218,0.05232462845010616,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,xgboost_direct,4,lags_only,0.0033,0.011012988929889299,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,xgboost_direct,5,lags_only,0.0021,0.007554653937947494,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,xgboost_direct,6,lags_only,0.0142,0.03722457971014493,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031029_10_49,xgboost_direct,7,lags_only,0.0351,0.07616228406909788,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
33031030_10_49,sarima,1,lags_only,0.4478,0.539124494142705,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
